clean,perturbed,legible,legibility_score
bristol,bʎℹs⨍ῡì,False,-2.3993165
bristol,bȓⅼᵴͱo⟧,False,0.9741424
detection,ḓȇճȇҀtĭ⎕ņ,False,-2.4998553
detection,ɺḕtḕǫtⱡὂn,False,-2.524934
opposite,⩂ppoᏕite,True,2.326836
opposite,oppӨsi┟ɛ,False,0.115185775
allocation,allocaṱɨon,True,3.6457055
allocation,ტllocatiǫn,False,0.9402985
distance,distance,True,5.0918927
distance,distance,True,5.0918927
bermuda,berრŲdὲ,False,-1.8998094
bermuda,ວǤrnudS,False,-1.6582272
cattle,ວaⰉtle,False,-2.3741915
cattle,cattΪᴏ,False,-0.98248094
terrace,tᰀⱚⱚ∂Ꮭᰀ,False,-1.9105636
terrace,┪ʙrԧaᢗʙ,False,-2.9379842
incorporate,І⩀cŏɦöoɦė❲໐,False,-3.004005
incorporate,incorpořate,True,3.7009666
assembled,ậssӫɸbled,False,-1.2497213
assembled,aᘌsemᲂled,False,0.58753294
barn,baɼn,True,3.3889253
barn,bǝr∩,True,1.888299
assumptions,assum⍺tιons,False,2.1961584
assumptions,assumpt⍊onៜ,True,1.3029057
defects,dᏼfᏼctႽ,False,0.06689185
defects,defects,True,4.9446416
italy,i߁ẫïy,False,-1.8600658
italy,ıtaḻỷ,True,1.6313217
trader,tradeʳ,True,4.92529
trader,trader,True,5.1144204
menus,ɱeրus,True,3.9747717
menus,Պ⊆nuຣ,False,-1.3470159
agency,aẕȅἠеṈ,False,-2.7501485
agency,ẹgᴏῆcῃ,False,-2.2655656
bouquet,bouquet,True,4.0985923
bouquet,bөuquet,True,2.6628947
omissions,o♏Ἰ⊴⊴Ἰoɿ⊴,False,-3.1131535
omissions,႐missİoՈᶊ,False,-0.5045709
died,died,True,4.912269
died,dǐөḏ,False,0.8880815
biographies,ƞiɢ▅рᏼӧήỈὲə,False,-3.0742798
biographies,ϸᶖοgɽą⍴Һᶖeş,True,2.7426372
copyrights,ᴏopýrights,True,1.5301492
copyrights,öoօyrightԍ,False,-0.8861067
attractions,a╂trЅc╂iວnş,False,-0.2762417
attractions,ɘttrɘc┤ioמs,False,-0.89358
competitive,coתpetitiᨆe,True,2.7348068
competitive,comɒetitive,False,3.8616161
wine,עinԑ,False,3.2980857
wine,ᵚİnə,False,-2.2968848
armed,arԤʚ⒍,False,-3.0534499
armed,ϴ᥅⍵æd,False,-3.099521
broken,br⩂ǩeᲅ,False,0.5256104
broken,ṅrὃ₭eħ,False,-1.0176487
career,careεr,True,4.9592814
career,όareer,False,-0.26363504
attraction,ảȶȶrảçȶìọր,True,1.6179713
attraction,äƭƭɽäċƭįοn,True,2.440223
compute,co๗pute,False,0.64288104
compute,compute,True,4.824659
milan,miїar,False,1.5313151
milan,ѻiían,False,-2.0189486
tasks,taskǝ,False,1.6237837
tasks,tasks,True,4.9975033
employers,ᏼmȗloṳers,False,-2.185733
employers,eẇpỊϲyerͻ,False,-1.5248626
revenues,reⱌenues,False,3.7542942
revenues,rᏼvenues,True,3.5277998
factor,factor,True,4.9681463
factor,factor,True,4.9681463
homeless,ƞcmʙlʙṢṢ,False,-1.1253241
homeless,homeless,True,4.8434625
beast,beɛst,False,2.3545
beast,beast,True,4.8976035
resort,ႰԑƽoႰt,False,-1.3513176
resort,resoѓț,True,2.243715
asks,asks,True,4.9852786
asks,asḳs,True,4.799025
syndicate,sᎩndicate,True,2.3460495
syndicate,syחdica☨⋸,False,1.9188944
dome,domѳ,True,2.4755218
dome,doɸe,False,-1.6984894
sender,ᵴenήʚ๙,False,-2.3170059
sender,ЭenņëṞ,False,-2.5910618
murphy,murphy,True,4.598534
murphy,ṃuԻpհᎩ,False,2.1974595
resume,reԍȕԽệ,False,-2.2469568
resume,rᶱsuṁᶱ,True,0.8607802
particles,partιҫles,True,2.0742874
particles,ƞartⱡǫİḕɔ,False,-2.559237
licensed,˨iοɛnṡeⅾ,False,-0.645908
licensed,licɞnsed,True,2.5483868
serbia,serbia,True,5.0782695
serbia,sԐṛbia,False,0.3586275
relatives,re⥕atives,True,4.412199
relatives,relatives,True,4.939027
internal,internal,True,4.9931345
internal,internal,True,4.9931345
download,download,True,4.7058935
download,ùᴰՍդlᴰԑù,False,-3.23443
minutes,ⴜỉᒕuteś,False,-0.5756403
minutes,mղ๓ᖚᵼeЭ,False,-1.9659008
bear,bʙar,False,0.13493411
bear,bear,True,4.8214774
tract,ṭṙȧct,True,4.0186195
tract,tჁәcẗ,False,2.7746038
purposes,purḇoses,False,-0.16406433
purposes,purposeᧈ,True,1.1190883
gulf,gu⥙ǂ,False,1.1397167
gulf,უᶙlᶠ,False,-2.280288
guns,ᨢuᶇᵴ,False,-1.9095896
guns,guήຣ,True,1.6616836
nissan,⊓ὶᵴᵴa⊓,False,-1.5629125
nissan,nissan,True,4.4757504
intelligent,intᴟไligᴟᒋt,False,-0.11699951
intelligent,in⟊elΪӀgᴏῆt,True,0.7077167
demonstrate,d⋾mṉᒕśᎿrᗳᎿ⋾,False,-2.7340016
demonstrate,Ϧemѳnف╉rɛ╉e,False,-2.3088045
miss,mȉຣs,False,1.802868
miss,miss,True,4.578651
richardson,richardsoຖ,True,2.853319
richardson,ⲅǐоոaⲅḏзȯņ,False,0.64425063
feet,feet,True,4.8460355
feet,fəəƒ,False,-1.2533216
bright,טpiⲋᶀ⥜,False,-2.0679243
bright,ηṋ⌋▦hί,False,-2.9286153
eyes,eyes,True,4.3728228
eyes,eyes,True,4.3728228
applicable,ǟооⅼᶅӧǟḩⅼe,False,-2.6693742
applicable,applicaɓle,True,3.1350338
sodium,soⅾᒨum,True,4.0234027
sodium,sodiuᶬ,False,0.35065496
league,league,True,4.9202185
league,leaguѳ,False,1.8720627
perl,pӫȓі,False,-1.2156614
perl,perl,True,4.643955
rocket,rocket,True,4.494969
rocket,rƆcke℄,False,0.19503656
ever,ever,True,4.9582047
ever,eӿer,False,0.41145483
baptist,bεptist,False,1.3118145
baptist,baptist,True,4.050093
phil,ῤbỉl,False,-0.629096
phil,pηll,False,1.1416285
message,♍⋷ⳅⳅäge,False,-1.795074
message,mȅͼͼầẕȅ,False,-2.9987884
jacob,jãcòb,False,1.4651455
jacob,jຣcob,False,1.5193943
soldiers,șolḋiϱrs,True,4.5285
soldiers,soldІerе,False,3.0583165
frames,frames,True,4.882833
frames,frames,True,4.882833
just,ᒴṵsʄ,False,-1.1209153
just,ોuϛ┢,False,-1.9251349
leadership,leadership,True,3.6599557
leadership,leadeηshĮp,False,1.7321062
istanbul,istanbuɪ,False,1.9100707
istanbul,႞sⰉanbul,False,-1.09142
juice,јuiсe,True,4.696766
juice,juice,True,4.696766
discusses,dӏscuSSeS,True,3.249858
discusses,Dḻԑcчsseԑ,False,-0.6732991
putting,ῃuẗẗȴȠξ,False,-1.415046
putting,օȕtᥣȋnჽ,False,-2.6194775
enlarge,enlarξe,False,1.8190159
enlarge,enlarჸe,False,1.6141819
issued,Іееṹ໐d,False,-2.5316634
issued,issued,True,4.858464
xbox,xbρx,False,1.3378594
xbox,xboڎ,False,-0.78852266
reliability,ᎨᕍӀǐᗲẖǐӀǐ⍅y,False,-2.4108977
reliability,դ∋ỊȋabȋỊȋťᒘ,False,-2.033595
checked,cḃɘcᛓɘd,False,-1.8922746
checked,checked,True,4.768656
brisbane,þrisbane,False,2.9222739
brisbane,brisbane,True,4.9504
groove,groove,True,4.729239
groove,grooѵe,False,4.7127147
monster,ᥟoṟӡter,False,0.5591313
monster,moĥs⒈er,False,-0.6107857
triumph,Ⲓᴘiǜ⊞ոh,False,-2.5420146
triumph,trℹҶmցƞ,False,-1.9959276
neighbor,me⅃€hყɒᴻ,False,-2.368102
neighbor,ņḛıⲂhԵΟr,False,-1.6457853
regardless,ᵣε9ӕᵣɖנe⍫⍫,True,-2.4262471
regardless,ոЄвɵոd⟧Єṩṩ,False,-1.993512
contemporary,contemրorary,True,4.4444227
contemporary,c០ŋͰԐהᲂ០ṛḛṛჸ,False,-2.1101599
pictures,pictΰres,True,2.8738117
pictures,piʗtuᒕeʂ,True,0.9983457
enter,ěṋtěȑ,True,2.1122067
enter,enter,True,4.968013
ring,riႶg,True,2.1832986
ring,rinஐ,False,-1.1021119
though,though,True,4.9130135
though,though,True,4.9130135
amber,áṉber,False,-0.37533846
amber,ambeÞ,True,1.1923766
explains,ʚẌpˡaiɷẟ,True,-1.722579
explains,ӫẓƀіaĩňɜ,False,-3.0731559
peace,peace,True,4.922232
peace,ჸɵᾼcɵ,False,-3.1292481
household,household,True,4.8258014
household,hՕusehold,True,4.133995
watches,Шătḉɧȇຣ,False,-1.4655747
watches,watches,True,4.78493
beside,ḵe5ᥧdϐ,False,-1.3009967
beside,bоsiȗо,False,-2.290582
pants,⩍en⒈c,False,-3.282763
pants,ba♄≮౩,False,-3.1072648
crash,ḉrăຣh,True,0.7909641
crash,cņầsh,False,-1.1282195
events,eveȵts,True,4.731066
events,events,True,5.0622907
project,ҏɾὸjѳct,False,0.5815547
project,ᎠrᴼᶖeԐߟ,False,-2.1806324
christmas,chԻįṣṭʍȧṣ,True,4.462204
christmas,ᵅ∩rįᶢႴ൩ǟᶢ,False,-2.9581082
liver,livʚ๙,True,-0.27168489
liver,⎤iᶌeᴻ,False,-1.4404985
dealer,dealeի,False,0.41331646
dealer,dealer,True,4.9987955
delete,ᥝ⊆ᶅ⊆te,False,-2.1801736
delete,dԐ℩ԐͰԐ,True,-1.4703039
physician,physicìaη,False,3.6455219
physician,pṇysician,True,4.39428
fatty,ţɵǂty,False,-0.75875676
fatty,╁ètͱy,False,-2.2090967
hawaii,hawaiį,True,4.43456
hawaii,hãỤãⅰi,False,-0.26969436
nearest,nearest,True,4.520122
nearest,ḩʚẩńʚͻt,False,-2.8119524
springfield,springfield,True,4.7315264
springfield,sὸḥ℩ῂᶈᛮ℩ʙįӧ,False,-2.9854517
searches,ȘɐƟ↖ɒhɐȘ,False,-1.9124948
searches,şёảŗçիёs,True,2.4110386
grill,gґill,True,3.4746597
grill,griӏl,True,4.957067
neighbors,ŋeḻɛƞᶀcץṢ,False,-2.3479724
neighbors,n⋸ⅼᨢᥒ⍴▢ȓᵴ,False,-2.7904572
gloves,gloves,True,4.8294244
gloves,g⦌oves,False,4.4215283
response,rѳṥpoȵṥe,False,2.6464412
response,reჽponჽe,True,4.7614903
photograph,ᶀhoճᴄჸraᶀƀ,False,-2.1152172
photograph,ⱷՈமſமgᴹäpՈ,False,-2.8245876
tripadvisor,tґipadvisor,True,4.013914
tripadvisor,tɼipaḏᏙisօr,True,3.5850883
meaning,mean1ng,True,3.0244007
meaning,meaning,True,4.9738183
therapist,thĕȵapĭὲ⩲,False,-2.5315268
therapist,ťheդͼḅiៜť,False,-2.1460984
grove,ɐⁿѻvé,False,-2.4664567
grove,grove,True,4.9181337
pace,ḩaᖝe,False,-3.243504
pace,пace,False,-0.7121029
warehouse,ẉạręհоuȿe,False,2.892049
warehouse,աarehouse,True,4.478245
optimum,optiшuш,False,0.39636046
optimum,optimum,True,2.6479342
occurred,ρçcur⚑ed,True,0.7945916
occurred,oocurᶯeᶑ,False,-0.5517119
peterson,peterson,True,4.82891
peterson,b⫔ႵeᒕʂОᥒ,False,-2.5864742
wrote,ụᶮơte,False,-0.22627771
wrote,wրoſȇ,False,-1.8131484
interface,¡nterfaⴢe,False,0.8259898
interface,iƞterfacϱ,True,4.2162385
sleeve,εǐèèນe,False,-2.8217504
sleeve,sleev⊆,True,2.2047024
interior,intԐrior,False,2.337783
interior,iṇȽϱŗⅼᲂŗ,True,2.5144913
nuts,nu╉ف,False,-2.3682413
nuts,nu߁ɘ,False,-1.9958522
interactions,Ὶᖹ┟ɛᏒaϽ┟ῚӨᖹᎦ,False,-3.0155761
interactions,łἣŀḗraëtłonƨ,False,-2.090993
guitars,guitars,True,4.8781247
guitars,ⰴuitǎrs,False,-0.07756986
positioning,ḇos⥕tiōnińฉ,False,-2.0696738
positioning,poᏚıtionıng,True,3.285624
invalid,invalid,True,5.001297
invalid,invalid,True,5.001297
arbitrary,∂ⱚ໐⍸tⱚ∂ⱚq,False,-3.0656924
arbitrary,aᵣbɭⰀᵣӕᵣӴ,False,-2.3870409
logo,Iộgộ,False,0.45861578
logo,Ⅰᴑgo,True,2.2528884
motivated,mOtlvated,False,2.821687
motivated,Խotivated,False,1.3664916
jacksonville,jācKՏ໐ηˠiɭɭe,False,1.4132925
jacksonville,jacksonville,True,4.5511446
unknown,ȗŉⱩŉөฬn,True,-1.641882
unknown,uըͰըὂຫը,False,-2.507793
trout,ᆣrouᆣ,False,-1.2505293
trout,ₜᚪouₜ,False,-0.67026836
petersburg,peteᶰsburg,False,2.410242
petersburg,petersbuԻǧ,True,4.2122827
injuries,iᥟjuᚴľeᴣ,False,-1.8454396
injuries,˩nڵש↖iɐs,False,-1.724767
nature,rature,False,4.7669063
nature,nature,True,4.7212596
advantage,aᥝväႶtaຍe,False,-1.0893
advantage,aԀvantagɞ,True,3.930951
protected,ᶐⰣoteԁ⸠ed,False,-1.1106217
protected,pիὂtḕcἰḕɺ,False,-2.5716293
fifty,fifty,True,4.6602664
fifty,fifty,True,4.6602664
communications,եŪmԥu໗༏եat༏o໗₃,False,-1.4952852
communications,cḎm∩Աᥟľ⊡aḟľḎᥟᴣ,False,-2.341499
grams,3ra⩎s,False,-2.2130075
grams,ვramᶓ,False,-2.2433245
horizontal,horizontal,True,4.816027
horizontal,ћǫrןzǫภtaו,False,-1.0629886
proprietary,pԻᴏþԻīëțӓrẙ,False,1.9676566
proprietary,pɼօpɼieʈaɼᎩ,True,4.689921
warned,կƟ↖ᥖɐd,False,-2.426924
warned,Ǉarned,True,1.728178
suggests,sůgẕȅͼts,False,-0.9245564
suggests,sᶣՖՖᴟϛtϛ,False,-2.853168
dietary,dietarᒘ,False,1.737121
dietary,die┢ary,True,2.060457
signal,signal,True,5.006612
signal,ɢignắl,False,-0.53360504
five,ẝiҮᏼ,False,1.157542
five,fḹve,True,1.2161766
cassette,ơგsⴃⲂɬɬⲂ,False,-3.1740022
cassette,caŞŞe⸠⸠e,True,0.11599941
adidas,ądïdas,False,2.6604087
adidas,adŀdas,True,1.3077786
analytical,analyⰀical,True,3.3839474
analytical,әnәḷÿẗїCәḷ,False,1.9779484
blacks,oİaǫͰɔ,False,-3.0281148
blacks,ᥲlacks,False,0.7766663
trivia,⸠ⁿΙvΙӕ,False,-2.2968857
trivia,⸠ⁿiṿiӕ,False,-2.0828536
stages,stʚgeӟ,False,-0.51482046
stages,sŧa⒢ᶒs,False,1.7621721
jean,ĪeӨṟ,False,-2.4474611
jean,jean,True,4.6167917
keep,ხếe⩍,False,-3.2242777
keep,keep,True,4.5586753
tubes,⒈ubec,False,-1.5174625
tubes,tubeş,True,4.3777285
capabilities,ⴢɛԚɛbiι¡╉iѐs,False,-2.1596754
capabilities,ᏣSҫaວÏՂÏtÏǤⵒ,False,-2.6197548
pressure,presɜĻrƐ,False,-0.21284238
pressure,prḗƨsure,True,1.5905484
prevention,ῃrᴟᑌᴟᒋ┢ⅰΘᒋ,False,-2.8549418
prevention,pՒ⋸៴⋸ח☨ע๐ח,False,-2.2577538
natural,ຖafUᒓȃⅠ,False,-2.1959229
natural,ຕᗲ⍅ɹᎨᗲl,False,-2.9661152
actually,actualḹy,False,3.8387954
actually,actually,True,4.5433803
automatically,ẩutomatiėalỊy,True,2.7627923
automatically,au⤈oma⤈icaιιฎ,False,2.0979204
recovered,recovered,True,4.957679
recovered,ᚪệcDⱌệᚪệ⍧,False,-1.7549301
projection,projection,True,4.7149515
projection,pr▢jεctḹ▢n,False,1.8090876
drawings,drawings,True,5.0134683
drawings,drawingՏ,True,4.8470116
presented,pґεϩεῃߊεᴏ,False,-2.8407476
presented,ƥᥒ⍷Ⳅ⍷ṛ߅⍷d,False,-2.4050872
brutal,ᏂႰuẗal,False,-1.3496063
brutal,bʱuʄᶓI,False,-2.1238286
estates,⋴Տṯāt⋴Տ,True,1.3508694
estates,eჽṱөṱвჽ,True,0.035426974
side,side,True,4.9317436
side,side,True,4.9317436
chuck,chաϹk,False,1.8016222
chuck,օոUօk,False,-2.341696
expo,eẋpԸ,False,1.3205407
expo,expo,True,4.6394076
participants,ᵑ∂ⱚƭ⍸Ꮭ⍸ᵑ∂nƭᏕ,False,-3.0194976
participants,φӓՒ☨עcעφaח☨š,False,-2.168377
criticism,ᴐrĺticism,False,0.8592902
criticism,criticism,True,4.916828
brought,brӨuଥңt,False,-2.0218165
brought,օӷᴄύgƀt,False,-2.084545
decades,ḓẻcadẻŝ,False,3.0606916
decades,ḍecȧdės,True,4.4802537
montreal,mↃɼtᵝᶱa⟘,False,-2.6512358
montreal,mon┢ᶯᴟal,False,-1.6059747
card,cérū,False,-2.8782527
card,ҀaԦḓ,False,-2.5928042
catering,⫐æẝeriɱg,False,-1.2362847
catering,cЅtℇr⟂ṟᦃ,False,-1.7866629
periodically,ɒéгḯoԛḯcā⥙⥙ỵ,True,-0.87872237
periodically,իěȑlὁuloǡliч,False,-0.1629182
fortune,for⌊uŉe,False,0.44165674
fortune,fortuກe,True,4.4467583
operator,op⋸ratoȓ,True,3.1357124
operator,ԛpөⲙator,False,-0.6307479
ball,ball,True,4.8176613
ball,bḂll,True,-0.9091817
eliminate,eliminate,True,4.999899
eliminate,eỺiminອte,False,0.98975664
discovery,dעš⊑๐៴⋸Ւy,False,-1.2429757
discovery,dïsⅭсΥėṝყ,True,2.2815273
significant,significant,True,4.814888
significant,significant,True,4.814888
chief,cրɭε├,False,-2.030085
chief,ᥴԽⵊef,False,-1.2063006
powers,ᱞowნrs,True,0.0051009483
powers,p⩍wers,False,1.4580799
this,thɪҙ,False,-0.88079655
this,ẗhȴƽ,False,-1.0388479
petite,pèti╃e,True,1.4405987
petite,p⋾tiᎿ⋾,False,-1.3033423
cork,còґk,True,1.2415645
cork,Շorĸ,True,-0.86962026
node,Ơode,False,1.1737161
node,node,True,4.79329
independent,⟂ṟαℇḩℇṟαℇṟt,False,-2.8710077
independent,independent,True,4.749599
interventions,iח☨eՒv⋸ח☨עonš,True,-0.016172945
interventions,intℊՐvℊᕬtiᲂnδ,False,-1.0056784
maps,mapᴣ,False,0.4476206
maps,ⴜaps,True,-0.5745534
madonna,madonnᶒ,False,2.3818345
madonna,madonna,True,5.0935755
journey,jɔurnɇy,False,0.80406314
journey,journey,True,4.6703534
rangers,rân⒢eŕš,False,1.238764
rangers,raɿʓѳrs,False,-0.6622396
travis,tɾaṾis,True,4.6212754
travis,trę៴⥠s,False,-1.4411712
sponsored,sϼѲnᘌoƥⲶց,False,-3.0796585
sponsored,sponsored,True,4.719575
commitments,c◨൸mi¢meƠts,False,-1.3374149
commitments,comm↥tments,True,3.419064
plastic,ϸlǝʂțḹᴏ,False,-0.6051703
plastic,p⼅astic,True,2.002632
rugs,ruξs,False,2.0575535
rugs,rugş,True,4.2497654
wives,ɰḷv⫔s,False,-1.50244
wives,ɰỉvḙᴈ,True,-1.4281808
battery,bat߅⍷ry,True,0.47513148
battery,batǂḛr⫰,False,-0.6938238
cargo,ԛaґԶⴘ,False,-3.182029
cargo,cargo,True,4.9233255
powerseller,ยϙขϐŕse⌉⌉ϐŕ,False,-2.644132
powerseller,ᶈ⎕ẘȇԦકelІȇԦ,False,-2.7017593
remaining,remaiŋinɛ,False,1.1854904
remaining,ṅemɵiիinξ,False,-1.2480261
simpson,slmŊЅO∩,True,1.2717004
simpson,ᶊiᶆɒᶊᴏռ,True,0.66977435
vegetable,⚺ęgęṯạḅlę,True,3.3685668
vegetable,vege⥜aטle,False,0.015913531
fallen,ẗa⦋l⋸ח,False,-0.43207029
fallen,fеllen,False,4.2428665
selections,selections,True,5.0385714
selections,selectionз,False,3.7420828
believed,ŋeןỉ⋾♉eɔ,False,-3.0726001
believed,believed,True,4.913866
largest,⦌ͽrg⋷ᴈⰉ,False,-2.1154432
largest,largeƼt,True,1.7941198
safely,sa┼eỊy,True,0.2688632
safely,sຄfḙḹy,True,0.062921405
copied,ეoῃⅰᴟᏧ,False,-3.191197
copied,copiεd,True,3.8941226
restaurant,ṝęstaurǎnt,False,3.357461
restaurant,restɐuraᥒt,True,4.421847
surely,surely,True,4.9622693
surely,surely,True,4.9622693
clarity,cₗarᶅƫ⚺,False,-0.09291769
clarity,ĉĺâritɡ,False,1.8484273
solving,solving,True,4.8438964
solving,sɢῚving,False,-0.5365104
photography,photography,True,4.563042
photography,ᶀhᴄճᴄgӷằᶀƀც,False,-2.622991
whom,wἠom,False,0.33772188
whom,wɓom,False,0.663377
durham,durham,True,5.018507
durham,durhäm,True,4.303235
need,ṟeℇα,False,-2.9249258
need,need,True,4.8318334
sheer,sήὲὲr,False,-1.4256012
sheer,ŝheẻř,True,2.806241
damages,damaḜes,False,0.18636806
damages,damag€s,True,3.8811512
filled,ẛᵢlleⱊ,False,-1.8890018
filled,ŧᶅlⅼeо,False,-2.338042
lending,lenᶁlng,True,3.2369556
lending,ḹḙndỉṉg,True,2.2989933
bundle,ūᬧກɡŀe,False,-2.5798519
bundle,bᏓՈơiə,False,-2.7852752
feedback,fөөḏbaоḵ,False,-0.32334793
feedback,feedback,True,4.4675236
jade,jade,True,4.812445
jade,jɘde,False,0.14734133
constant,оoņstẚņt,False,-1.4668546
constant,conᧉtaᴖₜ,False,-1.1509368
handhelds,hɘῄøὴɇløс,False,-2.8153758
handhelds,ḣՏⲙᾱḣe⁊ᾱs,False,-1.8713067
years,ṵears,True,4.7752485
years,yeѐrs,False,1.5271317
flags,ᥬlaᢄs,False,-1.4139119
flags,ŧⅼǟԅs,False,-2.8517
courses,ơөurЭës,False,-1.9178934
courses,ϙŏṹɦеeе,False,-2.8447278
virginia,virginia,True,4.855495
virginia,уỈrgỈըiө,False,-1.9060577
skin,ℰŅiⲙ,False,-2.0732028
skin,ↄ⁉ĺn,False,-3.0287602
holdem,hoןфeη,False,-2.4550889
holdem,∩olüem,False,-2.0182807
minds,փiḣdҙ,False,-2.5115452
minds,ɸiňԁs,False,-0.63540095
parallel,ṅầņầIIeI,False,-3.1179576
parallel,ƞӫrӫİİḕl,False,-2.7115643
prefers,ῤreߊḙnᴈ,False,-2.1530726
prefers,prefers,True,4.9995074
memorabilia,memorabilia,True,4.8084674
memorabilia,memorabilia,True,4.8084674
depression,depression,True,4.871469
depression,depṛessiօn,False,4.427528
months,months,True,4.880376
months,ᥟɑn⨨ҧӡ,False,-2.6606872
helmet,ḇoíѻeί,False,-3.1623213
helmet,ὴeӏљɇᲆ,False,-2.5614557
wilderness,Սllùeṟդeᧈᧈ,False,-2.074895
wilderness,ШilɸerneⱾs,True,0.55323863
classified,ḉlassified,True,3.333784
classified,ëlaƨsified,False,0.49039787
freebsd,frᕍeẖsd,False,-0.79822344
freebsd,Ⴕիeebsd,False,-0.64798385
party,paṛṫy,True,4.14554
party,pὲŕⰀᥜ,False,-1.9648948
extend,ext⋷nṗ,False,-1.361304
extend,eᶍtend,True,3.4739227
phase,pңase,True,0.6642767
phase,phàse,True,2.8746521
force,┧ṉի⸦e,False,-3.111965
force,force,True,4.81146
expertise,exƥ⍷rtise,True,3.5662062
expertise,exḩℇrtise,False,0.20613638
yours,yՕỤrs,False,0.51203614
yours,yours,True,4.730149
attract,aẗtract,False,4.6012044
attract,attract,True,5.0803013
custody,СᒐЅtoԀᶌ,False,1.3470582
custody,custody,True,4.7341013
conjunction,conjuпĉtւon,True,2.092953
conjunction,c໐njᥙηctì໐η,True,2.2979424
buyers,buyerҙ,True,2.048155
buyers,buỷers,True,3.4816647
finger,ẛᵢhᏸeր,True,-2.116569
finger,⤉iրƐęṛ,True,-0.11057251
scotland,scotland,True,4.6201153
scotland,ǝcotlอnd,False,-0.8335513
yacht,ӊεǒhί,False,-3.004626
yacht,ṳ6cӇḟ,False,-2.5564444
movements,ԝo☋eԝĕḧ⩲s,False,-2.4292357
movements,movements,True,4.512428
switching,Э⊍ղtơhղ๓ᮻ,False,-2.8205152
switching,sᔗi╂ᖝh⟂ṟᦃ,False,-2.9652522
notices,חo☨iceš,True,-0.27092698
notices,noɩicȅs,False,1.8034642
velvet,veΙⰆet,False,0.22485003
velvet,៴⋸lv⋸t,True,3.6526744
correction,coᒓᒓᏮctioຖ,False,-0.6811112
correction,cὸɾɾection,True,4.046604
radios,rḛDios,False,-2.2835689
radios,řḂ⑁iԸs,False,-2.349708
generators,⌛æσe᥅ϴŁიrs,False,-3.0766206
generators,generétoᏒs,True,2.0758593
span,span,True,4.5130167
span,ԑᲂḛn,False,-3.03419
runner,ɼuṇnẹr,True,3.2159503
runner,runпᶒr,True,3.6010623
flag,ᛁlag,False,0.7672207
flag,flag,True,4.845831
medicare,⩎ნᎠḹc⫇rნ,False,-3.1625175
medicare,mӫԁĩcậȓe,True,1.3376217
polls,ດoιιs,False,-2.8955505
polls,pՕ⟧lṩ,True,1.9898114
checking,checking,True,4.7812877
checking,checking,True,4.7812877
alto,aⅠto,True,4.0825057
alto,alto,True,4.8605275
exhaust,exhaust,True,4.7977095
exhaust,ႲxԤǎկⳍ⨦,False,-2.4506779
sequences,seОuḙnces,False,1.6415524
sequences,ẟequences,True,4.159619
rome,roὼe,False,-1.5991474
rome,rome,True,4.869069
healthy,hæalŁhy,False,0.5310083
healthy,h⫕a⊥┤ɳy,False,-0.75784916
canvas,ດӭn/ӭs,False,-3.1598647
canvas,ǒεnvεᴐ,False,-2.834814
illness,ilÏດέәs,False,-0.8289205
illness,iÏÏດeәs,False,-1.1517506
practice,prac⍅i⍶ᕍ,True,-0.19019635
practice,prЅᖝticℇ,False,-1.2644069
clicking,cӏľckľῄᥑ,False,-0.6802693
clicking,ⴢliⴢk¡n౩,False,-1.1475343
kiss,kiss,False,4.75438
kiss,kisş,False,4.0829825
argued,argu⋼d,False,1.900471
argued,arguèd,True,3.456179
fundraising,fuᑎdraiэīᑎg,False,-0.2703385
fundraising,fundr6isıກg,False,0.8120397
intensive,intḛnᶓⳕve,False,1.056975
intensive,iṛ߅ensiʏ⍷,True,1.4228824
mercury,ẅοrɵury,False,-1.8252525
mercury,ṁerсury,True,3.78585
belgium,belgḻuה,False,1.250822
belgium,ƃelgi⋃m,True,0.76177067
software,software,True,4.536258
software,software,True,4.536258
accommodations,aԵԵo☮☮ỏ₫aⱦḭons,False,-1.1911032
accommodations,ԑɔɔᴰm⋂ᴰùԑᶵloդᧈ,True,-2.4855006
reggae,reggae,False,4.7902045
reggae,իḕggӫḕ,False,-2.26308
hire,hırḛ,True,2.73881
hire,hlᛚє,False,-0.99756986
drum,ϕrψ⫪,False,-1.242002
drum,drயⅯ,False,-1.1235828
adapters,adapteѓs,False,1.3373117
adapters,abapţers,False,3.8722503
barnes,baᶮnᥱs,True,1.4716694
barnes,barnḗs,True,2.0101852
implications,imQlicᶔᵼiө๓Э,False,-2.1626785
implications,↥mη↨↥catiсnɢ,False,-1.0048765
rapidly,ⱚ∂ᵑiάlq,False,-3.0497544
rapidly,rapidly,True,4.6269984
entirely,ḙṉḟirḙḹɥ,True,0.3807356
entirely,eᶇͱⅼr⋸⟧ᝇ,False,-1.4831095
illinois,≀⎫⎫≀nԸ≀౩,False,-2.8994148
illinois,ỉḹḹỉṉὀiᴈ,True,-0.3143475
municipal,mԝի⫾С⫾ơ⊟ע,False,-2.7561965
municipal,muṛicipâl,True,2.6377957
thanksgiving,tƄan৸sⰅiҰiɼg,False,-1.185697
thanksgiving,ʈհanksǧiving,True,4.1282563
elegant,εlεgãῃߊ,False,-0.9790481
elegant,elegant,True,4.7959695
affect,SfṫǤᏣt,False,-1.1178893
affect,εfͳoǒί,False,-3.2311532
yard,Ǉaᚿݪ,False,-1.9923542
yard,yard,True,4.7871695
route,ᒓoUtᏮ,False,-2.373543
route,routɘ,True,0.6555093
