clean,perturbed,legible,legibility_score
disorders,disமᴹd⋷rⳅ,False,-1.7693748
disorders,di⊴oѓວer⊴,False,-1.5154747
lime,l⥕me,True,1.3960582
lime,ɫime,True,1.7867405
archives,⊟rcՒ⫾veຮ,False,-1.0154967
archives,aԻcհiɣes,False,3.8543408
stuck,sƚuck,True,2.0841048
stuck,stucќ,False,3.2818892
norton,nᴰrᶵoդ,False,-0.07480982
norton,noηᶂoŗ,True,0.9787721
surgical,sսrgiсal,True,4.9576488
surgical,sႱrgical,False,1.3659928
directories,ᴐ႞ເ⋷ctor႞⋷s,False,-2.0009022
directories,ḑⅰɾⲉ▢ţᴏɾⅰⲉᶊ,True,2.1787307
catalog,caťaloႽ,False,1.4189274
catalog,caṭalog,True,4.009209
advantage,ᶒնvantᶒgǝ,False,0.063717574
advantage,abvąntaĝe,True,3.0758421
extra,extȓậ,True,2.5332599
extra,éxtгa,True,3.8756588
enters,enteṟs,True,4.047925
enters,enߊers,False,0.6274469
sites,siᵗes,True,4.5606127
sites,sitɘS,False,0.0977037
formerly,ṫ□ϚnǤϚՂᑌ,False,-3.1184201
formerly,ʈ⩂ⱚņᰀⱚɪq,False,-3.121556
bean,bʙƏŋ,False,-1.9902676
bean,bεǝᥒ,True,1.1248529
printing,prinߊing,True,0.99157953
printing,prinḟỉnჷ,False,-0.73552406
desirable,d⋼siraḏƖ⋼,False,0.33647949
desirable,dȩsiṟable,True,3.9382648
recycling,recycling,True,4.7972245
recycling,recycling,True,4.7972245
awesome,áwⲶsѲme,True,-0.015551388
awesome,ͼwesom∋,False,0.98488975
robot,r๐bot,True,4.465274
robot,Ւobot,False,1.1134923
nurse,nயrƼe,False,-1.6231056
nurse,nurse,True,4.6210237
drawing,drawiកშ,False,-0.46060652
drawing,ປrăwȉng,False,-0.06889059
relay,r⊆laӋ,False,1.2429621
relay,Իelaỵ,True,4.581142
webcam,ẇėḅϲȧṃ,True,3.7387533
webcam,weḥԍຄϕ,False,-2.896754
notes,ᥒoțes,True,3.372981
notes,noteѕ,True,4.548485
steve,steve,True,4.998345
steve,ӟteᒘe,False,-1.8424256
burning,bսrոіոg,True,4.4576044
burning,ԵՍᶯņınⲂ,False,-2.9394493
showtimes,ᶊhowtiᥥeᶊ,False,2.8564017
showtimes,ṡḣowṭimeṡ,True,4.504741
theology,theoloᏋⱹ,False,-1.1545435
theology,theoloģy,True,3.1036303
orchestra,□rchesṱrө,False,0.42833665
orchestra,Οrchestᶯa,True,1.9623764
adding,adṗing,False,0.10146555
adding,addIng,True,2.2977612
daughter,dauḡիʈeɼ,True,4.0283303
daughter,ȡǝųghtɐr,False,2.4984725
five,fivḙ,True,4.299645
five,fivᏮ,False,1.0282667
individuals,inṗiv⭭duäls,True,0.85056025
individuals,ińd⥕viduals,True,1.9848862
iraqi,iŋaqi,False,-1.2585042
iraqi,⌋raqi,True,0.34715268
color,Ϛ០℩០ṛ,False,-3.0235584
color,ᴐᴑⅠᴑᒓ,False,-2.999802
tale,₶ale,False,1.7007058
tale,talě,True,3.313895
calibration,caliᥝraƒion,False,3.0456066
calibration,caƚibraţion,True,4.3808513
george,Յe០rge,True,-1.1079441
george,geםrgნ,False,0.0661011
lanka,ịaก♭ɜ,False,-2.1598015
lanka,ĺâпkâ,True,1.9045681
sent,seຖt,False,3.846449
sent,šent,True,3.4743965
statements,stຄtemḙntᴈ,False,1.3993354
statements,sⰉatemeՌtᴈ,True,1.0039347
defines,defines,True,4.9526863
defines,defines,True,4.9526863
inquiry,iȵỌuiry,True,0.2904739
inquiry,ƚḩquƚry,False,-0.76821476
suggesting,εǜggesting,False,1.2181439
suggesting,suᢄgeಽtiẖᢄ,False,-2.252558
places,ᴅᒨӭces,False,-2.8515973
places,places,True,4.9375334
equivalent,⊆ḏuiⱽäᶅ⊆nƚ,False,-2.479125
equivalent,ᏼqȗᶅ௦alᏼn⌊,False,-1.4669241
exemption,êxemption,True,3.9350321
exemption,Ǥxemption,False,1.8170146
insured,insureр,True,0.13900104
insured,℩nsuƥⲶd,False,-2.0786672
martha,ma⌠ƚȠa,False,-1.827847
martha,mᶒrƫna,False,-0.41317558
newer,nℊwer,False,-0.79880494
newer,իewer,True,2.0265076
discharge,discharge,True,4.8507094
discharge,di౩cħḂřge,False,-0.5986772
geneva,geneⱱa,True,4.170934
geneva,ḡeηɵᒈa,False,-0.6755158
metropolitan,ʍeƭrοpοᶅitaη,True,3.2443645
metropolitan,meƒr႐ḇolİtӓՈ,False,-1.7611084
repairs,repƏirṢ,True,1.8793749
repairs,repՅirs,True,1.1483668
nature,naturօ,False,1.0910914
nature,naⵑuŋe,False,-1.7146533
ebony,ebôny,False,2.7346838
ebony,ebony,True,4.7795844
profiles,ρŗọᶂi↥ёş,True,3.124507
profiles,ƃᒦ൦╃⥠ʅ⊇♋,False,-3.1859682
excellence,excellence,True,4.820559
excellence,εxceịịence,False,0.94854695
earth,еаrth,True,4.8630304
earth,eȃᒓfխ,False,-1.9193968
geography,ЗeΟgɽaphᎽ,False,0.28012902
geography,ġeogṛaphẏ,True,3.324094
require,ᵝᶱḇӋ⒈ᵝᶱ,False,-3.1114829
require,reὸԛiǹɇ,False,-1.1980888
acquisitions,acquisitions,True,4.213812
acquisitions,ѳcquiεitions,False,1.1187934
providence,☾rovІdḂn⫐e,False,-2.0519392
providence,pᏒoviūeᖹce,True,-0.6188937
heather,heaṱɦeṝ,True,2.1303985
heather,Ԧeatheṟ,True,2.54722
stuff,stעfƑ,True,0.04281854
stuff,stᔗfṫ,False,-0.92948383
product,přo⑁ᥧct,True,-0.3507457
product,přԸdᥧct,False,-0.9819159
electric,elecfrĺc,False,2.6247911
electric,eḻectric,True,4.310082
cliff,ԍḹiff,True,-0.4482684
cliff,clİf╅,False,-1.1037581
brunei,brun⋼i,False,0.9565327
brunei,bṟunεi,False,3.0767484
reid,reiḩ,False,-1.083436
reid,reîụ,False,-1.4879106
myself,ₙyឨel┽,False,-2.5512767
myself,໙y⍫elf,True,-0.3518557
recently,ƥecⲶntly,False,-0.61972225
recently,reCԑntly,True,2.8457863
myanmar,ᶬᎽǝ∩ᶬǝɽ,False,-1.7281189
myanmar,шyânшâŕ,False,-0.16926453
multiple,໗ևltḹϸlε,False,-0.7510603
multiple,ຖuⲒtĮḅⲒẽ,False,-2.8513992
lined,lined,True,4.919356
lined,lined,True,4.919356
richard,riϹhard,True,4.302679
richard,richarọ,False,0.94939464
dietary,diẽtary,True,3.457057
dietary,ᱢℹetaʎซ,False,-2.638144
unknown,ṻἡǨἡᴐὼn,False,-1.8418014
unknown,ǖήḰήoШή,True,-0.9961189
complete,complete,True,4.801153
complete,Cɷmplete,False,2.0239294
paying,ըāᥡing,False,-1.3199196
paying,paying,True,4.8148527
enclosure,encloႽure,True,4.336983
enclosure,eḣclosure,False,1.4827231
organ,oᒔgᶒn,True,0.46626028
organ,ọᶉℰan,False,-1.0789105
teach,łḙ⊟Сh,False,-2.1672094
teach,ṯ⋴ācҺ,True,1.0193267
thompson,tḥompson,True,3.8582146
thompson,th▢mpson,True,4.622231
resolution,resӨlu┟ion,True,1.45679
resolution,ſʚs⩍lע┧i⩍n,False,-2.0466952
obviously,obvi႐uᶊly,True,3.624574
obviously,ᴼbviously,True,3.4982946
preventing,prevеntiոg,True,4.917158
preventing,preveṅtịnģ,False,3.9333599
therapeutic,therᗺpêutic,False,0.08530377
therapeutic,therapeuᶂic,True,1.8401006
earliest,earliest,True,4.841265
earliest,eẫrïiest,False,1.539575
hero,heϚo,False,-1.6773616
hero,heŉo,False,1.6997224
aviation,ȁ☋ia⩲ĭↄn,False,-2.064623
aviation,Յviaᵼ༏oກ,True,0.71736693
things,┧hÍngẟ,True,0.3992542
things,tȠiႶຍs,False,-0.9411437
sunglasses,suņgⱡẚsses,True,2.1624608
sunglasses,șuηglassɵs,True,2.7367501
contribute,contrᶅḩutǝ,False,0.52127385
contribute,coոtrіbսte,True,4.8598914
considerations,cѳɦs1deratiѳns,True,1.3471783
considerations,еoἠsļderaɩioἠs,False,0.65176123
lebanon,lebanoຖ,True,2.931699
lebanon,⟧ebɵnon,False,0.9523927
addressing,addṟөsslդg,True,1.1287881
addressing,audressiṋg,False,1.6503605
cult,०ᥧ⎫≮,False,-3.0068116
cult,०ᥧ⎫t,False,-2.3526766
drive,dᶯivḛ,False,1.0481684
drive,driⱌѐ,True,1.6632047
house,hϽus⫕,False,-1.3396817
house,houⴃⲂ,False,-1.2336321
illegal,łlⅰegal,True,2.2400656
illegal,iῙl⫅gæl,False,-0.39143962
copying,cϙnҹîḥᶃ,False,-2.44033
copying,▢opⴣⅰnԐ,False,-2.459955
adjustments,adjuэᶂments,False,1.8043765
adjustments,adjustmen⍅s,True,4.760162
cocktail,Ҁ⎕cᛢճɕĭІ,False,-2.9288867
cocktail,cḎ⊡kḟǡil,False,-0.31627646
pleasant,d།вasѐᑎᶂ,False,-2.7618306
pleasant,ᲂ℩Ԑasḛnt,False,-2.350729
camera,camera,True,5.092805
camera,cameᏺa,False,1.5044305
officers,officᏮᒓs,False,1.4772905
officers,o┤ficers,True,2.5506494
institute,inέtitute,False,3.2639632
institute,insẗitute,True,4.412844
spectrum,spectrum,True,4.9211044
spectrum,spectrum,True,4.9211044
castle,castle,True,4.648177
castle,ca⫇tle,False,-0.074641205
automatic,aҶ⨍omℊtic,False,-1.3431941
automatic,autowatļc,True,2.6134417
strategy,strẫtegy,True,3.6051562
strategy,s≮rategy,False,2.9046674
pumps,pĲmգs,False,-1.1217839
pumps,ցu⨅ps,False,-1.644379
banana,panáha,True,0.34500736
banana,Ɒϭɷana,True,-1.7608484
goat,goaⴕ,True,3.7172284
goat,ҁoat,False,-1.8365444
alphabetical,aІphabeⵑicaІ,True,0.55888975
alphabetical,alpηaȗeticạl,False,1.4217249
names,իɵmɘs,False,-1.8316697
names,namȩȿ,True,3.0459776
grain,Ⴝṟàᶖŋ,False,-0.75574
grain,3ᣴ⫇ḹ⋂,False,-3.3118114
clicks,clıckŚ,True,4.3004827
clicks,clicks,True,4.899385
spectacular,spḕctaculaի,False,0.46579313
spectacular,spectacular,True,4.5306106
upgrade,űpgrөụe,False,0.1519643
upgrade,υpgrąȡѳ,True,2.861258
zambia,zaṁbia,False,4.50165
zambia,ᴢambia,True,4.614807
producers,ըrod⋃ceᶉs,False,-0.8626091
producers,prodụceṙs,True,3.942541
specification,specificatioр,False,2.6817653
specification,specᵢfication,True,2.9048526
electron,ē1ecⱦrỏn,True,2.199973
electron,еlесtron,True,4.8665366
majority,ɷajϙrî˕y,False,-2.0715249
majority,Պaᒛo⌠iƚy,True,-1.685293
john,ᒨὂhn,True,-0.40379164
john,johẖ,False,0.7173678
horizontal,horizon≮a⎫,True,1.5871096
horizontal,hԸrizon≮a⎫,False,0.81217283
typically,Ⲓyոiọѳlǐӌ,False,-2.669155
typically,┤ᒲpÎԵɘ⊥⊥ᒲ,False,-2.9241366
jefferson,jæffersoσ,False,1.2054864
jefferson,jeffersѲn,True,3.4765913
realty,rea⎫≮y,False,0.32309577
realty,reaӀtᓧ,False,0.45977643
cashiers,□aƷhᵢers,False,-1.6491568
cashiers,cashỈerჽ,True,1.3683635
bound,ḩᲂມṇḋ,True,2.2414896
bound,dОມᥒƌ,False,2.1398203
communications,communḻcḛͰḻoŋԑ,False,-0.0019451189
communications,cסmmuni๐atỉסns,True,2.0668988
audi,ắuטi,False,-1.9450779
audi,âuάi,False,-1.521729
employer,emƀlôyӫr,False,-0.96766776
employer,eƢplОyeᒕ,True,0.4771569
nasdaq,nᙦsdaq,False,-1.8678851
nasdaq,nasdaq,True,3.8228185
weird,wei᥅d,False,0.8759652
weird,weird,True,4.999991
suggests,suggệsts,True,3.3202364
suggests,suggests,True,4.7569613
pearl,pearі,False,1.208883
pearl,pearl,True,4.939836
interactive,i⌂teraѻᵮive,False,-1.581142
interactive,inteŕaqⰀivϐ,False,-1.0122323
injuries,injuries,True,4.798451
injuries,ịnjuṛies,False,4.701527
connections,connectionʂ,True,4.561282
connections,connⲶctionᘌ,False,0.6735859
reflection,refleᏣⴕi□n,True,2.5094879
reflection,rθfle०tion,False,0.3757065
determined,detêrmɪnêս,False,0.5627244
determined,ԁętęrmiրed,True,3.0477657
continuous,continuouՏ,True,3.9017003
continuous,continuous,True,4.683735
participated,อaոtɪcipaṫed,False,-0.011951137
participated,րartičipaṯed,True,2.034002
nudist,nudĭὲ⩲,False,-2.0119817
nudist,ɲɰԂist,False,0.33599636
stakeholders,ṣẗạḱẹḧoḻḑeɼs,False,3.0978522
stakeholders,stаkеholdеrs,True,4.27873
subjective,sƜbjective,True,2.724669
subjective,♋ψbjec⤈ive,False,0.2188545
avon,ƌvon,True,2.4223669
avon,ávon,True,3.7179046
plaintiff,pḷainṫifḟ,True,4.300266
plaintiff,pӏѳlntiff,False,1.7605656
bases,basês,False,2.5423312
bases,bases,True,4.586647
inflation,ĩnẗіậᶂĩon,True,1.8290752
inflation,Iⱨ↟ĮaₜiDⱨ,False,-1.6968567
collaboration,ວ◧l⦌ͽɑoເatioՌ,False,-2.3858168
collaboration,ɑɑllaฎorӨ⨨Ӏon,False,-2.201924
reuters,reut⫔rʂ,True,1.669567
reuters,reuᶂers,False,1.803571
legend,legẽŗd,False,1.0438559
legend,leჳeᒉd,False,-0.44147754
canal,canal,True,5.1191754
canal,canal,True,5.1191754
quiet,qυïeţ,True,2.410304
quiet,qỤīeᶂ,False,-1.5476295
blue,bןuԑ,True,0.7036819
blue,ჸᶅuɵ,False,-2.0302253
infectious,≀♄£θ०≮≀Ըᥧ౩,False,-3.1463642
infectious,ȴȠᵮԑCẗȴɷwƽ,False,-1.7529023
businesses,bᒑsᶖn⊆ຣຣ⊆ຣ,False,0.30486307
businesses,ᵬuЅi∩esses,True,2.445409
myers,myers,True,4.734748
myers,myer♋,False,0.724155
pump,puṁp,True,3.3734663
pump,pûшḅ,False,-2.1666489
impacts,iɷpaɢtԑ,False,-1.3074125
impacts,Ì⺵pącts,True,0.9080427
where,wheᶉē,True,2.2158158
where,wher⋸,False,3.8510766
descriptions,descriptioɦs,True,2.0240486
descriptions,descriptioṟs,False,3.8842065
hair,hair,True,4.855935
hair,haÏr,True,1.5429494
parent,ọaǹent,False,-2.3807352
parent,ᒕarent,False,-0.28734842
fascinating,fasciոаting,True,4.7477493
fascinating,fasčinatїnᵹ,False,2.2386212
legends,legendȿ,True,4.6681223
legends,lɘgends,False,1.5154226
hugh,hugh,True,4.7389064
hugh,hugⱨ,False,3.0351949
face,facὲ,True,2.107067
face,fӫǫe,False,-2.8123205
gilbert,ⳤilbeŋt,False,-0.11826983
gilbert,ଥilbert,False,-0.68176484
warned,wөrnвd,True,-0.30440912
warned,waᣗned,False,3.0824435
fought,fᲂᒝ₂ηᶠ,False,-2.1325796
fought,ᥬouᢄԧᵗ,False,-2.2980442
railroad,rөilroөd,True,0.74432397
railroad,raiⅠᒓoaḍ,False,0.48180348
bidding,bᒨddiղg,False,1.4249301
bidding,bіdding,True,4.7171626
christina,ehris⩲ina,False,0.7927023
christina,chrĺstĺna,True,1.3124655
afternoon,afteႰnoon,True,2.0119631
afternoon,ɵfternՕon,False,1.3729035
signal,siӡnal,True,1.2215018
signal,sḽgĥal,False,1.6708366
brokers,bḥ⍴kʙḥs,False,-1.2901444
brokers,brƆkϾÞs,True,1.0319363
cosmetic,coŞ♏etΙc,False,1.4614465
cosmetic,cosmetⲓc,True,2.781402
controller,ↄoɿțroller,False,0.46603867
controller,coǹtrolǐèᴘ,False,0.94279236
true,třue,True,3.3641326
true,trᔗe,False,-0.5603731
polyester,poⅼyeʂter,False,3.5663044
polyester,ῥolyester,True,4.159506
brilliant,brillĩanᶂ,False,1.768896
brilliant,brilιⵊaמt,True,1.7871106
browse,ჸro⨿Ʒɵ,False,-2.9767911
browse,bᒔoມຮǝ,False,-0.7167195
sick,sicҞ,True,2.3760934
sick,ɜi໐k,False,-1.9802129
horn,horẖ,False,2.750723
horn,h◨rn,True,2.852951
foundations,ẝᴄuɲԂӘt༐onႽ,True,-0.8575569
foundations,╇⩍undϭ┧Íons,False,-1.9526788
protected,prОႵected,True,2.2845068
protected,րrotečted,True,1.339366
breath,ɒreǡth,True,2.5645752
breath,bᴩeatḅ,False,0.5886537
thought,ƚhought,True,2.6613264
thought,thought,True,4.803416
charm,charm,True,4.895141
charm,chaṟm,False,3.436467
badly,badƚy,False,1.762
badly,badly,True,4.607932
matters,matteᛚs,True,1.8762283
matters,mậᶂtӫrs,False,0.64806616
lycos,lyōos,False,1.2433691
lycos,lycos,True,4.7863774
country,ϲօunʈrᎩ,True,4.618945
country,CᴏuիtჁÿ,False,0.8370619
hunting,hunting,True,4.714048
hunting,hunting,False,4.714048
those,thoѕе,True,4.8104706
those,thoЅe,False,3.9042685
block,nɬѳcҚ,False,-1.9036162
block,ŉïõōh,False,-3.108586
holder,h□lզǤr,False,-2.2627313
holder,hoїņer,False,-0.9776374
glenn,glenή,True,3.9790165
glenn,gleẖn,False,-0.596896
defend,ņeᶂend,False,0.21633707
defend,Ꮷefend,True,1.9417912
mary,Ոęᒦy,False,-1.97423
mary,ᲅaɽy,True,3.457278
rolling,ŉõïïinҁ,False,-2.4657578
rolling,rԸ⎫⎫≀nʚ,False,-2.5046573
drugs,dru€s,False,1.3786975
drugs,ᑺrugs,True,2.2994323
address,address,True,4.9875326
address,address,True,4.9875326
apart,apaŉt,True,0.8982714
apart,a᥆art,False,-0.7690875
visitors,ߚisitϲrs,False,4.1303554
visitors,៴isעtoՒs,False,0.8294958
dividend,divіdeոd,True,4.971825
dividend,divideɲd,True,4.2984285
lesson,ïesɘon,True,-0.32666367
lesson,⎫essԸn,False,0.95939237
battle,batt⼅e,True,1.3854448
battle,ṅattle,False,-0.7492006
crack,cracĸ,True,4.162472
crack,cracḳ,True,4.728463
assign,assiუn,False,0.45859602
assign,assign,True,4.892888
agreements,aჽreemệᶇᥣs,False,-0.4585283
agreements,agreӫmenᶂs,True,0.81740665
subsequently,subsěquenḟly,True,2.30735
subsequently,ϲubseṵῡeῂtly,False,0.02112025
guardian,gu⫇ᣴdḹa⋂,True,-1.2470863
guardian,guɘrøľɘn,False,-2.2565162
roses,ṇoses,True,-0.34982532
roses,roses,True,4.31337
pmid,pmid,True,4.1343436
pmid,pmid,True,4.1343436
fence,feɾce,False,2.997947
fence,fen৹e,False,-0.6793605
healthcare,h⋼ąltոcare,True,2.589723
healthcare,healtռcare,True,4.4012103
considers,ԍὀṉᴈỉɑḙnᴈ,False,-3.1411753
considers,Ϛ០ŋԑḻDԐṛԑ,False,-3.025003
cigarette,cigaᵝᶱtte,False,0.7204912
cigarette,cigarette,True,4.892763
scary,ՏcƋry,False,2.1807668
scary,scary,True,4.8698125
tune,⨦uᶯe,False,-0.94581366
tune,tuחe,True,2.414303
cited,ciᶵөd,False,0.6461527
cited,ϚiͰeD,False,-2.4803345
proprietary,pröḅŕւᶒtârɡ,False,-0.37632746
proprietary,prԛດⲙⵊөtàⲙฎ,False,-2.0656621
misc,ɲisc,False,0.80471224
misc,mȋsc,True,2.8056538
reputation,rᶒpûtatioп,True,2.23476
reputation,rɘpǚtɵǂión,False,0.63760364
mesh,mesḅ,False,0.315813
mesh,mȇsh,True,2.8584666
showing,sħԸwi♄g,False,0.7299046
showing,shoὢing,True,1.3058767
forecasts,forḙԍaᴈḟs,False,-1.10131
forecasts,fᴏreͼasțṩ,True,2.0149412
modeling,moùeling,False,-0.42021543
modeling,ກodeĪing,False,0.21619801
ballot,balḻoẗ,False,2.3564358
ballot,bǝllot,True,4.605844
energy,enθrʚy,False,-0.36859357
energy,enօrgy,True,1.2977144
aquatic,ӓquatic,True,3.7789347
aquatic,aquat1c,False,2.3793707
shift,shifŀ,False,-0.58066875
shift,₉ⲙift,False,-1.0989943
asylum,aҙຝluמ,False,-1.3586242
asylum,àsyιum,True,3.1047404
packs,packs,True,4.8217435
packs,pacₖs,False,2.0711496
debug,dḛԵՍⲂ,False,-2.3446953
debug,dӫṕuɡ,False,-2.0053074
adidas,aḋidas,True,4.997186
adidas,аdidaѕ,True,5.035933
levels,lḛveⅠᏚ,False,2.3522255
levels,lᶒveĺs,True,3.3609612
casio,casịo,True,3.9896383
casio,cașiο,False,4.037214
closest,closest,True,4.898528
closest,໐losӫɜt,False,-2.4826922
defeat,dᴏfᴏa⟊,False,-0.732487
defeat,₫eʃēat,True,0.8916666
medications,mɘdícɵtíóիs,False,-0.537461
medications,mεdḹcǝțḹ▢ns,True,1.5425167
hong,hong,True,4.8250375
hong,ḥong,False,4.323925
centers,centЄrṩ,False,2.3709166
centers,c⊇nteᒦ♋,True,-0.57528055
through,thro⋃gh,True,3.2331233
through,throug∩,False,3.6949437
contribution,ėϲḩẛńƚοqẛƚϲḩ,False,-1.450644
contribution,ɕǫ∩ṱṝɨhùṱiǫ∩,True,0.40813965
mouth,moύᶂƞ,False,-1.3537499
mouth,☮ỏṷth,True,-0.238611
forming,forming,True,4.9128423
forming,foṝming,True,3.206082
overall,oᶢeralӀ,False,-1.2814274
overall,oveᵝal⟘,False,0.07492848
relating,relȃting,True,3.948413
relating,rȢlating,False,1.6577866
promo,promò,False,2.5629141
promo,promo,True,4.763012
suburban,suburban,True,4.806972
suburban,subuԻban,True,4.476573
dale,ḃӕle,False,-2.0296748
dale,d⫇le,False,-1.1769054
specs,specs,True,4.546197
specs,specs,True,4.546197
ideal,ÏdeSl,False,-0.80866885
ideal,ideḂ⎫,False,-2.044869
vernon,vernoƞ,True,4.2526183
vernon,veჁnᴏի,False,1.4504596
suggestions,sỤggЄṩtionṩ,False,2.7235048
suggestions,SuģgestioիS,True,2.7644646
operating,operatinଥ,False,1.0308168
operating,oοerating,False,0.62496364
vegetarian,ᶢegḛtẳhiaħ,False,-2.0792353
vegetarian,veՖᴟtãrⅰan,True,-1.7920458
samoa,saשoɵ,False,-1.4612235
samoa,⫉aᥒᱛa,False,-2.6239033
rates,ratӫs,True,1.4361832
rates,rałḙs,False,-0.8649474
inns,inns,True,4.804527
inns,ⅼnns,True,1.771575
peer,ᥝeǝᒔ,False,-2.9024897
peer,ն⋼⋼r,False,-3.0723298
refrigerator,refηᶅgᏼrǟtөη,False,-0.16766168
refrigerator,reẗriǵeՒӓ☨or,True,2.362926
trout,trout,True,5.0189486
trout,tՒ๐ut,False,1.2109761
shareholders,sharehołḓeřŝ,True,2.2162259
shareholders,sŋãrεhòlᴏers,False,-0.52094644
vegas,vѐgas,False,2.0177526
vegas,vegas,True,4.725819
renewable,Ⴡenɘwәble,False,2.3250408
renewable,reneԝable,True,4.895326
cookbook,coᴖŅḫooŅ,False,-2.4555643
cookbook,cookbออk,True,1.6769147
chip,chΊp,True,1.1547565
chip,cЮiɋ,False,-2.5041037
housing,hoUՏⅠդģ,True,1.0049659
housing,Ւϲuຮ⫾իᏋ,False,-2.590904
fellowship,ƚөӏӏᴰՍᧈ⑁iƌ,False,-2.8216763
fellowship,fēl1oŵӟṅḭp,True,0.34721798
template,≮eṄp⎫Ḃ≮θ,False,-2.6742141
template,template,True,4.8259807
total,total,True,4.6077604
total,total,False,4.6077604
symbols,symbols,True,4.705167
symbols,symbols,False,4.705167
doors,do๐rs,True,4.174651
doors,ùᴰᴰṟs,False,-2.374172
flash,f⏚aӡҧ,True,-1.8611587
flash,fláᘌᏺ,True,-2.2669141
highway,highway,True,4.484417
highway,highway,True,4.484417
users,users,True,4.9605846
users,users,True,4.9605846
apps,a℄℄s,False,-2.2499735
apps,aƀƀs,False,-2.903971
cingular,öȋnჽȕıaƞ,False,-2.353514
cingular,ɒiᥖgשȴar,False,-1.7192852
momentum,⊡o⊡ɞñῑնm,False,-2.5225842
momentum,momentuრ,True,1.3284981
bracket,bracket,True,4.84833
bracket,braԛket,False,0.96068877
patrick,ըāƚᶉӏ໐k,False,-2.7060635
patrick,ᒕaᵼᶰ༏ϹԞ,False,-2.6007311
range,range,True,4.982601
range,rӘnεᏼ,False,-2.3630693
scholars,ↄɛṋoɭaṉↄ,False,-3.042261
scholars,ᎦcըɒlѲᴻᎦ,False,-3.0503027
lamps,lamps,True,4.841017
lamps,ʅaՈƃ♋,False,-3.1756148
organised,□ϚஐSറÏⵒǤd,False,-3.1113281
organised,organised,True,3.5472925
continue,⫐oɱẝІnuḂ,False,-2.6189702
continue,⩍ʗŗᶂiŗⵡẽ,False,-2.950894
adjustment,adjust∩ent,False,4.7511873
adjustment,adjuᎦt∩ɛᖹt,False,0.3913266
distinguished,dis±inguished,True,3.833905
distinguished,diⳍtinguisheᾑ,False,1.2678868
seventh,з⋼Veṇth,False,-0.5873182
seventh,sϱ⅟ϱnȽh,True,0.9548341
transfer,ƭɽänșfeɽ,True,3.459819
transfer,tիaᒕs┧er,False,-0.015365096
aging,aginƴ,True,3.1522324
aging,aginᦳ,False,-0.12100245
volume,vᴰlumө,False,0.64810944
volume,volume,True,4.8433943
sponsorship,SponsorShip,True,4.213508
sponsorship,ຮơϲիຮo⳾ຮՒ⫾ơ,False,-2.5605147
cope,cope,True,4.206803
cope,cᴅᴆɛ,False,-1.6300154
underwear,⋃ndoṋὠoεṋ,False,-2.5740688
underwear,ԿηԀẹԻweȧԻ,True,0.7786949
massive,Ⴖȃⳉsĺ⚺e,False,-1.9692559
massive,ṁassiⱴe,True,3.6254241
penetration,penetration,True,4.40763
penetration,pвըвtnөṱỈoը,False,-2.819353
lancaster,lanϹՅӠᵼèᶰ,False,-2.2949982
lancaster,ıәn▢әᶊtⲉɾ,False,-0.64255744
buffalo,búߊߊຄḹὀ,False,-3.0946991
buffalo,bՄffaіo,False,0.102730714
proud,pԧoup,False,-0.5723406
proud,ɡrᲂᒝd,False,-1.9259672
door,d᱐or,True,3.27824
door,doρ⚑,False,-1.1864682
talks,talks,True,4.9914985
talks,ſäịҡs,False,-1.3165841
brothers,ոrɵᥣhệƞԍ,False,-2.9333704
brothers,ȗrᲂᶠηeՐδ,False,-1.5619602
negotiations,ŋegotiƏtions,True,0.8283947
negotiations,negotiations,True,4.1170707
chorus,chorᒜs,True,3.1766205
chorus,Եh႐ɚus,False,-1.1726186
types,ᵮຝբeҙ,False,-2.8006897
types,types,True,4.750311
willing,wilįing,False,3.7677026
willing,wןlliภg,True,2.01078
macedonia,ᣕᶔơëņo๓ղᶔ,False,-3.1503289
macedonia,macedonia,True,4.8566656
makeup,makeup,True,4.4458556
makeup,makæᏓp,False,0.9020966
contact,вoἢⲓэct,False,-2.9213843
contact,ⴢoԦ╉ɛc╉,False,-3.0798724
concept,concept,True,4.066468
concept,concept,True,4.066468
origin,orᶖႽᶖn,False,2.010204
origin,órigin,True,3.3464704
taylor,☨ӓɺl๐Ւ,False,-2.0216925
taylor,tӓɺ⦋๐r,False,-1.578273
england,enġland,True,4.019074
england,enશlanp,False,-2.5718844
browsers,nƿѳѡsͼƿέ,False,-3.0192652
browsers,browsers,True,4.971517
duration,duÞa℄ïoก,False,-0.41251138
duration,ӧurɜt℩⍴n,False,-1.7950383
stuart,stuârt,True,4.372602
stuart,stႷært,False,0.10231041
excluding,∈xcluͻἹnᴣ,True,-1.3305469
excluding,eᶷcȴudinฉ,False,-0.7146743
cotton,cɢttɢɧ,False,-2.517617
cotton,çot߅ρn,False,-0.40506154
backing,Oa०ki♄ʚ,False,-2.0727103
backing,back≀♄ʚ,True,-0.9962798
occasional,oԛcảsⲓⴘṙảl,False,-1.821259
occasional,oᴏᴏaṥïὸȵaƚ,False,-0.5203475
nurses,núrᴈḙᴈ,True,-1.1065791
nurses,nՍᶯsḛᏚ,False,-1.112395
bedding,ọοdὸɫpg,False,-2.8350365
bedding,ᶁedƆïng,False,-0.35513625
danny,qaȠȠy,True,-1.0020626
danny,ὰanᥖɋ,False,-2.9210086
