,clean,perturbed,source,group,class,predicted,batch
6,having,having,dces,2,visual,having,53
7,anthony,anthonye,zeroe_phonetic,2,phonetic,Anthony,53
8,limited,ĺiώͽfʙd,ices,2,visual,liftoff,53
9,loaded,Loudodd,anthro_typo,2,typo,loud,53
10,mystery,mysterie,zeroe_typo,2,typo,mystery,53
11,antiques,antiguos,anthro_typo,2,typo,antigos,53
12,modules,ₘodułes,dces,2,visual,modules,53
13,caribbean,oaʙībbɐan,ices,2,visual,obamacare,53
14,ferry,fe&rry,zeroe_noise,2,typo,ferry,53
15,blvd,bľvđ,dces,2,visual,blood,53
16,attending,Attending,anthro_phonetic,2,phonetic,attending,53
17,located,LOSTed,anthro_typo,2,typo,lost,53
18,threshold,thrasholld,phonee,2,phonetic,threshold,53
19,tankōbon,tankōbon,zeroe_typo,2,typo,tankobon,53
0,insider,ɪnsidʙn,ices,2,visual,insidion,54
1,predictions,prєdictıons,ices,2,visual,predictions,54
2,blended,blénđed,dces,2,visual,blended,54
3,limits,lǏmŝſə,ices,2,visual,limsfe,54
4,sexuality,secuality,anthro_typo,2,typo,sexuality,54
5,printed,printe,zeroe_typo,2,typo,printed,54
6,approach,approuch,anthro_typo,2,typo,approach,54
7,taxi,taki,anthro_typo,2,typo,taking,54
8,corner,corter,zeroe_typo,2,typo,carter,54
9,cliché,coifhé,zeroe_typo,2,typo,coiffe,54
10,katrina,Katarina,zeroe_typo,2,typo,katarina,54
11,industries,indʚətršeŝ,ices,2,visual,industry,54
12,spain,spaչn,ices,2,visual,span,54
13,greece,gʀeece,ices,2,visual,greece,54
14,steps,stepls,zeroe_typo,2,typo,steps,54
15,gravity,ǥrᵃvíty,dces,2,visual,gravity,54
16,affiliate,affiliɐte,dces,2,visual,affiliate,54
17,cute,eůte,ices,2,visual,cute,54
18,shake,shake,repeated,2,,shake,54
19,step,step',zeroe_phonetic,2,phonetic,step,54
0,nebraska,nebroquese,zeroe_phonetic,2,phonetic,obsequen,55
1,know,kno,phonee,2,phonetic,know,55
2,ambivalent,ąmᏩivѳⵊḂɲŧ,legit_extended,2,visual,ambitious,55
3,apparatus,aippareatus,phonee,2,phonetic,apparatus,55
4,self,Seewolf,anthro_typo,2,typo,seagull,55
5,strict,stric.t,zeroe_noise,2,typo,strict,55
6,blackberry,backberry,zeroe_noise,2,typo,blackberry,55
7,make,mmake,phonee,2,phonetic,make,55
8,surprise,surpr⍊sნ,legit_extended,2,visual,surprise,55
9,examples,xamples,zeroe_noise,2,typo,examples,55
10,increasingly,increasingly,repeated,2,,increasingly,55
11,topics,tbpìcs,ices,2,visual,topics,55
12,scheduled,schedueled,anthro_phonetic,2,phonetic,scheduled,55
13,beverage,bevras,phonee,2,phonetic,brave,55
14,registry,ƞeჽiԍᥣry,legit_extended,2,visual,necessary,55
15,math,mℊtƞ,legit_extended,2,visual,moment,55
16,climbing,Climbing,anthro_phonetic,2,phonetic,climbing,55
17,taste,tast,phonee,2,phonetic,taste,55
18,delivery,deeliverry,phonee,2,phonetic,delivery,55
19,evaluated,evoluated,anthro_typo,2,typo,evaluated,55
0,stops,stops,anthro_phonetic,2,phonetic,stops,56
1,conf,vonf,zeroe_typo,2,typo,conf,56
2,treat,ƪreǎt,ices,2,visual,great,56
3,immigrants,imɯigȓants,dces,2,visual,immigrants,56
4,adequate,adecwate,phonee,2,phonetic,adequate,56
5,unique,unoque,anthro_typo,2,typo,unique,56
6,equipment,ēquiᶈment,dces,2,visual,equipment,56
7,cellular,ỏeӀӀuӀar,legit_extended,2,visual,peculiar,56
8,programmer,programmere',zeroe_phonetic,2,phonetic,programmer,56
9,border,ḃordeɾ,dces,2,visual,border,56
10,aims,aichms,phonee,2,phonetic,chasms,56
11,rocks,rockx,zeroe_typo,2,typo,rocks,56
12,atom,atom's',zeroe_phonetic,2,phonetic,atom's,56
13,cream,creaɱ,dces,2,visual,cream,56
14,ware,wre,zeroe_noise,2,typo,were,56
15,drilling,dŗilling,legit_extended,2,visual,drilling,56
16,hungarian,Hungern,anthro_typo,2,typo,hunger,56
17,planned,planned,legit_extended,2,visual,planned,56
18,dealers,dilers,phonee,2,phonetic,sliders,56
19,irrigation,irrigarion,zeroe_typo,2,typo,irrigation,56
0,publicly,publicallyp,zeroe_phonetic,2,phonetic,publicly,57
1,silk,silc,phonee,2,phonetic,silo,57
2,dōjin,bōjin,ices,2,visual,bojin,57
3,grâce,grâe,zeroe_noise,2,typo,grade,57
4,façades,˅ɜçadзs,ices,2,visual,vaccines,57
5,broadcasting,broaõcastɬnM,ices,2,visual,broadcasting,57
6,referrals,rԑᵮԑႰႰ8ןƽ,legit_extended,2,visual,reflection,57
7,neither,nʙìtŉer,ices,2,visual,butter,57
8,selecting,selecting',zeroe_phonetic,2,phonetic,selecting,57
9,python,ppython,phonee,2,phonetic,python,57
10,skype,sᵏype,dces,2,visual,skype,57
11,plane,plan,phonee,2,phonetic,plan,57
12,duke,Duke,anthro_phonetic,2,phonetic,duke,57
13,writings,Writtens,anthro_typo,2,typo,written,57
14,assets,äsɔets,ices,2,visual,assets,57
15,livecam,livecxm,zeroe_typo,2,typo,livecam,57
16,blank,nɬank,legit_extended,2,visual,blank,57
17,jenny,Jeany,anthro_typo,2,typo,jeans,57
18,earrings,earings,zeroe_typo,2,typo,earrings,57
19,mail,mailvedl,zeroe_phonetic,2,phonetic,mailed,57
0,mirror,m℩rḥor,legit_extended,2,visual,mirror,58
1,typical,&ty\pical,zeroe_noise,2,typo,atypical,58
2,healing,healȋng,legit_extended,2,visual,healing,58
3,appeals,appeala,zeroe_typo,2,typo,appeal,58
4,scholarship,scholarship,anthro_phonetic,2,phonetic,scholarship,58
5,draws,_draws,zeroe_noise,2,typo,draws,58
6,reproduce,reproducable,anthro_typo,2,typo,reproducible,58
7,parks,parks,anthro_phonetic,2,phonetic,parks,58
8,simon,Simona,zeroe_phonetic,2,phonetic,Simona,58
9,superb,ŞⳐƠerb,legit_extended,2,visual,ŞⳐƠerb,58
10,scotia,šcoŧւa,legit_extended,2,visual,scotch,58
11,hostel,hostĕŀ,dces,2,visual,hostel,58
12,drinking,urinking,legit_extended,2,visual,drinking,58
13,whiskey,Whiney,anthro_typo,2,typo,Whiney,58
14,oracle,Oracle,anthro_phonetic,2,phonetic,Oracle,58
15,bikes,bises,anthro_typo,2,typo,bises,58
16,publisher,publisherf,zeroe_phonetic,2,phonetic,publisher,58
17,surveys,Serveigh'st,zeroe_phonetic,2,phonetic,Severest,58
18,memo,meᥖo,legit_extended,2,visual,memo,58
19,allied,allied,repeated,2,,allied,58
0,authorized,aυthońizƶd,ices,2,visual,authorized,59
1,opening,openning,anthro_phonetic,2,phonetic,opening,59
2,males,mals,phonee,2,phonetic,mails,59
3,lover,lover,repeated,2,,lover,59
4,minority,minoirty,anthro_typo,2,typo,minority,59
5,queens,qƜeᰀns,legit_extended,2,visual,queens,59
6,truth,ʈπuɩh,ices,2,visual,triumph,59
7,published,pubished,zeroe_typo,2,typo,published,59
8,hdtv,hrtv,zeroe_typo,2,typo,shirt,59
9,cleveland,clegeland,zeroe_typo,2,typo,cleveland,59
10,televisions,Televisiones,anthro_typo,2,typo,television,59
11,cart,cartt,zeroe_phonetic,2,phonetic,cart,59
12,subscriber,SUBCRIBER,anthro_typo,2,typo,subscriber,59
13,perfume,perfium,phonee,2,phonetic,perfume,59
14,associate,assuste,anthro_typo,2,typo,assault,59
15,playing,"p=l`a=y&i,n-g",zeroe_noise,2,typo,playing,59
16,scan,Scan,anthro_phonetic,2,phonetic,scan,59
17,voyeurweb,ƳoฏeⳘrweο,legit_extended,2,visual,yorkshire,59
18,dealing,dealin,phonee,2,phonetic,dealing,59
19,seasons,seazons,phonee,2,phonetic,seasons,59
0,rage,ragƨ,ices,2,visual,grass,60
1,scared,scared,repeated,2,,scared,60
2,proof,proof,legit_extended,2,visual,proof,60
3,servicemen,Servisin,anthro_typo,2,typo,servicing,60
4,settlement,settlementl,zeroe_phonetic,2,phonetic,settlement,60
5,standard,standaɹd,dces,2,visual,standard,60
6,peoples,peeples,zeroe_typo,2,typo,peoples,60
7,freeware,freewere,phonee,2,phonetic,freeware,60
8,suggest,suggest,repeated,2,,suggest,60
9,kinase,jinase,zeroe_typo,2,typo,jasmine,60
10,twisted,ƒwistěu,legit_extended,2,visual,twisted,60
11,rapid,rapid,repeated,2,,rapid,60
12,transmit,ţransᴟiₜ,dces,2,visual,transition,60
13,quotations,Quotations,anthro_phonetic,2,phonetic,quotations,60
14,voters,voțers,dces,2,visual,voters,60
15,relate,raltee,zeroe_noise,2,typo,relate,60
16,advised,ȃ໐ℭiṧe໐,legit_extended,2,visual,acoustic,60
17,encryption,encryptin,zeroe_noise,2,typo,encryption,60
18,usps,uzps,zeroe_typo,2,typo,ups,60
19,university,un.iv?e?rsity,zeroe_noise,2,typo,university,60
0,header,headfr,zeroe_typo,2,typo,header,61
1,corruption,corϧϋҏъıօɵ,ices,2,visual,corresponding,61
2,adams,adams,repeated,2,,madams,61
3,brain,brin,anthro_phonetic,2,phonetic,brain,61
4,deserve,desereve,phonee,2,phonetic,deserve,61
5,alarm,alarma,zeroe_phonetic,2,phonetic,alarm,61
6,latinas,Latins,anthro_phonetic,2,phonetic,Latin,61
7,occurring,ǒćcurrΊnĝ,ices,2,visual,occurring,61
8,repository,repositiry,anthro_typo,2,typo,repository,61
9,capable,ckappable,phonee,2,phonetic,capable,61
10,driven,drivein,anthro_typo,2,typo,driven,61
11,treated,trodded,anthro_typo,2,typo,trod,61
12,lopez,lסƥ⍷ℤ,legit_extended,2,visual,laptop,61
13,continues,còƞținūeᶊ,dces,2,visual,continue,61
14,sterling,sterlinv,zeroe_typo,2,typo,sterling,61
15,calgary,calglarye,zeroe_phonetic,2,phonetic,calgary,61
16,viewpicture,biewpictire,zeroe_typo,2,typo,bewitched,61
17,homes,houes,anthro_typo,2,typo,house,61
18,courts,cowrts,zeroe_phonetic,2,phonetic,courts,61
19,experiments,experimentsh,zeroe_phonetic,2,phonetic,experiment,61
0,depending,depandin,phonee,2,phonetic,depending,62
1,directed,Direct3D,anthro_typo,2,typo,direct3d,62
2,latex,la6ex,zeroe_typo,2,typo,latex,62
3,spanish,spannich,zeroe_phonetic,2,phonetic,spanish,62
4,hearing,heareing,phonee,2,phonetic,hearing,62
5,clinic,clinic,anthro_typo,2,typo,clinic,62
6,enemies,enimes,anthro_typo,2,typo,enemies,62
7,discourage,descourige,phonee,2,phonetic,discourage,62
8,disposition,isposition,zeroe_noise,2,typo,disposition,62
9,corporations,Corporations,anthro_phonetic,2,phonetic,corporations,62
10,footwear,footweer,zeroe_phonetic,2,phonetic,footwear,62
11,sand,samd,anthro_typo,2,typo,sand,62
12,spring,SPRING,anthro_phonetic,2,phonetic,spring,62
13,walter,oalter,zeroe_phonetic,2,phonetic,alter,62
14,zoloft,zolōft,ices,2,visual,zoloft,62
15,mate,mathe,anthro_typo,2,typo,math,62
16,blues,bblues,phonee,2,phonetic,blues,62
17,anyway,anyway,repeated,2,,anyway,62
18,strain,ᶊtrain,dces,2,visual,strain,62
19,scenic,Scienc,anthro_phonetic,2,phonetic,science,62
0,conditioning,condicioning,zeroe_typo,2,typo,conditioning,63
1,sulfide,Sulphide,anthro_typo,2,typo,sulphide,63
2,crucial,ƈɼuͨial,dces,2,visual,crucial,63
3,economy,economi,anthro_phonetic,2,phonetic,economy,63
4,wanting,wantĭnǧ,dces,2,visual,wanting,63
5,mexico,mmekico,phonee,2,phonetic,mexico,63
6,participate,piitptaacre,zeroe_noise,2,typo,participate,63
7,nail,naĭl,ices,2,visual,nail,63
8,click,click,repeated,2,,click,63
9,surprised,surpris:ed,zeroe_noise,2,typo,surprised,63
10,addition,âͻditiɞм,ices,2,visual,addition,63
11,secure,mecure,zeroe_typo,2,typo,measure,63
12,responses,res;kmses,zeroe_typo,2,typo,resumes,63
13,lange,Ịaṇgẹ,legit_extended,2,visual,change,63
14,meetup,meetup,phonee,2,phonetic,meetup,63
15,laugh,laigh,anthro_typo,2,typo,laugh,63
16,burns,BURNS,anthro_phonetic,2,phonetic,burns,63
17,society,siectoy,zeroe_noise,2,typo,society,63
18,forward,f⩍ᶰỤՅᶰῄ,legit_extended,2,visual,function,63
19,galaxy,gallquesec,zeroe_phonetic,2,phonetic,questionnaire,63
0,jelsoft,Zelaget'd,zeroe_phonetic,2,phonetic,Zelagate,64
1,privacy,pŕϫvacΗ,ices,2,visual,przvacH,64
2,agreed,aggreede,zeroe_phonetic,2,phonetic,agreed,64
3,iowa,jowa,zeroe_typo,2,typo,jowa,64
4,financing,firȧĥcing,ices,2,visual,fireacing,64
5,processing,proccessing,anthro_phonetic,2,phonetic,processing,64
6,webster,webster,repeated,2,,webster,64
7,decide,deecide,phonee,2,phonetic,decide,64
8,thoroughly,thorroughly,phonee,2,phonetic,thoroughly,64
9,merely,mere(ly,zeroe_noise,2,typo,merely,64
10,invest,inveƨṭ,legit_extended,2,visual,invest,64
11,delaware,DELAWARRRE,anthro_phonetic,2,phonetic,delaware,64
12,headquarters,headquarter's,zeroe_phonetic,2,phonetic,headquarters,64
13,placement,plasment,zeroe_typo,2,typo,placement,64
14,year,yEAr,anthro_phonetic,2,phonetic,year,64
15,databases,databosses,anthro_typo,2,typo,databosses,64
16,lounge,lounquey,zeroe_phonetic,2,phonetic,loungey,64
17,delivered,deliveredf,zeroe_phonetic,2,phonetic,delivered,64
18,already,aleraid,zeroe_phonetic,2,phonetic,alaraid,64
19,boss,bos,zeroe_typo,2,typo,boss,64
0,patricia,paͭɼicià,dces,2,visual,paricia,65
1,mutually,Muttley,anthro_typo,2,typo,muttley,65
2,speak,sapek,zeroe_noise,2,typo,speak,65
3,retro,netro,ices,2,visual,enter,65
4,settle,ʂeႵႵl⫔,legit_extended,2,visual,shell,65
5,felt,fealt,phonee,2,phonetic,fetal,65
6,sanford,SANFORD,anthro_phonetic,2,phonetic,sanford,65
7,protective,prótectĩᵛe,dces,2,visual,protective,65
8,hardware,Ւarūware,ices,2,visual,hardware,65
9,galleries,galleris,zeroe_noise,2,typo,galleries,65
10,jamaica,jmaacia,zeroe_noise,2,typo,jamaica,65
11,slightly,sLiGhTlY,anthro_phonetic,2,phonetic,slightly,65
12,indexes,⥠nþ⊇x⊇s,legit_extended,2,visual,complex,65
13,exterior,Exterior,anthro_phonetic,2,phonetic,exterior,65
14,lamb,lamb,dces,2,visual,lamb,65
15,modified,mod}if)ied,zeroe_noise,2,typo,modified,65
16,boots,bodas,anthro_typo,2,typo,bodas,65
17,reliance,rilians,phonee,2,phonetic,millions,65
18,hidden,hijyen,anthro_typo,2,typo,hygiene,65
19,speeches,ₛpeecȟés,dces,2,visual,speeches,65
0,needle,eedle,zeroe_noise,2,typo,needle,66
1,staffing,staffin,phonee,2,phonetic,staffing,66
2,trusts,ǂrǚsϊs,ices,2,visual,pressures,66
3,promoted,prόmoteâ,ices,2,visual,promote,66
4,hazard,hazard,phonee,2,phonetic,hazard,66
5,grâce,grâce,repeated,2,,grace,66
6,possessing,possesՏіn↋,legit_extended,2,visual,possession,66
7,innovation,iñⁿȭ㏞åₜion,dces,2,visual,innovation,66
8,sink,sink,legit_extended,2,visual,sink,66
9,urls,urls,dces,2,visual,urls,66
10,continually,c□ըṱỈըպөƖƖ᪇,legit_extended,2,visual,capitulate,66
11,nasty,nast,zeroe_noise,2,typo,nest,66
12,friendly,friendlly,zeroe_typo,2,typo,friendly,66
13,chamber,samberr,phonee,2,phonetic,samba,66
14,called,~c!a{ll~ed,zeroe_noise,2,typo,called,66
15,acute,acutέ,ices,2,visual,acute,66
16,fielded,^fi)elded,zeroe_noise,2,typo,fielded,66
17,berkeley,birkelyy,zeroe_phonetic,2,phonetic,Berkeley,66
18,française,fran⋤aỉsɛ,legit_extended,2,visual,franchise,66
19,minnesota,mosennita,zeroe_noise,2,typo,nomination,66
0,confused,ℂǫnfußed,dces,2,visual,Confused,67
1,generous,gnerous,zeroe_noise,2,typo,Generous,67
2,frame,ƫra๗ნ,legit_extended,2,visual,Tropical,67
3,remind,rҕψIŕd,ices,2,visual,Reward,67
4,curve,ourѴe,legit_extended,2,visual,Ourself,67
5,missouri,misskuri,zeroe_typo,2,typo,Missouri,67
6,roommate,roomate,anthro_phonetic,2,phonetic,Roommate,67
7,balance,balanse,anthro_typo,2,typo,Balance,67
8,achievement,autchievement,phonee,2,phonetic,Achievement,67
9,bill,Biill,anthro_phonetic,2,phonetic,Bill,67
10,rendered,Hrendriad,zeroe_phonetic,2,phonetic,Hundred,67
11,world,worlȕ,legit_extended,2,visual,World,67
12,oldest,oledest,phonee,2,phonetic,Oldest,67
13,cancelled,Cancelled,anthro_phonetic,2,phonetic,Canceled,67
14,shelter,shelt&er,zeroe_noise,2,typo,Shelter,67
15,referral,referrele,phonee,2,phonetic,Referral,67
16,recommend,ĥecʛmmɵnǚ,ices,2,visual,Recommendation,67
17,portal,podtal,zeroe_typo,2,typo,Postal,67
18,continent,contiment,zeroe_typo,2,typo,Continent,67
19,lies,lïʙэ,ices,2,visual,Libe,67
0,tomatoes,ͳomɹtoƶэ,ices,2,visual,computer,68
1,const,conste,zeroe_phonetic,2,phonetic,contest,68
2,whilst,~whi<l+s%t,zeroe_noise,2,typo,whistle,68
3,deer,aeer,ices,2,visual,area,68
4,croats,crts,anthro_phonetic,2,phonetic,carts,68
5,pure,Rupe,zeroe_phonetic,2,phonetic,pure,68
6,surrey,ԍuɦreý,ices,2,visual,hungry,68
7,somewhat,seowmhat,zeroe_noise,2,typo,somewhat,68
8,jill,jil,zeroe_noise,2,typo,oil,68
9,tobacco,tobavco,zeroe_typo,2,typo,tobacco,68
10,taxation,taxation,repeated,2,,station,68
11,humor,humber,zeroe_phonetic,2,phonetic,number,68
12,parts,parts,repeated,2,,strap,68
13,organisation,orginazation,anthro_typo,2,typo,organization,68
14,broke,bróke,dces,2,visual,broke,68
15,mixture,mixture,anthro_phonetic,2,phonetic,fixture,68
16,trustees,tԻusҨees,ices,2,visual,tweezers,68
17,moderators,տoӓerators,ices,2,visual,operators,68
18,reed,ᴹeeṗ,legit_extended,2,visual,keep,68
19,pricing,pr8cibg,zeroe_typo,2,typo,pricing,68
0,crest,crst,anthro_phonetic,2,phonetic,crest,69
1,desert,DESERT,anthro_phonetic,2,phonetic,desert,69
2,citations,citaitionns,phonee,2,phonetic,citations,69
3,cincinnati,cinncinnati,anthro_phonetic,2,phonetic,cincinnati,69
4,wellington,wglnlioetn,zeroe_noise,2,typo,wellington,69
5,timer,Pitherme,zeroe_phonetic,2,phonetic,thermite,69
6,structures,structuresh,zeroe_phonetic,2,phonetic,structure,69
7,humanity,"$hum""anity",zeroe_noise,2,typo,humanity,69
8,vera,vera,repeated,2,,vera,69
9,market,ՊärⱩ⊆t,legit_extended,2,visual,parquet,69
10,registrar,reǧistrar,dces,2,visual,registrar,69
11,liable,liáblⲶ,legit_extended,2,visual,liability,69
12,batch,batch,repeated,2,,batch,69
13,nostalgic,nostalgich,zeroe_phonetic,2,phonetic,nostalgic,69
14,nepal,neppl,anthro_phonetic,2,phonetic,apple,69
15,beam,baem,zeroe_noise,2,typo,beam,69
16,associations,āſₛociationₛ,dces,2,visual,associations,69
17,then,ₜₕen,dces,2,visual,then,69
18,bridges,bridgs,zeroe_typo,2,typo,bridges,69
19,plumbing,[plum(b{i>ng,zeroe_noise,2,typo,plumbing,69
0,population,popolation,zeroe_typo,2,typo,population,70
1,souls,souls,repeated,2,,souls,70
2,souls,ẟ⩍עlẟ,legit_extended,2,visual,special,70
3,addresses,ℊdᱢresses,legit_extended,2,visual,addresses,70
4,rough,rugoh,zeroe_noise,2,typo,rough,70
5,exports,exportsh,zeroe_phonetic,2,phonetic,exports,70
6,interval,in6erval,zeroe_typo,2,typo,interval,70
7,occupation,όօօūɒāfḯόή,legit_extended,2,visual,zoophobia,70
8,loan,loane,phonee,2,phonetic,alone,70
9,wiltshire,wĮltsƞĮre,legit_extended,2,visual,wildlife,70
10,effort,effêrt,zeroe_phonetic,2,phonetic,effort,70
11,joshua,JOSHUA,anthro_phonetic,2,phonetic,Joshua,70
12,gnome,Gnome,anthro_phonetic,2,phonetic,gnome,70
13,handle,handl,zeroe_typo,2,typo,handle,70
14,swingers,swiņgḛrs,legit_extended,2,visual,swingers,70
15,podcast,podkast,anthro_typo,2,typo,podcast,70
16,murray,merray,phonee,2,phonetic,merry,70
17,sacramento,šacramȇnto,dces,2,visual,sacramento,70
18,matrix,matrics,zeroe_phonetic,2,phonetic,metrics,70
19,only,or1Ͷ,ices,2,visual,origin,70
0,doom,doom,repeated,2,,doom,71
1,aurora,aurori,phonee,2,phonetic,aurora,71
2,signatures,sifnagures,zeroe_typo,2,typo,signatures,71
3,observation,obser۸atⲓoṙ,legit_extended,2,visual,observation,71
4,directive,Directive,anthro_phonetic,2,phonetic,directive,71
5,venture,";ven$t?u^r""e",zeroe_noise,2,typo,venture,71
6,lifestyle,lifstile,phonee,2,phonetic,lifestyle,71
7,weapon,weapin,anthro_typo,2,typo,weapon,71
8,machinery,mächinerƴ,dces,2,visual,machinery,71
9,publication,publicatoin,anthro_typo,2,typo,publication,71
10,heel,Heeeell,anthro_phonetic,2,phonetic,hello,71
11,global,Glibal,anthro_typo,2,typo,global,71
12,favor,Favour,anthro_typo,2,typo,favor,71
13,library,lǐoræry,ices,2,visual,literary,71
14,nursing,nūrsìng,dces,2,visual,nursing,71
15,smithsonian,sₘȉţhsoniaⁿ,dces,2,visual,smithsonian,71
16,strongly,strϙnᶃīҹ,legit_extended,2,visual,strength,71
17,shelf,xhelf,zeroe_typo,2,typo,shelf,71
18,recognize,reℂӫgńize,dces,2,visual,recognize,71
19,lincoln,linc$ol%n,zeroe_noise,2,typo,lincoln,71
0,guard,guord,phonee,2,phonetic,guard,72
1,graham,gaharm,zeroe_noise,2,typo,grammar,72
2,zdnet,svnef,zeroe_typo,2,typo,seven,72
3,nearby,nearbby,phonee,2,phonetic,nearby,72
4,meditation,meditatione,zeroe_phonetic,2,phonetic,meditation,72
5,atomic,ATOMIC,anthro_phonetic,2,phonetic,atomic,72
6,sentence,sentɛnėƶ,ices,2,visual,sentence,72
7,high,hgih,zeroe_noise,2,typo,high,72
8,integrate,inteƘĥate,ices,2,visual,integrate,72
9,chick,chicᵏ,dces,2,visual,chick,72
10,helping,helping,dces,2,visual,helping,72
11,harmful,ՒarmͲύl,ices,2,visual,formula,72
12,menu,Menu,anthro_phonetic,2,phonetic,menu,72
13,abroad,abbroad,phonee,2,phonetic,abroad,72
14,gamma,ℊammȁ,dces,2,visual,gamma,72
15,tongue,to:n;gue,zeroe_noise,2,typo,tongue,72
16,defence,defince,anthro_typo,2,typo,defence,72
17,lookup,looᴋup,dces,2,visual,lookup,72
18,lindsay,Lindsay,anthro_phonetic,2,phonetic,Lindsay,72
19,prediction,ppredictiun,phonee,2,phonetic,prediction,72
0,prototype,rototype,zeroe_noise,2,typo,prototype,73
1,influence,influence,repeated,2,,influence,73
2,interim,ḯήfeгiⱷ,legit_extended,2,visual,inference,73
3,acre,acre,dces,2,visual,acre,73
4,thirty,Thidty,zeroe_typo,2,typo,thirsty,73
5,psychiatry,qჽ᪇chiөṱr᪇,legit_extended,2,visual,quadratic,73
6,cave,kave,zeroe_phonetic,2,phonetic,cave,73
7,trial,tr+i+a-l,zeroe_noise,2,typo,trial,73
8,supplemental,supplemmuentel,phonee,2,phonetic,supplemental,73
9,work,wrok,zeroe_noise,2,typo,work,73
10,certain,certain,repeated,2,,certain,73
11,yield,]yi*el{d,zeroe_noise,2,typo,yielded,73
12,cells,cellw,zeroe_typo,2,typo,cell,73
13,isbn,lxbn,zeroe_typo,2,typo,linen,73
14,papua,paₚuä,dces,2,visual,patio,73
15,david,Daivd,zeroe_typo,2,typo,David,73
16,spank,spanked',zeroe_phonetic,2,phonetic,spanked,73
17,flow,FluWow,anthro_typo,2,typo,follow,73
18,shake,shaked,zeroe_phonetic,2,phonetic,shaked,73
19,streams,Streems,anthro_typo,2,typo,streams,73
0,featuring,feathring,zeroe_typo,2,typo,feathering,74
1,logitech,logitech,anthro_phonetic,2,phonetic,Logitech,74
2,porter,portar,anthro_typo,2,typo,portal,74
3,kept,kɘ⍴t,legit_extended,2,visual,kept,74
4,treating,treating'ss,zeroe_phonetic,2,phonetic,treating's,74
5,setup,setiap,anthro_typo,2,typo,setiap,74
6,artwork,artwork,anthro_phonetic,2,phonetic,artwork,74
7,maintaining,MAINTAINING,anthro_phonetic,2,phonetic,maintaining,74
8,superior,suᶈeʵior,dces,2,visual,superior,74
9,senior,зөniȯr,legit_extended,2,visual,senior,74
10,thru,ᴛhɼu,dces,2,visual,thru,74
11,telecom,teceolm,zeroe_noise,2,typo,welcome,74
12,player,plaýer,dces,2,visual,player,74
13,persecuted,persucted,anthro_typo,2,typo,persecuted,74
14,solar,soller',zeroe_phonetic,2,phonetic,roller's,74
15,commons,Comᲅons,legit_extended,2,visual,Commons,74
16,river,rivᴈr,dces,2,visual,river,74
17,update,update,dces,2,visual,update,74
18,guide,gide,phonee,2,phonetic,guide,74
19,fitting,fittiĥӄ,ices,2,visual,fittish,74
0,instruments,instʵũᴍĕņtſ,dces,2,visual,instrument,75
1,david,Davud,anthro_typo,3,typo,David,75
2,freeware,freewware,zeroe_phonetic,3,phonetic,freeware,75
3,experiments,e≠perimeṉts,legit_extended,3,visual,experiments,75
4,jelsoft,າélᶊόǂt,legit_extended,3,visual,ballet,75
5,continually,ℂontinᵤallý,dces,3,visual,continually,75
6,merely,merel6,zeroe_typo,3,typo,merely,75
7,ordering,orturing,anthro_typo,3,typo,torturing,75
8,typical,tipical,zeroe_typo,3,typo,typical,75
9,steps,Stupis,anthro_typo,3,typo,stupid,75
10,trial,"tria,",zeroe_typo,3,typo,trial,75
11,deserve,desserves,zeroe_phonetic,3,phonetic,deserves,75
12,stayed,stäyed,ices,3,visual,stayed,75
13,aims,Y'sm,zeroe_phonetic,3,phonetic,Yes'm,75
14,wednesday,whednesday,phonee,3,phonetic,Wednesday,75
15,memo,㎛emø,dces,3,visual,memo,75
16,atom,ອtom,legit_extended,3,visual,atom,75
17,suggest,suggest,repeated,3,,suggest,75
18,instruments,ÏǹsťѓuʀenϮơ,ices,3,visual,insurance,75
19,const,const,legit_extended,3,visual,contest,75
0,cornell,chornell,phonee,3,phonetic,Cornell,76
1,viewpicture,viewpicture,anthro_typo,3,typo,picture,76
2,bikes,bikies,anthro_phonetic,3,phonetic,bikes,76
3,patricia,paͳrioΙa,ices,3,visual,paranoia,76
4,vera,vera,repeated,3,,very,76
5,cells,Celles,anthro_typo,3,typo,cells,76
6,lindsay,lindzay,phonee,3,phonetic,Lindsay,76
7,twisted,tᷱisͭed,dces,3,visual,twisted,76
8,grâce,grâce,repeated,3,,grace,76
9,bill,bell,phonee,3,phonetic,bell,76
10,placement,plaignent,anthro_typo,3,typo,plaignent,76
11,featuring,feeaturing,anthro_typo,3,typo,featuring,76
12,citations,sitationsh,zeroe_phonetic,3,phonetic,situations,76
13,needle,neexpe,zeroe_typo,3,typo,expense,76
14,examples,exemples,zeroe_typo,3,typo,examples,76
15,zdnet,zdnet,anthro_typo,3,typo,zdnet,76
16,insider,iesidnr,zeroe_noise,3,typo,insider,76
17,guide,guide',zeroe_phonetic,3,phonetic,guide,76
18,structures,strucߊuґeϩ,legit_extended,3,visual,structure,76
19,helping,իėǐping,ices,3,visual,shipping,76
0,exterior,exteryer,phonee,3,phonetic,exterior,77
1,galaxy,ǧalaxყ,legit_extended,3,visual,galaxy,77
2,limits,imits,zeroe_noise,3,typo,limits,77
3,stick,sthick,anthro_typo,3,typo,stick,77
4,loan,loun,zeroe_phonetic,3,phonetic,lounge,77
5,adams,adams,repeated,3,,Adams,77
