,clean,perturbed,source,group,class,predicted,batch
14,matrix,matrics,zeroe_phonetic,2,phonetic,metrics,22
15,aurora,aurori,phonee,2,phonetic,aurora,22
16,directive,Directive,anthro_phonetic,2,phonetic,directive,22
17,lifestyle,lifstile,phonee,2,phonetic,lifestyle,22
18,heel,Heeeell,anthro_phonetic,2,phonetic,hello,22
19,guard,guord,phonee,2,phonetic,guard,22
0,nearby,nearbby,phonee,2,phonetic,nearby,23
1,meditation,meditatione,zeroe_phonetic,2,phonetic,meditation,23
2,atomic,ATOMIC,anthro_phonetic,2,phonetic,atomic,23
3,menu,Menu,anthro_phonetic,2,phonetic,menu,23
4,abroad,abbroad,phonee,2,phonetic,abroad,23
5,lindsay,Lindsay,anthro_phonetic,2,phonetic,lindsay,23
6,prediction,ppredictiun,phonee,2,phonetic,prediction,23
7,cave,kave,zeroe_phonetic,2,phonetic,cave,23
8,supplemental,supplemmuentel,phonee,2,phonetic,supplemental,23
9,spank,spanked',zeroe_phonetic,2,phonetic,spanked,23
10,shake,shaked,zeroe_phonetic,2,phonetic,shaked,23
11,logitech,logitech,anthro_phonetic,2,phonetic,logitech,23
12,treating,treating'ss,zeroe_phonetic,2,phonetic,treating's,23
13,artwork,artwork,anthro_phonetic,2,phonetic,artwork,23
14,maintaining,MAINTAINING,anthro_phonetic,2,phonetic,maintaining,23
15,solar,soller',zeroe_phonetic,2,phonetic,soller,23
16,guide,gide,phonee,2,phonetic,guide,23
17,freeware,freewware,zeroe_phonetic,3,phonetic,freeware,23
18,deserve,desserves,zeroe_phonetic,3,phonetic,deserves,23
19,aims,Y'sm,zeroe_phonetic,3,phonetic,y'sm,23
0,wednesday,whednesday,phonee,3,phonetic,Wednesday,24
1,cornell,chornell,phonee,3,phonetic,Cornell,24
2,bikes,bikies,anthro_phonetic,3,phonetic,bikes,24
3,lindsay,lindzay,phonee,3,phonetic,Lindsay,24
4,bill,bell,phonee,3,phonetic,bell,24
5,citations,sitationsh,zeroe_phonetic,3,phonetic,situation,24
6,guide,guide',zeroe_phonetic,3,phonetic,guide,24
7,exterior,exteryer,phonee,3,phonetic,exterior,24
8,loan,loun,zeroe_phonetic,3,phonetic,lounge,24
9,associate,ASSOCIATE,anthro_phonetic,3,phonetic,associate,24
10,apparatus,apparatch'sw,zeroe_phonetic,3,phonetic,apparatchik,24
11,café,café,anthro_phonetic,3,phonetic,cafe,24
12,jewellery,jewellery,phonee,3,phonetic,jewelry,24
13,cincinnati,ceincannati,phonee,3,phonetic,Cincinnati,24
14,threatening,threatninging',zeroe_phonetic,3,phonetic,threatening,24
15,felt,felted'ss,zeroe_phonetic,3,phonetic,felted,24
16,depending,depending',zeroe_phonetic,3,phonetic,depending,24
17,referral,referral'sw,zeroe_phonetic,3,phonetic,referral,24
18,gnome,gneome,phonee,3,phonetic,gnome,24
19,delivery,delivery',zeroe_phonetic,3,phonetic,delivery,24
0,parks,parksc,phonee,3,phonetic,parks,25
1,plane,planee,zeroe_phonetic,3,phonetic,plane,25
2,seasons,seison's,zeroe_phonetic,3,phonetic,season's,25
3,scholarship,skolartiip,phonee,3,phonetic,skateboard,25
4,quotations,queuotationhs,phonee,3,phonetic,quotations,25
5,hidden,HIDEN,anthro_phonetic,3,phonetic,hidden,25
6,prediction,prediction',zeroe_phonetic,3,phonetic,prediction,25
7,corporations,corpeoraitionz,phonee,3,phonetic,corporations,25
8,penalties,pennale's,zeroe_phonetic,3,phonetic,pennies,25
9,supplemental,supplementar,zeroe_phonetic,3,phonetic,supplemental,25
10,directive,deiruective,phonee,3,phonetic,directive,25
11,maintaining,maintainen,phonee,3,phonetic,maintain,25
12,whiskey,Whisky,anthro_phonetic,3,phonetic,whiskey,25
13,discourage,discoragee,zeroe_phonetic,3,phonetic,discourage,25
14,stops,sstops,phonee,3,phonetic,stops,25
15,oracle,oreacle,phonee,3,phonetic,oracle,25
16,sand,SAND,anthro_phonetic,3,phonetic,sand,25
17,sexuality,sExUaLiTy,anthro_phonetic,3,phonetic,sexuality,25
18,cancelled,cagnceled,phonee,3,phonetic,canceled,25
19,podcast,podcast,anthro_phonetic,3,phonetic,podcast,25
0,latinas,latinas,phonee,3,phonetic,salient,26
1,duke,duc,phonee,3,phonetic,cud,26
2,boots,Boots,anthro_phonetic,3,phonetic,boost,26
3,hungarian,hungryAn,anthro_phonetic,3,phonetic,hungryman,26
4,murray,Murriarly',zeroe_phonetic,3,phonetic,merrily,26
5,input,input,anthro_phonetic,3,phonetic,input,26
6,loaded,LOADED,anthro_phonetic,3,phonetic,loaded,26
7,directed,directed,anthro_phonetic,3,phonetic,directed,26
8,roommate,roommat,phonee,3,phonetic,roommate,26
9,antiques,antiques,anthro_phonetic,3,phonetic,antiques,26
10,others,others,anthro_phonetic,3,phonetic,others,26
11,hearing,hearingn,zeroe_phonetic,3,phonetic,hearing,26
12,writings,writtings,anthro_phonetic,3,phonetic,writings,26
13,opening,openeng,phonee,3,phonetic,opening,26
14,year,yearr,phonee,3,phonetic,year,26
15,laugh,LAUGH,anthro_phonetic,3,phonetic,laugh,26
16,achievement,achienhavete,zeroe_phonetic,3,phonetic,achievement,26
17,sanford,sagnfored,phonee,3,phonetic,dragons,26
18,python,python's',zeroe_phonetic,3,phonetic,python's,26
19,reproduce,reproduce,anthro_phonetic,3,phonetic,reproduce,26
0,processing,pprosessing,phonee,3,phonetic,processing,27
1,secret,SEcreT,anthro_phonetic,3,phonetic,secret,27
2,unique,uNIquE,anthro_phonetic,3,phonetic,unique,27
3,oldest,old'st,zeroe_phonetic,3,phonetic,oldest,27
4,repository,repository,anthro_phonetic,3,phonetic,repository,27
5,porter,porter,anthro_phonetic,3,phonetic,porter,27
6,mutually,Mutually,anthro_phonetic,3,phonetic,mutually,27
7,scan,scaun,phonee,3,phonetic,scan,27
8,understood,undurstooed,zeroe_phonetic,3,phonetic,understood,27
9,climbing,climbin,phonee,3,phonetic,climbing,27
10,hazard,hazadred',zeroe_phonetic,3,phonetic,hazarded,27
11,logitech,logitech,phonee,3,phonetic,logitech,27
12,homes,HOMMIES,anthro_phonetic,3,phonetic,homies,27
13,attending,aitending,phonee,3,phonetic,attending,27
14,jenny,JENNY,anthro_phonetic,3,phonetic,jenny,27
15,arctic,arctik,phonee,3,phonetic,arctic,27
16,slightly,selightly,phonee,3,phonetic,slightly,27
17,purpose,purpos,phonee,3,phonetic,purpose,27
18,evaluated,evaluated,anthro_phonetic,3,phonetic,evaluated,27
19,abroad,abbrade,zeroe_phonetic,3,phonetic,abrade,27
0,mate,mate,anthro_phonetic,3,phonetic,mate,28
1,persecuted,persecuted,anthro_phonetic,3,phonetic,persecuted,28
2,blues,blews,zeroe_phonetic,3,phonetic,blues,28
3,nepal,nipal,phonee,3,phonetic,Nepal,28
4,driven,DRVN,anthro_phonetic,3,phonetic,driven,28
5,favor,favor,anthro_phonetic,3,phonetic,favor,28
6,nearby,Pnewribly,zeroe_phonetic,3,phonetic,probably,28
7,throughout,throughoute,phonee,3,phonetic,throughout,28
8,enemies,enemys,anthro_phonetic,3,phonetic,enemies,28
9,adams,adamos,zeroe_phonetic,3,phonetic,adams,28
10,chamber,chabmer,zeroe_phonetic,3,phonetic,chamber,28
11,perfume,perfumel,zeroe_phonetic,3,phonetic,perfume,28
12,church,churti,phonee,3,phonetic,curtis,28
13,mixture,mixttiere,phonee,3,phonetic,mixture,28
14,setup,setp,anthro_phonetic,3,phonetic,step,28
15,servicemen,SERVICEMEN,anthro_phonetic,3,phonetic,servicemen,28
16,televisions,Televisions,anthro_phonetic,3,phonetic,televisions,28
17,taxi,TAXI,anthro_phonetic,3,phonetic,taxi,28
18,menu,menoo,phonee,3,phonetic,moon,28
19,located,located,anthro_phonetic,3,phonetic,located,28
0,aurora,orawor,zeroe_phonetic,3,phonetic,arrow,29
1,minority,minoritty,anthro_phonetic,3,phonetic,minority,29
2,organisation,ORGANISATION,anthro_phonetic,3,phonetic,organization,29
3,desert,desered,phonee,3,phonetic,desired,29
4,self,sElF,anthro_phonetic,3,phonetic,self,29
5,dealers,dealerr's,zeroe_phonetic,3,phonetic,dealer's,29
6,deutsche,Deutsche,anthro_phonetic,3,phonetic,deutsche,29
7,silk,silkh,zeroe_phonetic,3,phonetic,silk,29
8,loans,lons,phonee,3,phonetic,lens,29
9,taste,tastec,zeroe_phonetic,3,phonetic,taste,29
10,brain,bran,phonee,3,phonetic,brain,29
11,staffing,staffingedf,zeroe_phonetic,3,phonetic,staffing,29
12,reliance,reliancie,zeroe_phonetic,3,phonetic,reliance,29
13,burns,burnes,phonee,3,phonetic,burns,29
14,know,noughhtly'swnablly,zeroe_phonetic,3,phonetic,nightly'swanably,29
15,males,male'sn,zeroe_phonetic,3,phonetic,males,29
16,threshold,threshwald,zeroe_phonetic,3,phonetic,threshold,29
17,clinic,clinic,anthro_phonetic,3,phonetic,clinic,29
18,heel,heeel,phonee,3,phonetic,heel,29
19,decide,decide',zeroe_phonetic,3,phonetic,decide,29
0,weapon,Weapon,anthro_phonetic,3,phonetic,Weapon,30
1,mexico,Mexicco,zeroe_phonetic,3,phonetic,Mexico,30
2,crest,cresght,phonee,3,phonetic,crest,30
3,scheduled,schedsiugled,phonee,3,phonetic,scheduled,30
4,lifestyle,lifestyle',zeroe_phonetic,3,phonetic,lifestyle,30
5,make,makev,zeroe_phonetic,3,phonetic,make,30
6,would,wooved',zeroe_phonetic,3,phonetic,wooed,30
7,global,GLOBAL,anthro_phonetic,3,phonetic,global,30
8,meetup,meytop,zeroe_phonetic,3,phonetic,empty,30
9,capable,capable',zeroe_phonetic,3,phonetic,capable,30
10,scenic,scenik,phonee,3,phonetic,scenic,30
11,shannon,channon,zeroe_phonetic,3,phonetic,cannon,30
12,garcia,gharcia,phonee,3,phonetic,Garcia,30
13,publication,pubblication,anthro_phonetic,3,phonetic,publication,30
14,joshua,joshewa,phonee,3,phonetic,Joshua,30
15,defence,DefeNCe,anthro_phonetic,3,phonetic,defense,30
16,spring,sprin,phonee,3,phonetic,spring,30
17,databases,Databases,anthro_phonetic,3,phonetic,databases,30
18,artwork,aartworq,phonee,3,phonetic,artwork,30
19,treated,treatted,anthro_phonetic,3,phonetic,treated,30
0,flow,flw,anthro_phonetic,3,phonetic,flow,31
1,delaware,delawhar,phonee,3,phonetic,delaware,31
2,platinum,plagtinem,phonee,3,phonetic,placement,31
3,atomic,atomec,phonee,3,phonetic,atomic,31
4,dealing,dealing'sd,zeroe_phonetic,3,phonetic,dealings,31
5,balance,BaLaNcE,anthro_phonetic,3,phonetic,balance,31
6,sulfide,Sulfide,anthro_phonetic,3,phonetic,sulfide,31
7,streams,Streams,anthro_phonetic,3,phonetic,streams,31
8,beverage,bevarage',zeroe_phonetic,3,phonetic,beverage,31
9,guard,garred',zeroe_phonetic,3,phonetic,garnered,31
10,approach,approach,anthro_phonetic,3,phonetic,approach,31
11,economy,econnomi,phonee,3,phonetic,economic,31
12,croats,croots,phonee,3,phonetic,corps,31
13,subscriber,subscriber,anthro_phonetic,3,phonetic,subscriber,31
14,adequate,adeoctewer,zeroe_phonetic,3,phonetic,deactivate,31
15,thoroughly,thoroughhly,zeroe_phonetic,3,phonetic,thoroughly,31
16,processing,pricessing,zeroe_phonetic,4,phonetic,processing,31
17,roommate,rwommate,zeroe_phonetic,4,phonetic,roommate,31
18,latinas,lationh's',zeroe_phonetic,4,phonetic,relations,31
19,climbing,climbing'sp,zeroe_phonetic,4,phonetic,climbing,31
0,scholarship,scholarshipf,zeroe_phonetic,4,phonetic,scholarship,32
1,repository,repazitorry,phonee,4,phonetic,repository,32
2,cincinnati,ssinnation,zeroe_phonetic,4,phonetic,destination,32
3,friendly,Friendly,anthro_phonetic,4,phonetic,friendly,32
4,cells,Cells,anthro_phonetic,4,phonetic,cells,32
5,continent,Continent,anthro_phonetic,4,phonetic,continent,32
6,organisation,orgganizatian,phonee,4,phonetic,organization,32
7,approach,appreoach,phonee,4,phonetic,approach,32
8,atomic,atomicc,zeroe_phonetic,4,phonetic,atomic,32
9,purpose,purpesse',zeroe_phonetic,4,phonetic,purpose,32
10,attending,attending'sw,zeroe_phonetic,4,phonetic,attending's,32
11,usps,USPs,anthro_phonetic,4,phonetic,USPs,32
12,publication,publecaschonn,phonee,4,phonetic,publication,32
13,writings,writtings,phonee,4,phonetic,writings,32
14,bill,bibl,zeroe_phonetic,4,phonetic,bib,32
15,published,publishd,anthro_phonetic,4,phonetic,published,32
16,directed,diracteed,phonee,4,phonetic,directed,32
17,spring,springingh,zeroe_phonetic,4,phonetic,springing,32
18,shelf,Shelf,anthro_phonetic,4,phonetic,shelf,32
19,handle,handle,anthro_phonetic,4,phonetic,handle,32
0,taxi,taxsi,phonee,4,phonetic,taxi,33
1,delaware,delawer,zeroe_phonetic,4,phonetic,delaware,33
2,speaks,speks,anthro_phonetic,4,phonetic,speaks,33
3,cliché,Cliché,anthro_phonetic,4,phonetic,cliche,33
4,ordering,Ordering,anthro_phonetic,4,phonetic,ordering,33
5,interval,Interval,anthro_phonetic,4,phonetic,interval,33
6,economy,econamy,zeroe_phonetic,4,phonetic,economy,33
7,lindsay,Klindy'sl,zeroe_phonetic,4,phonetic,kindly's,33
8,year,yearied',zeroe_phonetic,4,phonetic,wearied,33
9,katrina,katrina,anthro_phonetic,4,phonetic,katrina,33
10,driven,drriven,phonee,4,phonetic,driven,33
11,stops,stops',zeroe_phonetic,4,phonetic,stops,33
12,secure,secre,anthro_phonetic,4,phonetic,secret,33
13,sexuality,sextiooaliti,phonee,4,phonetic,sexuality,33
14,featuring,featuring,anthro_phonetic,4,phonetic,featuring,33
15,parks,parkes,zeroe_phonetic,4,phonetic,parks,33
16,artwork,artwyrk,zeroe_phonetic,4,phonetic,artwork,33
17,responses,RESPONSES,anthro_phonetic,4,phonetic,responses,33
18,appeals,APPLES,anthro_phonetic,4,phonetic,apples,33
19,bikes,bbikes,phonee,4,phonetic,bikes,33
0,opening,openinged',zeroe_phonetic,4,phonetic,opening,34
1,streams,streeams,phonee,4,phonetic,streams,34
2,servicemen,sarvacemen,phonee,4,phonetic,advancements,34
3,conditioning,conditionning,anthro_phonetic,4,phonetic,conditioning,34
4,iowa,Iowa,anthro_phonetic,4,phonetic,Iowa,34
5,mystery,MYSTERY,anthro_phonetic,4,phonetic,mystery,34
6,burns,bharn's,zeroe_phonetic,4,phonetic,barn's,34
7,steps,Steps,anthro_phonetic,4,phonetic,steps,34
8,laugh,lauf,phonee,4,phonetic,leaf,34
9,joshua,Jeshoo,zeroe_phonetic,4,phonetic,jesus,34
10,menu,munee,zeroe_phonetic,4,phonetic,money,34
11,wednesday,wendsaded,zeroe_phonetic,4,phonetic,wednesday,34
12,earrings,Earings,anthro_phonetic,4,phonetic,earrings,34
13,deutsche,deutsh,phonee,4,phonetic,deutsch,34
14,loans,loan'st,zeroe_phonetic,4,phonetic,doesn't,34
15,hdtv,HDTV,anthro_phonetic,4,phonetic,hdtv,34
16,persecuted,porsecyueded,phonee,4,phonetic,persecuted,34
17,hidden,hidden,phonee,4,phonetic,hidden,34
18,kinase,kinase,anthro_phonetic,4,phonetic,kinase,34
19,minority,mainoritey,phonee,4,phonetic,minority,34
0,highlights,HIGHLIGHTS,anthro_phonetic,4,phonetic,Highlights,35
1,cancelled,cancelledu,zeroe_phonetic,4,phonetic,Cancelled,35
2,printed,Printed,anthro_phonetic,4,phonetic,Printed,35
3,porter,poreder,phonee,4,phonetic,Proper,35
4,peoples,PEOPLES,anthro_phonetic,4,phonetic,Peoples,35
5,placement,placement,anthro_phonetic,4,phonetic,Placement,35
6,jewellery,juidlery,zeroe_phonetic,4,phonetic,Jewelry,35
7,café,café,phonee,4,phonetic,Café,35
8,evaluated,evaliuaitad,phonee,4,phonetic,Evaluated,35
9,bridges,bridges,anthro_phonetic,4,phonetic,Bridges,35
10,scan,ssan,zeroe_phonetic,4,phonetic,Assan,35
11,clinic,clinneic,phonee,4,phonetic,Clinical,35
12,homes,homez,phonee,4,phonetic,Homes,35
13,header,Header,anthro_phonetic,4,phonetic,Header,35
14,balance,balanc,phonee,4,phonetic,Balance,35
15,arctic,arcticc,zeroe_phonetic,4,phonetic,Arctic,35
16,quotations,quotatians,zeroe_phonetic,4,phonetic,Quotations,35
17,located,lockateed,phonee,4,phonetic,Located,35
18,enemies,enemis,phonee,4,phonetic,Enemies,35
19,signatures,SIGNATURES,anthro_phonetic,4,phonetic,Signatures,35
0,mixture,mickstereu,zeroe_phonetic,4,phonetic,mixture,36
1,boss,BoSs,anthro_phonetic,4,phonetic,boss,36
2,flow,fllow,phonee,4,phonetic,follow,36
3,pricing,PRICING,anthro_phonetic,4,phonetic,pricing,36
4,throughout,throuwet,zeroe_phonetic,4,phonetic,throughout,36
5,desert,deastre,zeroe_phonetic,4,phonetic,disaster,36
6,oracle,orachley,zeroe_phonetic,4,phonetic,orchestra,36
7,imagination,imagiNation,anthro_phonetic,4,phonetic,imagination,36
8,mutually,miudtually,phonee,4,phonetic,mutually,36
9,whiskey,whwiskey,phonee,4,phonetic,whiskey,36
10,corporations,corporationis,zeroe_phonetic,4,phonetic,corporations,36
11,sand,sande,phonee,4,phonetic,sande,36
12,self,sself,phonee,4,phonetic,self,36
13,weapon,weapen,phonee,4,phonetic,weapon,36
14,boots,bootc,phonee,4,phonetic,bootcamp,36
15,jenny,jienny,phonee,4,phonetic,jenny,36
16,brain,braind,zeroe_phonetic,4,phonetic,brand,36
17,sulfide,ssulfide,phonee,4,phonetic,sulfide,36
18,tobacco,tobacco,anthro_phonetic,4,phonetic,tobacco,36
19,input,ienput,phonee,4,phonetic,input,36
0,sterling,STERLING,anthro_phonetic,4,phonetic,SETTLING,37
1,crest,cressedb,zeroe_phonetic,4,phonetic,DESCRIBE,37
2,corner,corner,anthro_phonetic,4,phonetic,CONCERN,37
3,croats,croat's,zeroe_phonetic,4,phonetic,ACTORS,37
4,scenic,Nessie,zeroe_phonetic,4,phonetic,SENSE,37
5,favor,ffavor,phonee,4,phonetic,FAVOR,37
6,conf,Conf,anthro_phonetic,4,phonetic,ICON,37
7,hungarian,hunggerian,phonee,4,phonetic,HUNGARIAN,37
8,livecam,livecam,anthro_phonetic,4,phonetic,MICHAEL,37
9,associate,associayt,phonee,4,phonetic,ASSOCIATE,37
10,church,church'sl,zeroe_phonetic,4,phonetic,CHURCHILL,37
11,garcia,quargiay,zeroe_phonetic,4,phonetic,QUARTZ,37
12,others,otheers,phonee,4,phonetic,OTHERS,37
13,killer,killer,anthro_phonetic,4,phonetic,LIKELY,37
14,portal,Portal,anthro_phonetic,4,phonetic,PATROL,37
15,slightly,slightly',zeroe_phonetic,4,phonetic,SLIGHTLY,37
16,exterior,exterier,zeroe_phonetic,4,phonetic,EXTERIOR,37
17,antiques,anttiques,phonee,4,phonetic,ANTIQUE,37
18,televisions,tteluwisions,phonee,4,phonetic,TELEVISIONS,37
19,platinum,pletynum,zeroe_phonetic,4,phonetic,PLATINUM,37
0,directive,directiveles,zeroe_phonetic,4,phonetic,directives,38
1,defence,defaence,phonee,4,phonetic,defence,38
2,reproduce,reprodeooce,phonee,4,phonetic,reproduce,38
3,maintaining,maintainingg,zeroe_phonetic,4,phonetic,maintaining,38
4,nepal,Cenple,zeroe_phonetic,4,phonetic,sample,38
5,databases,daytabasis,phonee,4,phonetic,day-to-day basis,38
6,population,poplation,anthro_phonetic,4,phonetic,population,38
7,rocks,ROCKSSS,anthro_phonetic,4,phonetic,rocks,38
8,scheduled,scheduledg,zeroe_phonetic,4,phonetic,scheduled,38
9,david,DAvid,anthro_phonetic,4,phonetic,David,38
10,tankōbon,tankōbon,anthro_phonetic,4,phonetic,tankōbon,38
11,viewpicture,viewpicture,anthro_phonetic,4,phonetic,view picture,38
12,gnome,nome',zeroe_phonetic,4,phonetic,nome,38
13,missouri,missouri,anthro_phonetic,4,phonetic,Missouri,38
14,unique,unique,phonee,4,phonetic,unique,38
15,mate,meate,phonee,4,phonetic,meat,38
16,latex,LaTeX,anthro_phonetic,4,phonetic,LaTeX,38
17,sanford,sanfired,zeroe_phonetic,4,phonetic,sanfired,38
18,thirty,ThIrTy,anthro_phonetic,4,phonetic,thirty,38
19,heel,heele,zeroe_phonetic,4,phonetic,heel,38
0,isbn,isbn,anthro_phonetic,4,phonetic,island,39
1,secret,secrret,phonee,4,phonetic,secret,39
2,cleveland,cleveland,anthro_phonetic,4,phonetic,Cleveland,39
3,setup,sestup,phonee,4,phonetic,setup,39
4,global,globall,phonee,4,phonetic,global,39
5,duke,dukev,zeroe_phonetic,4,phonetic,duke,39
6,stick,STICK,anthro_phonetic,4,phonetic,stick,39
7,podcast,podqastt,phonee,4,phonetic,podcast,39
8,zdnet,ZDNet,anthro_phonetic,4,phonetic,ZDNet,39
9,loaded,loadeed,phonee,4,phonetic,loaded,39
10,logitech,loiget,zeroe_phonetic,4,phonetic,logitec,39
11,cornell,cornal',zeroe_phonetic,4,phonetic,coronal,39
12,treated,treatad,phonee,4,phonetic,treated,39
13,subscriber,ssubccribeer,phonee,4,phonetic,subscriber,39
14,irrigation,Irrigation,anthro_phonetic,4,phonetic,irrigation,39
15,laugh,laughedt,zeroe_phonetic,5,phonetic,laughed,39
16,participate,partcipate,anthro_phonetic,5,phonetic,participate,39
17,cells,ceells,phonee,5,phonetic,cells,39
18,unique,uniquek,zeroe_phonetic,5,phonetic,unique,39
19,municipality,MUNICIPALITY,anthro_phonetic,5,phonetic,municipality,39
0,jenny,jennyi,zeroe_phonetic,5,phonetic,jenny,40
1,strict,strcit,anthro_phonetic,5,phonetic,strict,40
2,treated,treatedm,zeroe_phonetic,5,phonetic,treated,40
3,surprised,surprised,anthro_phonetic,5,phonetic,surprised,40
4,kinase,kinase,phonee,5,phonetic,kinase,40
5,work,WORKK,anthro_phonetic,5,phonetic,work,40
6,publication,publication'sl,zeroe_phonetic,5,phonetic,publication's,40
7,telecom,Telecom,anthro_phonetic,5,phonetic,telecom,40
8,merely,merley,anthro_phonetic,5,phonetic,merely,40
9,inherited,inherited,anthro_phonetic,5,phonetic,inherited,40
10,venture,venture,anthro_phonetic,5,phonetic,venture,40
11,conditioning,cindischoneing,phonee,5,phonetic,conditioning,40
12,friendly,frenndly,phonee,5,phonetic,friendly,40
13,shelter,Shelter,anthro_phonetic,5,phonetic,shelter,40
14,server,SeRvEr,anthro_phonetic,5,phonetic,server,40
15,draws,DRAWS,anthro_phonetic,5,phonetic,draws,40
16,blackberry,Blackberry,anthro_phonetic,5,phonetic,blackberry,40
17,placement,placemintte,phonee,5,phonetic,placement,40
18,homes,homed's,zeroe_phonetic,5,phonetic,homed's,40
19,tobacco,ttobacco,phonee,5,phonetic,tobacco,40
0,plumbing,Plumbing,anthro_phonetic,5,phonetic,Plumbing,41
1,jamaica,JAMAICA,anthro_phonetic,5,phonetic,Jamaica,41
2,organisation,organisationy,zeroe_phonetic,5,phonetic,organisation,41
3,beam,bem,anthro_phonetic,5,phonetic,beam,41
4,whiskey,Juisky,zeroe_phonetic,5,phonetic,Juicy,41
5,kingston,Kingston,anthro_phonetic,5,phonetic,Kingston,41
6,hdtv,hdtv,phonee,5,phonetic,HDTV,41
7,prototype,PROTOTYPE,anthro_phonetic,5,phonetic,Prototype,41
8,university,unversity,anthro_phonetic,5,phonetic,university,41
9,global,globalu,zeroe_phonetic,5,phonetic,global,41
10,located,locatede,zeroe_phonetic,5,phonetic,located,41
11,weapon,weapne's',zeroe_phonetic,5,phonetic,weapon's,41
12,high,HiGH,anthro_phonetic,5,phonetic,High,41
13,minority,minarity,zeroe_phonetic,5,phonetic,minority,41
14,loaded,loadedm,zeroe_phonetic,5,phonetic,loaded,41
15,encryption,encryption,anthro_phonetic,5,phonetic,encryption,41
16,self,self',zeroe_phonetic,5,phonetic,self,41
17,iowa,ioa,phonee,5,phonetic,ioa,41
18,livecam,livecam,phonee,5,phonetic,livecam,41
19,peoples,peeoples,phonee,5,phonetic,peoples,41
0,mutually,mutuallyw,zeroe_phonetic,5,phonetic,mutually,42
1,trial,tril,anthro_phonetic,5,phonetic,trail,42
2,modified,modifyed,anthro_phonetic,5,phonetic,modified,42
3,subscriber,subskriber,zeroe_phonetic,5,phonetic,subscriber,42
4,disposition,disposition,anthro_phonetic,5,phonetic,position,42
5,balance,ballancee,zeroe_phonetic,5,phonetic,balance,42
6,tankōbon,tankōbon,phonee,5,phonetic,tankobon,42
7,boots,bootsó,zeroe_phonetic,5,phonetic,boots,42
8,corner,cawrner,phonee,5,phonetic,corner,42
9,latex,laytex,phonee,5,phonetic,latex,42
10,earrings,earrins,phonee,5,phonetic,earrings,42
11,population,peoppyulation,phonee,5,phonetic,population,42
12,playing,playing,anthro_phonetic,5,phonetic,playing,42
13,wellington,Wellington,anthro_phonetic,5,phonetic,Wellington,42
14,highlights,highlights,phonee,5,phonetic,highlights,42
15,shelf,shealf,phonee,5,phonetic,shelf,42
16,evaluated,evaluatedn,zeroe_phonetic,5,phonetic,evaluated,42
17,porter,portter's',zeroe_phonetic,5,phonetic,porter's,42
18,nasty,Nassssty,anthro_phonetic,5,phonetic,nasty,42
19,enemies,enemy'sl,zeroe_phonetic,5,phonetic,enemy's,42
0,ordering,ordareang,phonee,5,phonetic,dangerous,43
1,servicemen,survesomen',zeroe_phonetic,5,phonetic,someone's,43
2,hidden,hiddene,zeroe_phonetic,5,phonetic,hidden,43
3,postal,postal,anthro_phonetic,5,phonetic,postal,43
4,favor,favwer,zeroe_phonetic,5,phonetic,favor,43
5,relate,relate,anthro_phonetic,5,phonetic,relate,43
6,signatures,ssigntattures,phonee,5,phonetic,signatures,43
7,thirty,therty,phonee,5,phonetic,thirty,43
8,speak,speaak,anthro_phonetic,5,phonetic,speak,43
9,published,pubglyshed,phonee,5,phonetic,published,43
10,sterling,steewrling,phonee,5,phonetic,sterling,43
11,irrigation,irigatien,phonee,5,phonetic,irrigation,43
12,café,caffay,zeroe_phonetic,5,phonetic,coffee,43
13,viewpicture,viewpicture,phonee,5,phonetic,view picture,43
14,grâce,grâce,anthro_phonetic,5,phonetic,grace,43
15,rough,Rough,anthro_phonetic,5,phonetic,rough,43
16,humanity,humanty,anthro_phonetic,5,phonetic,humanity,43
17,galleries,Galleries,anthro_phonetic,5,phonetic,galleries,43
18,missouri,meissouri,phonee,5,phonetic,Missouri,43
19,sexuality,sexuablety,zeroe_phonetic,5,phonetic,sexuality,43
0,handle,hagndle,phonee,5,phonetic,handle,44
1,interval,intureval,phonee,5,phonetic,interval,44
2,fielded,fielded,anthro_phonetic,5,phonetic,defiled,44
3,ferry,fery,anthro_phonetic,5,phonetic,ferry,44
4,yield,yield,anthro_phonetic,5,phonetic,deli,44
5,conf,conf,phonee,5,phonetic,fond,44
6,databases,database'se,zeroe_phonetic,5,phonetic,database's,44
7,rocks,rarcks,phonee,5,phonetic,racks,44
8,bikes,bikees,zeroe_phonetic,5,phonetic,bikes,44
9,taxi,taxiw,zeroe_phonetic,5,phonetic,wait,44
10,graham,grahm,anthro_phonetic,5,phonetic,gram,44
11,sand,sanned',zeroe_phonetic,5,phonetic,sanded,44
12,repository,rephosatory,zeroe_phonetic,5,phonetic,repository,44
13,flow,flough,zeroe_phonetic,5,phonetic,flour,44
14,generous,Generous,anthro_phonetic,5,phonetic,generous,44
15,steps,staps,phonee,5,phonetic,spats,44
16,called,cald,anthro_phonetic,5,phonetic,clad,44
17,deutsche,dutche's,zeroe_phonetic,5,phonetic,dutch's,44
18,reproduce,reproduce',zeroe_phonetic,5,phonetic,reproduced,44
19,hungarian,Ungharian,zeroe_phonetic,5,phonetic,Hungarian,44
0,somewhere,somewhere,anthro_phonetic,5,phonetic,somewhere,45
1,antiques,antiquese,zeroe_phonetic,5,phonetic,antiques,45
2,needle,NEEDLE,anthro_phonetic,5,phonetic,needle,45
