clean,perturbed,legible,legibility_score
journalism,journalism,True,1.0
arrangements,arrangements,True,1.0
arrangements,arrangements,True,1.0
steady,steady,True,1.0
steady,steady,True,1.0
virus,virus,True,1.0
virus,virus,True,1.0
especially,especially,True,1.0
especially,especially,True,1.0
seeks,seeks,True,1.0
seeks,seeks,True,1.0
describes,describes,True,1.0
describes,describes,True,1.0
licensing,licensing,True,1.0
licensing,licensing,True,1.0
therapy,therapy,True,1.0
therapy,therapy,True,1.0
part,part,True,1.0
part,part,True,1.0
boost,boost,True,1.0
boost,boost,True,1.0
underground,underground,True,1.0
underground,underground,True,1.0
vendors,vendors,True,1.0
vendors,vendors,True,1.0
orange,orange,True,1.0
orange,orange,True,1.0
integral,integral,True,1.0
integral,integral,True,1.0
horn,horn,True,1.0
horn,horn,True,1.0
polls,polls,True,1.0
polls,polls,True,1.0
elephant,elephant,True,1.0
elephant,elephant,True,1.0
earl,earl,True,1.0
earl,earl,True,1.0
gays,gays,True,1.0
gays,gays,True,1.0
travelers,travelers,True,1.0
travelers,travelers,True,1.0
glass,glass,True,1.0
glass,glass,True,1.0
terrace,terrace,True,1.0
terrace,terrace,True,1.0
considerable,considerable,True,1.0
considerable,considerable,True,1.0
beach,beach,True,1.0
beach,beach,True,1.0
page,page,True,1.0
page,page,True,1.0
berlin,berlin,True,1.0
berlin,berlin,True,1.0
institutions,institutions,True,1.0
institutions,institutions,True,1.0
transcription,transcription,True,1.0
transcription,transcription,True,1.0
brighton,brighton,True,1.0
brighton,brighton,True,1.0
nextel,nextel,True,1.0
nextel,nextel,True,1.0
sole,sole,True,1.0
sole,sole,True,1.0
transition,transition,True,1.0
transition,transition,True,1.0
news,news,True,1.0
news,news,True,1.0
ships,ships,True,1.0
ships,ships,True,1.0
electric,electric,True,1.0
electric,electric,True,1.0
windows,windows,True,1.0
windows,windows,True,1.0
dude,dude,True,1.0
dude,dude,True,1.0
chance,chance,True,1.0
chance,chance,True,1.0
starting,starting,True,1.0
starting,starting,True,1.0
jackson,jackson,True,1.0
jackson,jackson,True,1.0
appliances,appliances,True,1.0
appliances,appliances,True,1.0
insert,insert,True,1.0
insert,insert,True,1.0
demonstration,demonstration,True,1.0
demonstration,demonstration,True,1.0
participation,participation,True,1.0
participation,participation,True,1.0
poem,poem,True,1.0
poem,poem,True,1.0
advocacy,advocacy,True,1.0
advocacy,advocacy,True,1.0
visited,visited,True,1.0
visited,visited,True,1.0
agree,agree,True,1.0
agree,agree,True,1.0
surf,surf,True,1.0
surf,surf,True,1.0
generator,generator,True,1.0
generator,generator,True,1.0
basketball,basketball,True,1.0
basketball,basketball,True,1.0
white,white,True,1.0
white,white,True,1.0
parish,parish,True,1.0
parish,parish,True,1.0
worse,worse,True,1.0
worse,worse,True,1.0
providence,providence,True,1.0
providence,providence,True,1.0
corporation,corporation,True,1.0
corporation,corporation,True,1.0
farming,farming,True,1.0
farming,farming,True,1.0
consolidation,consolidation,True,1.0
consolidation,consolidation,True,1.0
chubby,chubby,True,1.0
chubby,chubby,True,1.0
decision,decision,True,1.0
decision,decision,True,1.0
jackie,jackie,True,1.0
jackie,jackie,True,1.0
cash,cash,True,1.0
cash,cash,True,1.0
competitions,competitions,True,1.0
competitions,competitions,True,1.0
mapping,mapping,True,1.0
mapping,mapping,True,1.0
seemed,seemed,True,1.0
seemed,seemed,True,1.0
happens,happens,True,1.0
happens,happens,True,1.0
yields,yields,True,1.0
yields,yields,True,1.0
paperbacks,paperbacks,True,1.0
paperbacks,paperbacks,True,1.0
fingers,fingers,True,1.0
fingers,fingers,True,1.0
flexible,flexible,True,1.0
flexible,flexible,True,1.0
appreciate,appreciate,True,1.0
appreciate,appreciate,True,1.0
rational,rational,True,1.0
rational,rational,True,1.0
such,such,True,1.0
such,such,True,1.0
infant,infant,True,1.0
infant,infant,True,1.0
myself,myself,True,1.0
myself,myself,True,1.0
rewards,rewards,True,1.0
rewards,rewards,True,1.0
uniprotkb,uniprotkb,True,1.0
uniprotkb,uniprotkb,True,1.0
schools,schools,True,1.0
schools,schools,True,1.0
head,head,True,1.0
head,head,True,1.0
adopt,adopt,True,1.0
adopt,adopt,True,1.0
corps,corps,True,1.0
corps,corps,True,1.0
heated,heated,True,1.0
heated,heated,True,1.0
beverages,beverages,True,1.0
beverages,beverages,True,1.0
seekers,seekers,True,1.0
seekers,seekers,True,1.0
technician,technician,True,1.0
technician,technician,True,1.0
touched,touched,True,1.0
touched,touched,True,1.0
elliott,elliott,True,1.0
elliott,elliott,True,1.0
capitol,capitol,True,1.0
capitol,capitol,True,1.0
nice,nice,True,1.0
nice,nice,True,1.0
milwaukee,milwaukee,True,1.0
milwaukee,milwaukee,True,1.0
protect,protect,True,1.0
protect,protect,True,1.0
sleeps,sleeps,True,1.0
sleeps,sleeps,True,1.0
pages,pages,True,1.0
pages,pages,True,1.0
absolute,absolute,True,1.0
absolute,absolute,True,1.0
broadband,broadband,True,1.0
broadband,broadband,True,1.0
inches,inches,True,1.0
inches,inches,True,1.0
ireland,ireland,True,1.0
ireland,ireland,True,1.0
portfolio,portfolio,True,1.0
portfolio,portfolio,True,1.0
stem,stem,True,1.0
stem,stem,True,1.0
products,products,True,1.0
products,products,True,1.0
acrobat,acrobat,True,1.0
acrobat,acrobat,True,1.0
everything,everything,True,1.0
everything,everything,True,1.0
renew,renew,True,1.0
renew,renew,True,1.0
eugene,eugene,True,1.0
eugene,eugene,True,1.0
personally,personally,True,1.0
personally,personally,True,1.0
disclaimers,disclaimers,True,1.0
disclaimers,disclaimers,True,1.0
relatives,relatives,True,1.0
relatives,relatives,True,1.0
jamie,jamie,True,1.0
jamie,jamie,True,1.0
kathy,kathy,True,1.0
kathy,kathy,True,1.0
revenge,revenge,True,1.0
revenge,revenge,True,1.0
replica,replica,True,1.0
replica,replica,True,1.0
criticism,criticism,True,1.0
criticism,criticism,True,1.0
alot,alot,True,1.0
alot,alot,True,1.0
victoria,victoria,True,1.0
victoria,victoria,True,1.0
advancement,advancement,True,1.0
advancement,advancement,True,1.0
annex,annex,True,1.0
annex,annex,True,1.0
princess,princess,True,1.0
princess,princess,True,1.0
flower,flower,True,1.0
flower,flower,True,1.0
danish,danish,True,1.0
danish,danish,True,1.0
democrat,democrat,True,1.0
democrat,democrat,True,1.0
obligations,obligations,True,1.0
obligations,obligations,True,1.0
meals,meals,True,1.0
meals,meals,True,1.0
fine,fine,True,1.0
fine,fine,True,1.0
cookie,cookie,True,1.0
cookie,cookie,True,1.0
stages,stages,True,1.0
stages,stages,True,1.0
cheats,cheats,True,1.0
cheats,cheats,True,1.0
quote,quote,True,1.0
quote,quote,True,1.0
techrepublic,techrepublic,True,1.0
techrepublic,techrepublic,True,1.0
symbol,symbol,True,1.0
symbol,symbol,True,1.0
logic,logic,True,1.0
logic,logic,True,1.0
deluxe,deluxe,True,1.0
deluxe,deluxe,True,1.0
resource,resource,True,1.0
resource,resource,True,1.0
diane,diane,True,1.0
diane,diane,True,1.0
scores,scores,True,1.0
scores,scores,True,1.0
castle,castle,True,1.0
castle,castle,True,1.0
commander,commander,True,1.0
commander,commander,True,1.0
selected,selected,True,1.0
selected,selected,True,1.0
remark,remark,True,1.0
remark,remark,True,1.0
issn,issn,True,1.0
issn,issn,True,1.0
inspiration,inspiration,True,1.0
inspiration,inspiration,True,1.0
macintosh,macintosh,True,1.0
macintosh,macintosh,True,1.0
rescue,rescue,True,1.0
rescue,rescue,True,1.0
expertise,expertise,True,1.0
expertise,expertise,True,1.0
project,project,True,1.0
project,project,True,1.0
marc,marc,True,1.0
marc,marc,True,1.0
demanding,demanding,True,1.0
demanding,demanding,True,1.0
wash,wash,True,1.0
wash,wash,True,1.0
portrait,portrait,True,1.0
portrait,portrait,True,1.0
census,census,True,1.0
census,census,True,1.0
trucks,trucks,True,1.0
trucks,trucks,True,1.0
inclusive,inclusive,True,1.0
inclusive,inclusive,True,1.0
salvation,salvation,True,1.0
salvation,salvation,True,1.0
hunter,hunter,True,1.0
hunter,hunter,True,1.0
enjoying,enjoying,True,1.0
enjoying,enjoying,True,1.0
places,places,True,1.0
places,places,True,1.0
labour,labour,True,1.0
labour,labour,True,1.0
folk,folk,True,1.0
folk,folk,True,1.0
mirrors,mirrors,True,1.0
mirrors,mirrors,True,1.0
receptors,receptors,True,1.0
receptors,receptors,True,1.0
regulated,regulated,True,1.0
regulated,regulated,True,1.0
cheap,cheap,True,1.0
cheap,cheap,True,1.0
focused,focused,True,1.0
focused,focused,True,1.0
adelaide,adelaide,True,1.0
adelaide,adelaide,True,1.0
possible,possible,True,1.0
possible,possible,True,1.0
leasing,leasing,True,1.0
leasing,leasing,True,1.0
cohen,cohen,True,1.0
cohen,cohen,True,1.0
chart,chart,True,1.0
chart,chart,True,1.0
outlined,outlined,True,1.0
outlined,outlined,True,1.0
orientation,orientation,True,1.0
orientation,orientation,True,1.0
config,config,True,1.0
config,config,True,1.0
homepage,homepage,True,1.0
homepage,homepage,True,1.0
charging,charging,True,1.0
charging,charging,True,1.0
viewers,viewers,True,1.0
viewers,viewers,True,1.0
duncan,duncan,True,1.0
duncan,duncan,True,1.0
audi,audi,True,1.0
audi,audi,True,1.0
museum,museum,True,1.0
museum,museum,True,1.0
children,children,True,1.0
children,children,True,1.0
guru,guru,True,1.0
guru,guru,True,1.0
indices,indices,True,1.0
indices,indices,True,1.0
chemical,chemical,True,1.0
chemical,chemical,True,1.0
walking,walking,True,1.0
walking,walking,True,1.0
merger,merger,True,1.0
merger,merger,True,1.0
journal,journal,True,1.0
journal,journal,True,1.0
toolkit,toolkit,True,1.0
toolkit,toolkit,True,1.0
merit,merit,True,1.0
merit,merit,True,1.0
evil,evil,True,1.0
evil,evil,True,1.0
conservative,conservative,True,1.0
conservative,conservative,True,1.0
speaker,speaker,True,1.0
speaker,speaker,True,1.0
actions,actions,True,1.0
actions,actions,True,1.0
region,region,True,1.0
region,region,True,1.0
tall,tall,True,1.0
tall,tall,True,1.0
gotta,gotta,True,1.0
gotta,gotta,True,1.0
griffin,griffin,True,1.0
griffin,griffin,True,1.0
cards,cards,True,1.0
cards,cards,True,1.0
combined,combined,True,1.0
combined,combined,True,1.0
fear,fear,True,1.0
fear,fear,True,1.0
arabia,arabia,True,1.0
arabia,arabia,True,1.0
regime,regime,True,1.0
regime,regime,True,1.0
frog,frog,True,1.0
frog,frog,True,1.0
afterwards,afterwards,True,1.0
afterwards,afterwards,True,1.0
cons,cons,True,1.0
cons,cons,True,1.0
honolulu,honolulu,True,1.0
honolulu,honolulu,True,1.0
consulting,consulting,True,1.0
consulting,consulting,True,1.0
mall,mall,True,1.0
mall,mall,True,1.0
references,references,True,1.0
references,references,True,1.0
fool,fool,True,1.0
fool,fool,True,1.0
leaves,leaves,True,1.0
leaves,leaves,True,1.0
types,types,True,1.0
types,types,True,1.0
tomorrow,tomorrow,True,1.0
tomorrow,tomorrow,True,1.0
dictionary,dictionary,True,1.0
dictionary,dictionary,True,1.0
bath,bath,True,1.0
bath,bath,True,1.0
universal,universal,True,1.0
universal,universal,True,1.0
waste,waste,True,1.0
waste,waste,True,1.0
infections,infections,True,1.0
infections,infections,True,1.0
orchestra,orchestra,True,1.0
orchestra,orchestra,True,1.0
quite,quite,True,1.0
quite,quite,True,1.0
previously,previously,True,1.0
previously,previously,True,1.0
meant,meant,True,1.0
meant,meant,True,1.0
corpus,corpus,True,1.0
corpus,corpus,True,1.0
zoom,zoom,True,1.0
zoom,zoom,True,1.0
seek,seek,True,1.0
seek,seek,True,1.0
nano,nano,True,1.0
nano,nano,True,1.0
attended,attended,True,1.0
attended,attended,True,1.0
newsletters,newsletters,True,1.0
newsletters,newsletters,True,1.0
hosts,hosts,True,1.0
hosts,hosts,True,1.0
cradle,cradle,True,1.0
cradle,cradle,True,1.0
wanna,wanna,True,1.0
wanna,wanna,True,1.0
desktop,desktop,True,1.0
desktop,desktop,True,1.0
lecture,lecture,True,1.0
lecture,lecture,True,1.0
sticks,sticks,True,1.0
sticks,sticks,True,1.0
ahead,ahead,True,1.0
ahead,ahead,True,1.0
nominated,nominated,True,1.0
nominated,nominated,True,1.0
years,years,True,1.0
years,years,True,1.0
benefit,benefit,True,1.0
benefit,benefit,True,1.0
peer,peer,True,1.0
peer,peer,True,1.0
mentioned,mentioned,True,1.0
mentioned,mentioned,True,1.0
recognized,recognized,True,1.0
recognized,recognized,True,1.0
hostels,hostels,True,1.0
hostels,hostels,True,1.0
cole,cole,True,1.0
cole,cole,True,1.0
realm,realm,True,1.0
realm,realm,True,1.0
largest,largest,True,1.0
largest,largest,True,1.0
justin,justin,True,1.0
justin,justin,True,1.0
systematic,systematic,True,1.0
systematic,systematic,True,1.0
workplace,workplace,True,1.0
workplace,workplace,True,1.0
entry,entry,True,1.0
entry,entry,True,1.0
tried,tried,True,1.0
tried,tried,True,1.0
potential,potential,True,1.0
potential,potential,True,1.0
career,career,True,1.0
career,career,True,1.0
subscribe,subscribe,True,1.0
subscribe,subscribe,True,1.0
after,after,True,1.0
after,after,True,1.0
flying,flying,True,1.0
flying,flying,True,1.0
foundation,foundation,True,1.0
foundation,foundation,True,1.0
otherwise,otherwise,True,1.0
otherwise,otherwise,True,1.0
college,college,True,1.0
college,college,True,1.0
spencer,spencer,True,1.0
spencer,spencer,True,1.0
recruitment,recruitment,True,1.0
recruitment,recruitment,True,1.0
auburn,auburn,True,1.0
auburn,auburn,True,1.0
findlaw,findlaw,True,1.0
findlaw,findlaw,True,1.0
confusion,confusion,True,1.0
confusion,confusion,True,1.0
font,font,True,1.0
font,font,True,1.0
quest,quest,True,1.0
quest,quest,True,1.0
instructor,instructor,True,1.0
instructor,instructor,True,1.0
rental,rental,True,1.0
rental,rental,True,1.0
identity,identity,True,1.0
identity,identity,True,1.0
video,video,True,1.0
video,video,True,1.0
pottery,pottery,True,1.0
pottery,pottery,True,1.0
spending,spending,True,1.0
spending,spending,True,1.0
comp,comp,True,1.0
comp,comp,True,1.0
wayne,wayne,True,1.0
wayne,wayne,True,1.0
urgent,urgent,True,1.0
urgent,urgent,True,1.0
exec,exec,True,1.0
exec,exec,True,1.0
nigeria,nigeria,True,1.0
nigeria,nigeria,True,1.0
remained,remained,True,1.0
remained,remained,True,1.0
cited,cited,True,1.0
cited,cited,True,1.0
detail,detail,True,1.0
detail,detail,True,1.0
interventions,interventions,True,1.0
interventions,interventions,True,1.0
beastality,beastality,True,1.0
beastality,beastality,True,1.0
naughty,naughty,True,1.0
naughty,naughty,True,1.0
brisbane,brisbane,True,1.0
brisbane,brisbane,True,1.0
suggestion,suggestion,True,1.0
suggestion,suggestion,True,1.0
wallpaper,wallpaper,True,1.0
wallpaper,wallpaper,True,1.0
beneath,beneath,True,1.0
beneath,beneath,True,1.0
execution,execution,True,1.0
execution,execution,True,1.0
stones,stones,True,1.0
stones,stones,True,1.0
stage,stage,True,1.0
stage,stage,True,1.0
translations,translations,True,1.0
translations,translations,True,1.0
airlines,airlines,True,1.0
airlines,airlines,True,1.0
goes,goes,True,1.0
goes,goes,True,1.0
printer,printer,True,1.0
printer,printer,True,1.0
zope,zope,True,1.0
zope,zope,True,1.0
sorts,sorts,True,1.0
sorts,sorts,True,1.0
combinations,combinations,True,1.0
combinations,combinations,True,1.0
adjustment,adjustment,True,1.0
adjustment,adjustment,True,1.0
obviously,obviously,True,1.0
obviously,obviously,True,1.0
highs,highs,True,1.0
highs,highs,True,1.0
confirm,confirm,True,1.0
confirm,confirm,True,1.0
customise,customise,True,1.0
customise,customise,True,1.0
subscribers,subscribers,True,1.0
subscribers,subscribers,True,1.0
warren,warren,True,1.0
warren,warren,True,1.0
think,think,True,1.0
think,think,True,1.0
falls,falls,True,1.0
falls,falls,True,1.0
there,there,True,1.0
there,there,True,1.0
filing,filing,True,1.0
filing,filing,True,1.0
fancy,fancy,True,1.0
fancy,fancy,True,1.0
lotus,lotus,True,1.0
lotus,lotus,True,1.0
chip,chip,True,1.0
chip,chip,True,1.0
ignored,ignored,True,1.0
ignored,ignored,True,1.0
postcards,postcards,True,1.0
postcards,postcards,True,1.0
formed,formed,True,1.0
formed,formed,True,1.0
campaigns,campaigns,True,1.0
campaigns,campaigns,True,1.0
bernard,bernard,True,1.0
bernard,bernard,True,1.0
czech,czech,True,1.0
czech,czech,True,1.0
containers,containers,True,1.0
containers,containers,True,1.0
sites,sites,True,1.0
sites,sites,True,1.0
hire,hire,True,1.0
hire,hire,True,1.0
italic,italic,True,1.0
italic,italic,True,1.0
accessory,accessory,True,1.0
accessory,accessory,True,1.0
fraction,fraction,True,1.0
fraction,fraction,True,1.0
routing,routing,True,1.0
routing,routing,True,1.0
generating,generating,True,1.0
generating,generating,True,1.0
currently,currently,True,1.0
currently,currently,True,1.0
institution,institution,True,1.0
institution,institution,True,1.0
chancellor,chancellor,True,1.0
chancellor,chancellor,True,1.0
promotional,promotional,True,1.0
promotional,promotional,True,1.0
indonesia,indonesia,True,1.0
indonesia,indonesia,True,1.0
edward,edward,True,1.0
edward,edward,True,1.0
phentermine,phentermine,True,1.0
phentermine,phentermine,True,1.0
invision,invision,True,1.0
invision,invision,True,1.0
motorola,motorola,True,1.0
motorola,motorola,True,1.0
moment,moment,True,1.0
moment,moment,True,1.0
firewall,firewall,True,1.0
firewall,firewall,True,1.0
steam,steam,True,1.0
steam,steam,True,1.0
travesti,travesti,True,1.0
travesti,travesti,True,1.0
proudly,proudly,True,1.0
proudly,proudly,True,1.0
linked,linked,True,1.0
linked,linked,True,1.0
copy,copy,True,1.0
copy,copy,True,1.0
aggressive,aggressive,True,1.0
aggressive,aggressive,True,1.0
allah,allah,True,1.0
allah,allah,True,1.0
descending,descending,True,1.0
descending,descending,True,1.0
album,album,True,1.0
album,album,True,1.0
metallica,metallica,True,1.0
metallica,metallica,True,1.0
lanes,lanes,True,1.0
lanes,lanes,True,1.0
participant,participant,True,1.0
participant,participant,True,1.0
judicial,judicial,True,1.0
judicial,judicial,True,1.0
sally,sally,True,1.0
sally,sally,True,1.0
safari,safari,True,1.0
safari,safari,True,1.0
done,done,True,1.0
done,done,True,1.0
rochester,rochester,True,1.0
rochester,rochester,True,1.0
perl,perl,True,1.0
perl,perl,True,1.0
tight,tight,True,1.0
tight,tight,True,1.0
landscapes,landscapes,True,1.0
landscapes,landscapes,True,1.0
tapes,tapes,True,1.0
tapes,tapes,True,1.0
conscious,conscious,True,1.0
conscious,conscious,True,1.0
petersburg,petersburg,True,1.0
petersburg,petersburg,True,1.0
conventions,conventions,True,1.0
conventions,conventions,True,1.0
reproduced,reproduced,True,1.0
reproduced,reproduced,True,1.0
insulation,insulation,True,1.0
insulation,insulation,True,1.0
difficulty,difficulty,True,1.0
difficulty,difficulty,True,1.0
posts,posts,True,1.0
posts,posts,True,1.0
explorer,explorer,True,1.0
explorer,explorer,True,1.0
cartridge,cartridge,True,1.0
cartridge,cartridge,True,1.0
experience,experience,True,1.0
experience,experience,True,1.0
pace,pace,True,1.0
pace,pace,True,1.0
panels,panels,True,1.0
panels,panels,True,1.0
ethernet,ethernet,True,1.0
ethernet,ethernet,True,1.0
mpeg,mpeg,True,1.0
mpeg,mpeg,True,1.0
nasa,nasa,True,1.0
nasa,nasa,True,1.0
toshiba,toshiba,True,1.0
toshiba,toshiba,True,1.0
iron,iron,True,1.0
iron,iron,True,1.0
henry,henry,True,1.0
henry,henry,True,1.0
database,database,True,1.0
database,database,True,1.0
display,display,True,1.0
display,display,True,1.0
discipline,discipline,True,1.0
discipline,discipline,True,1.0
afternoon,afternoon,True,1.0
afternoon,afternoon,True,1.0
electro,electro,True,1.0
electro,electro,True,1.0
advertising,advertising,True,1.0
advertising,advertising,True,1.0
perform,perform,True,1.0
perform,perform,True,1.0
gale,gale,True,1.0
gale,gale,True,1.0
mpegs,mpegs,True,1.0
mpegs,mpegs,True,1.0
defined,defined,True,1.0
defined,defined,True,1.0
laundry,laundry,True,1.0
laundry,laundry,True,1.0
break,break,True,1.0
break,break,True,1.0
nationally,nationally,True,1.0
nationally,nationally,True,1.0
string,string,True,1.0
string,string,True,1.0
huntington,huntington,True,1.0
huntington,huntington,True,1.0
entrepreneurs,entrepreneurs,True,1.0
entrepreneurs,entrepreneurs,True,1.0
convenient,convenient,True,1.0
convenient,convenient,True,1.0
connected,connected,True,1.0
connected,connected,True,1.0
concrete,concrete,True,1.0
concrete,concrete,True,1.0
despite,despite,True,1.0
despite,despite,True,1.0
exposed,exposed,True,1.0
exposed,exposed,True,1.0
saturn,saturn,True,1.0
saturn,saturn,True,1.0
firewall,firewall,True,1.0
firewall,firewall,True,1.0
peripheral,peripheral,True,1.0
peripheral,peripheral,True,1.0
instrumental,instrumental,True,1.0
instrumental,instrumental,True,1.0
expenses,expenses,True,1.0
expenses,expenses,True,1.0
proportion,proportion,True,1.0
proportion,proportion,True,1.0
apache,apache,True,1.0
apache,apache,True,1.0
remix,remix,True,1.0
remix,remix,True,1.0
obtain,obtain,True,1.0
obtain,obtain,True,1.0
kevin,kevin,True,1.0
kevin,kevin,True,1.0
viruses,viruses,True,1.0
viruses,viruses,True,1.0
fortune,fortune,True,1.0
fortune,fortune,True,1.0
forecast,forecast,True,1.0
forecast,forecast,True,1.0
thee,thee,True,1.0
thee,thee,True,1.0
montreal,montreal,True,1.0
montreal,montreal,True,1.0
harmony,harmony,True,1.0
harmony,harmony,True,1.0
media,media,True,1.0
media,media,True,1.0
claims,claims,True,1.0
claims,claims,True,1.0
convenience,convenience,True,1.0
convenience,convenience,True,1.0
offer,offer,True,1.0
offer,offer,True,1.0
metro,metro,True,1.0
metro,metro,True,1.0
sleeps,sleeps,True,1.0
sleeps,sleeps,True,1.0
cambodia,cambodia,True,1.0
cambodia,cambodia,True,1.0
something,something,True,1.0
something,something,True,1.0
biotechnology,biotechnology,True,1.0
biotechnology,biotechnology,True,1.0
denied,denied,True,1.0
denied,denied,True,1.0
donald,donald,True,1.0
donald,donald,True,1.0
hewlett,hewlett,True,1.0
hewlett,hewlett,True,1.0
keeping,keeping,True,1.0
keeping,keeping,True,1.0
periodically,periodically,True,1.0
periodically,periodically,True,1.0
gaming,gaming,True,1.0
gaming,gaming,True,1.0
comply,comply,True,1.0
comply,comply,True,1.0
writes,writes,True,1.0
writes,writes,True,1.0
savings,savings,True,1.0
savings,savings,True,1.0
acid,acid,True,1.0
acid,acid,True,1.0
flying,flying,True,1.0
flying,flying,True,1.0
measured,measured,True,1.0
measured,measured,True,1.0
chocolate,chocolate,True,1.0
chocolate,chocolate,True,1.0
jobs,jobs,True,1.0
jobs,jobs,True,1.0
significant,significant,True,1.0
significant,significant,True,1.0
image,image,True,1.0
image,image,True,1.0
punch,punch,True,1.0
punch,punch,True,1.0
topic,topic,True,1.0
topic,topic,True,1.0
enforcement,enforcement,True,1.0
enforcement,enforcement,True,1.0
vehicles,vehicles,True,1.0
vehicles,vehicles,True,1.0
maintains,maintains,True,1.0
maintains,maintains,True,1.0
favorite,favorite,True,1.0
favorite,favorite,True,1.0
register,register,True,1.0
register,register,True,1.0
moved,moved,True,1.0
moved,moved,True,1.0
pulled,pulled,True,1.0
pulled,pulled,True,1.0
slovakia,slovakia,True,1.0
slovakia,slovakia,True,1.0
reunion,reunion,True,1.0
reunion,reunion,True,1.0
carnival,carnival,True,1.0
carnival,carnival,True,1.0
casino,casino,True,1.0
casino,casino,True,1.0
capability,capability,True,1.0
capability,capability,True,1.0
frankfurt,frankfurt,True,1.0
frankfurt,frankfurt,True,1.0
essentially,essentially,True,1.0
essentially,essentially,True,1.0
invited,invited,True,1.0
invited,invited,True,1.0
lauren,lauren,True,1.0
lauren,lauren,True,1.0
criticism,criticism,True,1.0
criticism,criticism,True,1.0
earning,earning,True,1.0
earning,earning,True,1.0
cleanup,cleanup,True,1.0
cleanup,cleanup,True,1.0
jake,jake,True,1.0
jake,jake,True,1.0
decades,decades,True,1.0
decades,decades,True,1.0
considering,considering,True,1.0
considering,considering,True,1.0
landscapes,landscapes,True,1.0
landscapes,landscapes,True,1.0
political,political,True,1.0
political,political,True,1.0
freelance,freelance,True,1.0
freelance,freelance,True,1.0
scientific,scientific,True,1.0
scientific,scientific,True,1.0
dive,dive,True,1.0
dive,dive,True,1.0
wide,wide,True,1.0
wide,wide,True,1.0
frost,frost,True,1.0
frost,frost,True,1.0
minimum,minimum,True,1.0
minimum,minimum,True,1.0
furnished,furnished,True,1.0
furnished,furnished,True,1.0
graphic,graphic,True,1.0
graphic,graphic,True,1.0
gotta,gotta,True,1.0
gotta,gotta,True,1.0
barbie,barbie,True,1.0
barbie,barbie,True,1.0
forgotten,forgotten,True,1.0
forgotten,forgotten,True,1.0
baking,baking,True,1.0
baking,baking,True,1.0
readily,readily,True,1.0
readily,readily,True,1.0
specified,specified,True,1.0
specified,specified,True,1.0
spice,spice,True,1.0
spice,spice,True,1.0
ball,ball,True,1.0
ball,ball,True,1.0
feof,feof,True,1.0
feof,feof,True,1.0
pope,pope,True,1.0
pope,pope,True,1.0
overcome,overcome,True,1.0
overcome,overcome,True,1.0
ages,ages,True,1.0
ages,ages,True,1.0
reserves,reserves,True,1.0
reserves,reserves,True,1.0
bernard,bernard,True,1.0
bernard,bernard,True,1.0
unemployment,unemployment,True,1.0
unemployment,unemployment,True,1.0
distributed,distributed,True,1.0
distributed,distributed,True,1.0
jacket,jacket,True,1.0
jacket,jacket,True,1.0
widescreen,widescreen,True,1.0
widescreen,widescreen,True,1.0
sorry,sorry,True,1.0
sorry,sorry,True,1.0
starter,starter,True,1.0
starter,starter,True,1.0
wiki,wiki,True,1.0
wiki,wiki,True,1.0
expo,expo,True,1.0
expo,expo,True,1.0
maintain,maintain,True,1.0
maintain,maintain,True,1.0
integer,integer,True,1.0
integer,integer,True,1.0
conventional,conventional,True,1.0
conventional,conventional,True,1.0
establish,establish,True,1.0
establish,establish,True,1.0
greene,greene,True,1.0
greene,greene,True,1.0
cathedral,cathedral,True,1.0
cathedral,cathedral,True,1.0
chairs,chairs,True,1.0
chairs,chairs,True,1.0
area,area,True,1.0
area,area,True,1.0
universal,universal,True,1.0
universal,universal,True,1.0
petite,petite,True,1.0
petite,petite,True,1.0
repeated,repeated,True,1.0
repeated,repeated,True,1.0
grounds,grounds,True,1.0
grounds,grounds,True,1.0
holland,holland,True,1.0
holland,holland,True,1.0
beer,beer,True,1.0
beer,beer,True,1.0
templates,templates,True,1.0
templates,templates,True,1.0
anyone,anyone,True,1.0
anyone,anyone,True,1.0
extended,extended,True,1.0
extended,extended,True,1.0
catering,catering,True,1.0
catering,catering,True,1.0
powers,powers,True,1.0
powers,powers,True,1.0
play,play,True,1.0
play,play,True,1.0
october,october,True,1.0
october,october,True,1.0
inventory,inventory,True,1.0
inventory,inventory,True,1.0
consecutive,consecutive,True,1.0
consecutive,consecutive,True,1.0
rules,rules,True,1.0
rules,rules,True,1.0
salvation,salvation,True,1.0
salvation,salvation,True,1.0
responsibility,responsibility,True,1.0
responsibility,responsibility,True,1.0
reported,reported,True,1.0
reported,reported,True,1.0
salem,salem,True,1.0
salem,salem,True,1.0
passport,passport,True,1.0
passport,passport,True,1.0
story,story,True,1.0
story,story,True,1.0
deployment,deployment,True,1.0
deployment,deployment,True,1.0
sandwich,sandwich,True,1.0
sandwich,sandwich,True,1.0
membrane,membrane,True,1.0
membrane,membrane,True,1.0
insertion,insertion,True,1.0
insertion,insertion,True,1.0
robust,robust,True,1.0
robust,robust,True,1.0
accused,accused,True,1.0
accused,accused,True,1.0
holds,holds,True,1.0
holds,holds,True,1.0
towns,towns,True,1.0
towns,towns,True,1.0
lexus,lexus,True,1.0
lexus,lexus,True,1.0
laptops,laptops,True,1.0
laptops,laptops,True,1.0
herbal,herbal,True,1.0
herbal,herbal,True,1.0
white,white,True,1.0
white,white,True,1.0
ukraine,ukraine,True,1.0
