,clean,perturbed,legibility_score,legible,predicted,batch
4,programmers,⍺rog᥅a⍵⍵ers,-2.1222146,False,archaeologists,1238
0,cities,cⅠȶies,2.1865175,False,cities,1239
1,sought,soughṭ,4.4255257,True,sought,1239
2,excuse,excüₛɜ,-0.7728036,,excuse,1239
3,disputes,disƃǚǂeɛ,-0.85100085,False,disguise,1239
4,netherlands,ñeʻɓeѓlԀnds,0.19353338,,needles,1239
0,registration,registration,4.838233,True,registration,1240
1,bill,ϭi1l,-1.4040636,,hello,1240
2,simultaneously,Эղᣕulta๓ëөusїy,-1.2031753,False,elephant,1240
3,explanation,explanation,4.7127104,True,explanation,1240
4,yang,yanM,-0.51917666,,man,1240
0,contractor,contractor,5.054454,True,contractor,1241
1,marco,māϧƈo,-1.1320581,,mango,1241
2,broker,оrokêп,-0.37407607,,orange,1241
3,applies,applỊe⫉,-0.16147873,False,apple,1241
4,collecting,coİIêctinǥ,1.7025279,,coffee,1241
0,community,ℂoₘmunitý,1.3302732,,community,1242
1,patricia,໐ấⵑŋiẹiấ,-2.96597,False,language,1242
2,associate,äsɜöcїaƭe,1.2049668,,education,1242
3,count,c໐uηt,3.9070234,True,computer,1242
4,rachel,rachel,5.0167465,True,Rachel,1242
0,violent,vioᶅeņt,4.217068,,violent,1243
1,firewire,ƭirewire,4.896109,,wire,1243
2,commands,ɞommâǹds,0.028675444,,compliments,1243
3,hardware,hǒrdware,1.0485398,,hardware,1243
4,bowl,bowl,4.969102,True,ball,1243
0,publisher,ƞubɬiɜheǹ,-1.4457213,,Unbelievable,1244
1,designs,desiʒne,2.3506377,True,Design,1244
2,fairy,fa⥕ry,0.32764047,False,Fear,1244
3,would,wȫuld,1.1800861,,Would,1244
4,assistance,ašԍisΐancɞ,-0.11205199,,Anxiety,1244
0,analysis,ᵃnàlýsis,1.8633691,,analysis,1245
1,hazard,hezeὴό,-2.9556766,False,heroes,1245
2,purpose,puⱚᵑose,-0.763854,False,positive,1245
3,applies,appⅼies,4.466115,True,apples,1245
4,arizona,äŕǐzona,2.9665067,,arizona,1245
0,wrestling,wrestling,4.727371,,wrestling,1246
1,females,㎌eͫåles,-1.34613,,elephant,1246
2,insight,ⁱ∩sⁱght,2.8312223,True,asleep,1246
3,birds,birdѕ,4.975334,True,birds,1246
4,somewhat,sơmewɥaₜ,-0.07658792,,somewhere,1246
0,photoshop,photosḥöƥ,1.7021734,,photos,1247
1,combines,ɒϭѨbĭnëə,-3.0971293,,obscene,1247
2,addresses,addrêsₛĕₛ,-0.53500843,,address,1247
3,pulse,ҫulse,1.1040972,,pulse,1247
4,bold,bolď,4.2182097,,bold,1247
0,aurora,auſora,0.7783218,False,aura,1248
1,tracker,tɾacker,4.814072,,tracker,1248
2,blogs,bloℊs,0.39336053,,blooms,1248
3,proof,իrooʻ,-1.9301982,,iris,1248
4,thru,thrԿ,3.6683383,False,thrill,1248
0,fish,fiɜh,2.0393736,,fish,1249
1,translate,ճԦɕnકІɕճȇ,-3.0668552,False,chicken,1249
2,sensitivity,ßensitivȋty,1.6722772,,sensitivity,1249
3,interim,iņtḘriͫ,1.582603,,intensity,1249
4,humor,humor,4.5972047,,humor,1249
0,alarm,âƚaɾᴟ,-0.29939166,,apple,1250
1,nine,Ԧine,0.056161143,,mine,1250
2,scanning,scänͶɫng,-0.7529916,,singing,1250
3,ronald,ronaḷḋ,3.7376919,True,running,1250
4,navigator,nǎvℑgator,0.35587525,,navigator,1250
0,collectables,coՖlecfables,0.2549008,,coffee,1251
1,cellular,ce↨lն↨aή,-1.1955733,True,celestial,1251
2,developers,dɨƀɛlopĕŕԍ,-2.4723082,,delicate,1251
3,whilst,ШhìləЪ,-2.6462257,,silent,1251
4,introduced,႞ՌⰉເodυວed,-2.344473,False,armadillo,1251
0,balance,ȯalanóέ,-2.2153392,False,language,1252
1,ordinance,□nⰚỈnaըԸe,-1.178751,False,information,1252
2,venues,vₑnues,2.0866363,,views,1252
3,laugh,läugh,3.6543584,,laugh,1252
4,responses,ᲄѐsponses,1.9743704,True,responses,1252
0,burns,burמs,2.531932,False,burms,1253
1,river,riveɾ,4.8660154,,river,1253
2,reed,rèed,3.3073134,,read,1253
3,existing,ex⌋sίin▦,0.56959045,False,excessive,1253
4,headlines,headĺines,3.6916034,,headlines,1253
0,smithsonian,ſmithſߐniáᴺ,-1.7486341,,smith,1254
1,bill,ȯǏll,-1.445562,,ball,1254
2,specific,specific,4.953462,,specific,1254
3,porter,porteґ,4.1229796,,door,1254
4,comic,comĩℂ,0.042902045,,computer,1254
0,photographer,photographᰀr,3.7916837,True,photograph,1255
1,neon,nӫôn,-0.3581903,True,none,1255
2,test,tešϊ,0.31462535,,test,1255
3,tours,ϊouns,-0.21785696,,pounds,1255
4,year,ýear,3.8196478,,year,1255
0,server,servɘr,2.284066,,server,1256
1,joshua,jóⓢhua,-2.0125353,,johua,1256
2,neon,ḥeoḥ,-1.516068,False,hello,1256
3,curve,curve,4.943546,,curve,1256
4,hungarian,hungзօΙàǹ,-1.4414507,,hungry,1256
0,carlo,όaґịò,-3.0023227,False,original,1257
1,cognitive,ɽognitᶅᵛe,-0.26394698,False,recognize,1257
2,lange,ƚaᴺge,-0.9057183,,age,1257
3,overseas,oᨆerҙ8ᦧs,-1.508016,False,overseer,1257
4,package,ↄacЌag⫕,-1.8398015,True,acquire,1257
0,suggest,ɛuggeɛŧ,0.5792129,,elephant,1258
1,university,ᒡეį۷ёrᶢįt⩆,-2.4636514,False,orange,1258
2,urls,urls,5.0736475,,urls,1258
3,gardens,gäюdєǹs,-0.4593794,,guys,1258
4,beam,żзam,-1.9991477,,zam,1258
0,firewire,ťîceώirϵ,0.046425164,,iceberg,1259
1,locale,ǐccɔle,-0.39794892,,ice cream,1259
2,redeem,rɛdeem,2.3138096,,redeem,1259
3,japan,japan,4.404389,,Japan,1259
4,neural,neural,4.641431,,neural,1259
0,linking,lĺɦҜչŕg,-1.0071757,,logarithm,1260
1,parents,⍴aⲅentз,1.8183126,False,accent,1260
2,ones,ønes,0.00083344383,,ones,1260
3,qualify,qǔǡˡiƒy,0.9523913,,quality,1260
4,explaining,ӫxplâĺŕչ¤ģ,-1.3351874,,explain,1260
0,renaissance,renaissaƞcé,4.136821,,renaissance,1261
1,pencil,pèncił,1.441763,,pencil,1261
2,funds,funds,4.9162383,,funds,1261
3,welfare,welfa⌠e,1.8981481,False,wellfare,1261
4,fruits,fruitſ,3.650349,,fruits,1261
0,highlights,hɪghligʱtſ,0.19251296,,highlight,1262
1,acute,acǘtɝ,-1.1096003,,accept,1262
2,type,tɏ⒫e,-0.24973994,,tease,1262
3,persistent,peԻsisʈent,4.785197,True,persistent,1262
4,transparency,tɾänsƥareŉcŷ,2.5379415,,transparent,1262
0,yeah,yeaʰ,-0.27113035,False,yeah,1263
1,pencil,ₚēncil,-0.24525698,,encil,1263
2,border,bordeȓ,3.6380107,,border,1263
3,registry,reℊistɍỶ,-0.17866093,,restive,1263
4,meanwhile,meaɳwₕℑĺe,-1.192701,,meanwhile,1263
0,cardiff,cȁrdif㎌,0.052080423,,cardiff,1264
1,connectivity,connǤᏣtÏᴠiⴕy,-0.2941362,True,convention,1264
2,logitech,ᶫogītech,0.37827435,,technology,1264
3,murray,ԽůrґӭА,-2.8803537,,history,1264
4,scanners,scannĕɾs,2.5473015,,scanners,1264
0,queue,queுĕ,-1.3878217,,queen,1265
1,password,paᶊᶊworḑ,4.1142893,False,pacific,1265
2,refers,refers,4.9755044,True,refer,1265
3,function,ʻucԵճiön,-1.2629074,,unique,1265
4,architect,archiԢeԵt,1.4765925,,architect,1265
0,caroline,caroїine,2.761709,,caroline,1266
1,movie,movℑe,0.09448522,,move,1266
2,derived,deriveɖ,5.0003924,,derived,1266
3,televisions,teɬevìsióʀs,0.94569033,,television,1266
4,interval,interȄaÍ,1.4832466,,international,1266
0,comparing,cømpӑrīnℊ,0.46776605,,compliment,1267
1,plan,plắⁿ,-1.544792,,play,1267
2,rubber,rևbbeṟ,1.8278124,False,barbecue,1267
3,adams,ádaǌs,2.3998234,,adults,1267
4,guard,Ѩuard,0.5643012,,guard,1267
0,nylon,nŭlΘᒋ,-1.5460427,False,nuclear,1268
1,litter,lštter,2.633985,,listener,1268
2,persecuted,persẹcսted,3.758251,,persuaded,1268
3,market,mаrket,4.825108,True,market,1268
4,mutually,mutuãlly,3.765286,,mutually,1268
0,missouri,misșouɍi,3.416508,,mischievous,1269
1,lights,lǐghts,3.537108,,lights,1269
2,length,lenǥth,4.818039,,length,1269
3,renaissance,rĕnaissanᴄɜ,2.8491955,,renaissance,1269
4,theft,thʙքt,-0.5963339,,thought,1269
0,risqué,risɑüé,1.1171267,,rise,1270
1,manufacturers,maґuճac(urers,1.9743526,,magazine,1270
2,yeah,yeob,-2.2528791,,boy,1270
3,expressed,ȅᶍₚɾešseđ,0.010223735,,research,1270
4,prediction,prេdiℂțion,0.4969576,,prediction,1270
0,vulnerability,vulοeсahɪli(y,1.2712622,,vulnerable,1271
1,arts,ɵṅǂɛ,-2.8672352,False,angry,1271
2,ambien,amóien,0.9425865,,amazing,1271
3,provinces,pґoŅiηces,1.2712893,,gorgeous,1271
4,edges,eđges,2.7562265,,edges,1271
0,alien,alȋeⁿ,-0.26967266,,elephant,1272
1,knitting,ⱩႶᶖƚƚᶖng,1.2272204,True,angry,1272
2,obesity,ΟԵesıǂy,1.4138787,True,eyes,1272
3,referred,rɝferɼed,2.491905,,referenced,1272
4,mating,metiĥg,-0.039594635,False,hiking,1272
0,textbooks,կeĸtböoks,-0.19902365,,books,1273
1,player,plaýer,4.159855,,player,1273
2,slave,ʚlằvӗ,-1.4580549,False,love,1273
3,understood,עпṗ⋷ᴹstoமṗ,-2.5225656,False,nostalgia,1273
4,batman,ƞᏼtman,-0.77042794,False,man,1273
0,appearance,appèՅranϹe,0.45857954,False,appearance,1274
1,challenging,cʜaȴlènging,1.7071011,,challenging,1274
2,trusts,trưₛts,1.9497625,,trusts,1274
3,agrees,aᎦբees,-1.7754768,False,apples,1274
4,sandy,сaῄøẖ,-3.2307212,False,saw,1274
0,shot,shóƑ,0.6518671,,show,1275
1,fairy,f∂⍸ⱚq,-2.8008478,False,frequent,1275
2,losses,loßses,-0.1459629,,losses,1275
3,disciplines,ᶁiscਿplinès,0.37950128,,elephant,1275
4,trees,tᶯees,0.14409244,False,tease,1275
0,hull,hułl,2.9491348,,hull,1276
1,broke,бrokɘ,-0.46224374,,broke,1276
2,loan,lȯaǹ,2.0075738,,lay,1276
3,bears,bǝͣrₛ,-1.8852607,,bar,1276
4,architectural,architec↥ural,3.8193178,True,architectural,1276
0,bits,bītş,2.6420734,,bits,1277
1,forums,ϯoсūmɜ,-1.4465247,,osum,1277
2,scales,scąl⋼s,0.46239763,False,scales,1277
3,commonwealth,ccmwonʍeaiͳh,3.659529,,computer,1277
4,memory,memorẙ,4.005038,True,memory,1277
0,medicines,ɸeӓicines,0.60680705,,medicines,1278
1,berkeley,ԑerkelєҷ,1.376533,,killer,1278
2,football,㎌ooᴛ℔alļ,-1.1091514,,cooler,1278
3,preston,preston,4.98052,True,president,1278
4,davidson,davīdšơⁿ,1.954866,,davidson,1278
0,night,niĝht,3.9235666,,night,1279
1,eastwards,ʙӭsͳʍaŉdə,-2.3194966,,beautiful,1279
2,financing,fȉnäncIng,2.3991778,,funny,1279
3,cruz,crυ໔,0.7696111,False,cry,1279
4,gamecube,gamɝcuᴃe,-0.5427138,,game,1279
0,guam,guөm,1.0338383,,guess,1280
1,secure,seᶜūre,0.6134377,,secure,1280
2,undefined,undeḟined,4.277672,,undefined,1280
3,achievement,àcŕīeƔemebt,0.57003236,,acquired,1280
4,meta,φeƭá,-1.3840295,,feather,1280
0,agent,ᗺgên┼,-1.4321525,True,genius,1281
1,slovenia,sloveɳiȁ,3.731817,,slowly,1281
2,debate,dნbate,1.32228,False,dance,1281
3,standard,staⁿdard,3.247196,,standard,1281
4,slightly,sɭìghtly,2.506267,False,lightly,1281
0,treated,tneaƪed,-0.4418791,,teased,1282
1,transparency,transpareրcy,4.794033,True,transparency,1282
2,serum,ₛèruᶆ,-1.0822433,,serene,1282
3,notify,notiƪy,1.0750326,,notify,1282
4,work,woṛk,3.784545,True,work,1282
0,investigator,iᴺ㏞estɪgator,0.7826126,,Investigator,1283
1,scripting,sƈɼipţing,3.5620651,,Sipping,1283
2,trial,trĩaᷝ,1.4922824,,Training,1283
3,leads,ḻeadЅ,3.223309,True,Headphones,1283
4,controversial,contrɞƔөrsial,1.9240351,,Contrastial,1283
0,alpha,alpʜa,1.4494387,,alpine,1284
1,treating,trԐḛͰḻŋՅ,-2.5613863,True,tranquil,1284
2,prepare,ợᒋⲂợგᒋe,-2.808677,False,organic,1284
3,indian,iƞdian,3.230398,,Indian,1284
4,temperatures,˕eφperatäres,0.6365212,,perfect,1284
0,trial,triຣḻ,0.778692,True,triangle,1285
1,listings,lℑstingˢ,0.89769137,,listening,1285
2,damage,ⱊamagɵ,-0.49468324,False,amazing,1285
3,concern,concèᷢn,1.314562,,concentrate,1285
4,postal,posţaĺ,3.688604,,postcard,1285
0,modules,ₘodules,1.8345423,,modules,1286
1,overseas,oʌѳrseჴs,-0.6591565,False,organize,1286
2,experiencing,experiencirg,4.8424106,,experience,1286
3,aurora,äurorå,3.8428879,,aura,1286
4,topics,topics,4.914447,,topics,1286
0,expressed,expresᶊed,3.9099712,,expressed,1287
1,mysterious,myᵴťerioùs,2.702307,,mysterious,1287
2,mail,ɯail,-0.034344614,,mail,1287
3,superb,sûperb,3.6839557,,superb,1287
4,type,ƫyᥝe,-0.48432654,False,fierce,1287
0,pregnant,prͼᦧnånt,-0.005279888,False,pronounce,1288
1,unorthodox,unorthóɗo✖,-0.21699066,,unorthodox,1288
2,simultaneously,sim∪Ịťaneously,3.2118375,True,simultaneously,1288
3,existence,êxɪsʈencê,2.5890367,True,existence,1288
4,scotia,ԍootıa,-1.9646057,,doubt,1288
0,celebrities,०elebřities,0.79060584,False,elebrities,1289
1,poverty,poȽerty,2.7830887,,poverty,1289
2,introduced,introđucèd,2.6228554,,introduced,1289
3,queens,ɋuєenś,-0.10877963,,lunacy,1289
4,label,lǝbel,3.7320158,True,label,1289
0,mating,maɩiog,-0.58883715,,magic,1290
1,welfare,*ëlfaňe,-0.22534564,,elephant,1290
2,personal,perខᎾnaӀ,-1.9378811,False,performance,1290
3,doubt,dϭubt,1.0999036,,doubt,1290
4,headlines,headį℩nʙs,1.1835731,True,headphones,1290
0,slides,slides,5.035137,True,slides,1291
1,afghanistan,afgɦẴnȋstan,-0.027380373,,Afghanistan,1291
2,transportation,traԻspόrιԀͳion,1.3988603,,transportation,1291
3,hayes,гayès,0.91599,,gay,1291
4,scheduled,scɦeduled,3.7372,,scheduled,1291
0,signature,ṧignatũṇe,2.4960103,False,information,1292
1,envelope,envelоþe,2.9732387,True,envelope,1292
2,metals,ᴍetäls,-0.27215412,,metals,1292
3,illustrated,ilļustƀaŧed,1.7538021,,illustrated,1292
4,lightweight,ĺightᴡeìght,0.47784096,,lightweight,1292
0,operated,oƥeraŧed,3.066561,,original,1293
1,needle,neࠜdlè,-1.5997607,,needle,1293
2,adequate,adèpuåͳe,0.17708926,,adequate,1293
3,investigations,i⋂veṣߟi3⫇ߟiᴼnṣ,-0.61158615,False,invisible,1293
4,novels,nɵvȍls,-0.5517913,,novels,1293
0,streets,ᶊţreets,4.8746285,,streets,1294
1,urls,uřiɜ,-0.4249591,,urine,1294
2,costume,ᴄοşt∪ᲅe,3.8124163,True,costume,1294
3,solo,ₛơ℔ȱ,-2.9016118,,ocean,1294
4,linux,ľinux,3.8173454,,linux,1294
0,silk,sżlk,1.324102,,silk,1295
1,webster,websteʙ,2.0118003,,website,1295
2,productivity,produȯtǐĐitց,0.45870596,,productivity,1295
3,semester,sȩmeȿǂᶒr,3.5155966,,summer,1295
4,tongue,ţøngųӭ,-1.2568213,,thunder,1295
0,jeremy,jeրem⊔,-0.4842327,False,jeremy,1296
1,best,beŝt,2.7191725,,best,1296
2,located,locaſʚä,-0.9562821,,location,1296
3,anyway,өըywө᪇,-2.909004,False,Armenian,1296
4,suited,sůļted,2.5975988,False,studied,1296
0,collector,ĉõllecₜoɾ,1.7606407,,cellphone,1297
1,converted,cooveřʤeӓ,0.23588024,,computer,1297
2,messages,ᴍₑssagэs,-0.8620083,,messages,1297
3,phillips,philˡips,2.8858232,,philosophy,1297
4,label,īaòсl,-2.8049662,,island,1297
0,sanford,saňford,3.8562908,,Sanford,1298
1,envelope,ȩnveᷝoᵽe,-0.07092637,,Anville,1298
2,amenities,ᏼmenitiὲə,-0.09256041,False,Mentality,1298
3,hung,hΌηN,-1.1899359,,Honey,1298
4,previews,ƥrevieẉₛ,3.0123014,,Revive,1298
0,climbing,cliψɐǐng,-0.5506996,,clinging,1299
1,typical,ƫypΊcal,2.8521228,,typical,1299
2,year,ýeaȑ,2.699363,,yeah,1299
3,ones,ᴏnēs,2.7676651,,ones,1299
4,postal,postal,4.538691,True,postal,1299
0,freeze,freȱʙȅ,-1.6340196,,free,1300
1,boston,boſton,0.6902945,,Boston,1300
2,impressive,ɨmpresßîve,1.5178314,,impressive,1300
3,specific,sṕeciſiċ,3.8874702,False,secessionist,1300
4,mouse,ʍouse,4.2973723,,house,1300
0,answered,aᴺsweréd,0.9373314,,answer,1301
1,boston,Ⴆ□st□n,-1.1523072,False,station,1301
2,seven,sèven,2.3937085,,seven,1301
3,vector,Đector,1.3331563,,detector,1301
4,peoples,peoₚlës,0.83632046,,police,1301
0,genuine,ჳenuine,2.0269816,True,genuine,1302
1,lookup,looᴋup,4.2935443,,look up,1302
2,sunny,sǛnny,0.61446816,,sunny,1302
3,focuses,ᵮɷcwƽes,-1.0096138,False,swans,1302
4,apollo,зçollo,-1.671243,,call,1302
0,dealtime,ūɛél┟i∩ɛ,-2.5192823,True,elephant,1303
1,bridges,qridgნs,-0.77748936,False,quicksand,1303
2,dedicated,dedicàtөd,2.8318446,True,dedication,1303
3,london,ïȯɵâon,-2.2933683,,information,1303
4,benchmark,ᵇenchmârk,1.6801436,,encouragement,1303
0,bios,ƽЇos,-2.1019976,,Anxiety,1304
1,bubbles,bubbעes,1.2236106,,Bubbles,1304
2,anxiety,anᵥiety,1.6541429,False,Anxiety,1304
3,contamination,ԵontamÎna┤iϽn,-0.10889979,False,Contamination,1304
4,awful,ďwful,-0.04570232,,Dreadful,1304
0,kept,kept,4.340023,True,keep,1305
1,allocated,äĪʖocaΐօd,-1.6963449,,crocodile,1305
2,xerox,ĸeroϡ,0.49358773,,garden,1305
3,discrimination,diseriѫӭnatiȯn,1.7429174,,inhabitant,1305
4,align,align,4.983407,,line,1305
0,brandon,bŕãndon,3.0122373,,brandons,1306
1,standard,sʽańďarӫ,0.1903881,,sandars,1306
2,known,Ꮶnόwή,1.1525049,False,johnows,1306
3,guitar,ẕuļtar,-0.5608917,False,hutars,1306
4,peripherals,ḏ⋸ȓⅼḏh⋸ȓals,-1.0936216,False,ghalas,1306
0,hear,ₕeär,-1.0491228,,ear,1307
1,booty,ɦȯԍtӵ,-2.6512558,,thought,1307
2,grew,gńew,0.66485375,,new,1307
3,sellers,sellers,5.0785184,True,sellers,1307
4,emissions,emissions,4.744539,True,emissions,1307
0,clay,өlay,0.98234814,,play,1308
1,commons,ᴄommons,4.9765897,,common,1308
2,interval,interval,4.972309,True,interval,1308
3,stone,ₛtone,2.0301433,,tone,1308
4,bride,bride,4.949099,True,bride,1308
0,alien,alieñ,4.0053353,,alien,1309
1,vérité,Ꮩérₗté,2.3556466,,eternal,1309
2,market,mȧʀћéƫ,-0.24297184,,miracle,1309
3,miniature,mlnƚatuԵe,0.99109346,,attractive,1309
4,albuquerque,a1Եūρűerϙue,-0.39151937,,adorable,1309
0,birds,ɓirds,3.6303527,,birds,1310
1,healing,hḂalinĝ,0.4351592,False,halcyon,1310
2,circus,cïrℂus,1.2576123,,cirrus,1310
3,indefatigable,ĩᴺdefațigåbƚē,0.3850609,,indigo,1310
4,potter,pottеr,4.785601,True,potter,1310
0,qualify,quaʟify,4.0478196,,qualify,1311
1,dealtime,deaıʈiṃe,4.5843678,True,diagram,1311
2,aids,aidə,1.6239108,,idea,1311
3,exposé,ѕxρésé,3.489006,,exercise,1311
4,convention,oonʪerǂion,1.3115537,,information,1311
0,watch,waƫeh,3.247557,,wave,1312
1,effect,eţfečŧ,1.7473935,,elephant,1312
2,manufacture,manufaƨƭöŕe,1.4561468,,manufacture,1312
3,trusts,třusts,4.1834655,,trust,1312
4,agreed,agrᰀᰀd,0.4590465,True,agriculture,1312
0,workflow,ŵoŉkf˰oԎ,-0.90319246,,experiment,1313
1,savage,savåge,3.7923818,,savage,1313
2,psychiatry,pʂyᴏԦḹatry,1.0366876,True,psychedelic,1313
3,experiments,expeɾiments,4.523762,,experiments,1313
4,gnome,gяome,0.8080526,,home,1313
0,click,ͨlīck,-0.36771607,,lick,1314
1,blues,blues,4.6676245,,blue,1314
2,expressions,expԵessžoοs,0.55587316,,excessive,1314
3,authorized,ǡdƭĥoԵizeƌ,1.2038014,,organize,1314
4,recognize,rɞcogɒͽօe,-0.9761323,,recognize,1314
0,swiss,♋wi♋♋,-1.8561442,True,twilight,1315
1,hanging,hånℊing,0.47644815,,hunting,1315
2,evaluations,ȢvӨ⏚ḸӨ⨨Ӏɑṟӡ,-2.8209383,False,evolution,1315
3,rocks,ņộcḴͼ,-2.175339,False,nocturnal,1315
4,atomic,ᗺtoᥒỊc,-1.3023959,True,ethiopian,1315
0,teeth,teeƫh,3.9701836,,teeth,1316
1,overseas,ວᨆ8♪s8ᦧҙ,-2.9919667,False,singing,1316
2,unto,unfo,1.983618,,unfold,1316
3,figured,fiℊüred,-0.042619944,,fired,1316
4,broadcasting,brǭadcasting,2.7790546,,broadcasting,1316
0,principles,prin⊂iอ⟧Єs,-0.3669449,True,principles,1317
1,oliver,oliver,4.7270207,True,oliver,1317
2,oracle,oraclè,2.402428,,oracle,1317
3,elections,electǐɔns,2.235975,,elections,1317
4,oversight,ǫvⲉ♄sighț,2.2656682,,oversight,1317
0,macro,maↄѓo,-0.9005246,False,mansion,1318
1,début,débùt,2.5532095,,debut,1318
2,draw,drḂⱅ,-1.4740273,True,dragon,1318
3,limousines,limousines,4.5768833,True,limousine,1318
4,corruption,ċóȑruᵖťion,1.1492599,,corruption,1318
0,grâce,gɾacǝ,2.450875,,grace,1319
1,exports,ѐxporțs,3.6729083,,exposure,1319
2,publication,pᒑԛᶅiƇäƚᶖ⩂n,-1.7889348,False,panorama,1319
3,church,cⱨ⨿rch,0.38627496,True,arch,1319
4,cuts,ɢutԑ,-1.1123359,False,guilt,1319
0,phones,phoneɞ,2.1585436,,phone,1320
1,galaxy,ℊalaxŷ,-0.7370026,,galaxy,1320
2,thirty,th⍊rtɒ,-1.0904253,False,thought,1320
3,excuse,eИƈusɵ,-2.1637926,,,1320
4,manufacturing,mԑդuƚacturlnმ,-0.06421908,False,,1320
0,vulnerability,vաlnèᶰaṕ༏liᵼᶌ,-0.34303382,True,valent,1321
1,wood,wooö,0.36253887,,woof,1321
2,followed,fźllȯwed,1.39038,,flower,1321
3,practices,dᖘacᶂīces,-1.3563,False,diamonds,1321
4,medical,mԑôƗcaī,-1.9255469,,macaroni,1321
0,workforce,woʀkfɒпcϵ,0.7500972,,workforce,1322
1,basement,ḅaⳉemeຖt,1.0425842,True,computer,1322
2,ward,wacd,1.5226519,,water,1322
3,efforts,eͳforts,2.179734,True,efforts,1322
4,psychiatry,qჽ᪇chiөṱr᪇,-1.8613285,False,quality,1322
0,listing,listing,4.939839,,list,1323
1,marking,ₘaʵₖing,-1.2767447,,singing,1323
2,intent,iŉₜȅŉt,0.12270425,,writing,1323
3,arctic,arctic,5.004355,,art,1323
4,port,port,4.439457,,pot,1323
0,approximately,appсɓRimaƫelN,0.90744084,,application,1324
1,welfare,welfare,4.993873,True,wellfare,1324
2,tabs,ťabs,3.626087,,tabs,1324
3,tours,tǒurs,3.1663084,,tours,1324
4,involved,iñ㏞oĺved,0.17226195,,involved,1324
0,live,lіve,4.957599,,live,1325
1,bikes,ḃikes,4.6523128,,bikes,1325
2,privacy,privacƴ,4.159513,,privacy,1325
3,speaks,spɵaКs,2.4478076,,spaces,1325
4,novels,ⁿøvelₛ,-2.0946662,,evolution,1325
0,satellite,satellitȇ,3.336054,,satellite,1326
1,prediction,øredictiɔň,0.7170466,,ordinary,1326
2,humor,ńuɰor,-0.6584625,False,noise,1326
3,retro,ɍetŕo,3.205232,,heartbeat,1326
4,depending,dēpending,4.4807396,,depending,1326
0,amended,ameńđɘd,1.223899,,Amen,1327
1,meta,ɯetǎ,-0.97817236,,Eat,1327
2,scanners,scanners,5.017876,True,Scanners,1327
3,arctic,aԻctic,3.2354825,,Arctic,1327
4,logan,lòᷛan,0.3988411,,Lion,1327
0,kingston,kinℊstȫň,0.9392196,,kindness,1328
1,influence,infɭuenčₑ,1.8885667,,influence,1328
2,medicine,meƌiℂine,3.1138647,,memory,1328
3,arizona,árīzoņͣ,0.09791378,,arizona,1328
4,corner,cornĕr,2.4823048,,corner,1328
0,moscow,moscow,4.5872397,,Moscow,1329
1,weapon,wëapon,3.544973,,Weapon,1329
2,mustang,ᴟuštâⁿĝ,-0.41224802,,Russia,1329
3,beat,beat,4.668722,True,Beat,1329
4,productivity,ɋᴻɒΌᒐƈt⅃ᶌ⅃ᆣᎫ,-2.7959893,False,Ethiopia,1329
0,count,cǒùnt,1.3507403,,count,1330
1,elections,elections,4.9084477,True,election,1330
2,artwork,ǟrtฬoηⱩ,-0.20825279,True,artificial,1330
3,acceptable,acceᶈtable,2.6786728,,accessible,1330
4,nail,naℑl,-1.3657378,,national,1330
0,become,beℂome,2.6273682,,become,1331
1,business,busiσëss,0.9728404,,business,1331
2,world,Ǌorlӫ,-2.1207707,,coral,1331
3,analysis,anǝ˩yʂḹʂ,-0.2996041,True,anything,1331
4,miracle,miracle,4.816959,,miracle,1331
0,simultaneously,simulⴕSറǤ□ᔗslᑌ,-1.6538527,True,simulation,1332
1,kennedy,ќeɦnedy,3.142467,,Johnny,1332
2,offline,ǫṫṫ⥕ɨnę,-0.7457819,True,information,1332
3,explanation,explaԻaƭion,4.062238,,explanation,1332
4,clinic,cӏinİċ,1.3644664,,cinema,1332
0,citations,ͨitatɪons,0.6098893,,information,1333
1,complaints,ℂomₚlaínts,1.0146214,,complaints,1333
2,cute,cute,4.9090824,True,cute,1333
3,surveys,surveys,4.64825,,surveys,1333
4,responses,respῡnses,2.5304613,False,responses,1333
0,steps,stepˢ,0.46419212,,step,1334
1,neon,nоon,2.759212,,noon,1334
2,pennsylvania,peňnsyǁȌaȵia,0.4478026,,penny,1334
3,lose,lѳɵe,-1.4754925,,loose,1334
4,discourage,diëεouřěge,0.6192946,,dough,1334
0,distinction,dïs˕inϭtion,0.22093752,,disinformation,1335
1,alternatives,ɐlternatives,4.514428,,alternatives,1335
2,exterior,exteriοr,4.9995823,True,exterior,1335
3,expressions,e৹presຮions,0.36792654,False,expressions,1335
4,renaissance,renaissaⁿce,3.7036648,,renaissance,1335
0,washing,שʚshiņg,0.2773707,True,singing,1336
1,unorthodox,unօrthodʚx,3.5714166,,unorthodox,1336
2,peak,pěǡК,1.8831133,False,peaceful,1336
3,benchmark,ᶀʙnchmƏץk,-0.46963638,False,beautiful,1336
4,topics,ιoρics,1.0852617,,irregular,1336
0,evening,өԔɵnΙng,-0.8636567,,singing,1337
1,guitar,gu1tar,3.660566,,guitar,1337
2,precipitation,pпecipitԀtľɛn,1.4734502,,perception,1337
3,difficult,difficult,4.7292724,,difficult,1337
4,facilitate,ḟãƈℑ℔itäte,-0.9465469,,information,1337
