clean,perturbed,legible,legibility_score
disappointed,фȴƽ8ῃῃɷȴȠẗԑd,False,-2.3543818
wyoming,ῳŋomƚng,False,-1.0907537
wyoming,wyomἹnᴣ,True,-0.1769962
bringing,ūrıngiກᴤ,False,-0.8570021
bringing,bⴡiȵ࿂Ꭵn࿂,False,-1.9405553
benjamin,benຽăɯiή,False,-1.6665362
benjamin,bеnjаmіn,True,4.569746
enhance,enhance,True,5.078048
enhance,enƀance,False,-0.17062818
architecture,aгօṇḯfécfuгe,False,-1.3277913
architecture,ӓrͼћītëcțųre,True,0.6068474
cigarettes,Ↄ℩უárⲶ±±eᘌ,False,-3.1503816
cigarettes,□ᵢᏸᾼրɵt☦eƷ,False,-2.7702723
stamps,staɳps,False,1.0881745
stamps,stamφs,True,3.0191393
closer,òῚɢəὲр,False,-3.3498921
closer,ç↥ọşёŗ,True,3.3987277
panel,ᱞậᵐel,False,-1.8330401
panel,ດànel,False,-1.6738105
revealed,ņeveaIed,False,0.49441737
revealed,reⱽeäleᥝ,False,-0.016462157
last,laәt,False,2.526824
last,laӡt,False,0.80732685
rail,ƞaȋl,False,-1.0853491
rail,ԧᙦil,False,-2.8573024
weekly,weeₖl⨃,False,-0.7791901
weekly,weekly,True,4.4296865
dressing,dresƽȴng,True,1.4086612
dressing,οƞessȋng,True,-0.4660583
director,director,True,5.131084
director,director,True,5.131084
alert,alerƫ,False,4.7666726
alert,aɭert,True,5.0474277
developments,deℭeȴōpᴔenᵮs,False,-0.86128706
developments,pevelopກeɾ┪³,False,0.933134
biological,biological,True,4.3918266
biological,b༏ologiϹal,True,1.688865
almost,almosᶂ,False,3.264267
almost,aƖmost,True,4.9259605
dvds,dvῂs,False,-0.37788153
dvds,dvdS,True,4.1688
care,०Ḃřθ,False,-2.8095798
care,caᚿ€,False,-0.505031
poems,põօms,False,0.8094253
poems,poḙms,True,3.032038
ladder,ıӑοοệr,False,-2.7770612
ladder,⏚adὉȢբ,False,-2.931553
wellness,weⅼlŉᏼśś,True,1.2277058
wellness,ᗯʚllɷess,False,-1.4899616
flush,fluႽh,False,4.587084
flush,fluṡh,True,4.5082026
version,vȢբsӀon,False,-2.2502036
version,☋ərsi႐n,True,-0.42549387
temperature,±ⲶmpⲶƥátuƥⲶ,False,-1.7971629
temperature,┼eᥒђeʳa┼ųrê,True,-0.017945858
donors,do∩ors,True,4.9749546
donors,d႐nors,True,4.0653152
weeks,wêeԟs,False,2.5234382
weeks,weеks,True,4.898391
intro,≀♄≮řԸ,False,-2.7360847
intro,≀♄≮řԸ,False,-2.7360847
sons,sᴼns,True,0.27319083
sons,♋ons,False,-0.07651754
sells,se།lຣ,True,1.1921954
sells,sεlנs,False,1.5515822
santa,sөntө,False,-0.44463074
santa,sḛnͰa,False,-0.89632356
scuba,scuþa,False,1.5144905
scuba,ścuba,True,3.230946
controller,con֏ӶoΙΙ⋥r,False,-1.3896983
controller,cԍήſրԍ།།ȇր,False,-2.954213
equity,εquɭty,True,2.0983555
equity,⋷ᱛעitԛ,False,-1.2166725
marion,mϴ᥅ioσ,False,-2.3810792
marion,ຫͼդi⍴n,False,-2.6349897
named,ḥaɷѐụ,False,-3.0126503
named,իɵשed,False,-0.74380773
jury,າuгy,False,-0.5299735
jury,Ìuץy,False,-0.97805727
disable,ხ༏₃ᶓῃle,False,-2.8899598
disable,ᥝisaԛᶅ⊆,False,-2.5637317
recall,řθ०Ḃ⎫⎫,False,-3.1865778
recall,րȇḉă།།,False,-2.471326
performance,ᥝer╂orᶆaɳcǝ,True,-1.0692338
performance,օệrṯormaᶇce,True,0.68135434
identification,idȩդtification,True,3.0779119
identification,iḍeƞtiƭication,True,3.7858477
ranch,rɐnch,True,2.0015628
ranch,rԑnch,False,2.0987544
vatican,vaṱicaը,False,1.1499743
vatican,va˕iɢөḥ,False,-2.3030405
infants,Ìnfants,True,2.7252116
infants,ỉᒕfanᎿs,False,-0.8912734
operational,◨peratἹ◨Ơ⒍ℹ,False,-1.8215752
operational,⎕pȇrɕtĭ⎕nɕl,True,0.20740858
willing,williըg,True,2.5491211
willing,w≀lling,False,0.98827827
accidents,ѳọcideǹⲒs,False,-1.4303293
accidents,aввi⋃eἢⲓs,False,-2.5867186
structure,strucႵur⫔,False,2.5940776
structure,ⳉtrUcture,True,0.82804805
consecutive,ᴐonsecUfive,False,-0.4812084
consecutive,cɷnsԑcuẗi༼e,False,0.6789925
february,fѐbruary,True,3.7415593
february,fêbruary,True,3.5501318
their,thệir,True,2.6486971
their,ᶂheiη,False,-0.33486834
inquiry,inqⳘirฏ,False,-0.6178602
inquiry,inqὑirჟ,True,0.55649877
bryant,bryaṅt,False,3.0566127
bryant,bryant,True,4.8382187
tent,tѳɿț,True,1.2781725
tent,ᶂeŗᶂ,False,-0.65318096
guilty,gᵤɭlⰀy,False,-0.42729238
guilty,guļlɩy,True,2.092016
influenced,inflụenCeԛ,False,0.19083184
influenced,ìnfluenced,True,2.707046
comm,Ꮯomm,True,3.2474964
comm,comm,True,4.7853565
clearing,Ϛleariŋg,True,1.6350099
clearing,ᕍleèrⅼng,False,-0.9980223
sydney,śyɔney,False,-0.0718216
sydney,syᾑᶯeႷ,False,-1.8645127
recordings,recordings,True,4.7326975
recordings,rec□rⰚingჽ,False,1.7325989
element,eỊemeῃt,True,2.3127947
element,elêᥒent,False,1.7257326
thinkpad,ŧhւnkpad,True,3.850083
thinkpad,tƕiɷkpϭ⒍,False,-1.6924498
shareware,shаreware,True,4.9221153
shareware,ჽḣөrewarв,False,0.7372189
delays,dɘ⌋ɵyɛ,False,-1.5527694
delays,໐ɛlaӈṧ,False,-2.5427048
health,ṇeālfh,False,-0.5817906
health,hɐǝבtḥ,True,1.3573707
backed,bອcʞed,False,-1.8717921
backed,backed,True,4.761296
authority,SutʰoϚÏⴕᑌ,False,-2.5313232
authority,ẫΰtMõŉI߁y,False,-2.1035259
telephone,tөleດԽone,False,0.66726416
telephone,teĮepƕonệ,True,1.9984272
jake,jaƘe,True,3.4247794
jake,ᥠake,False,-0.50049865
flags,flags,True,4.856109
flags,flȧgs,False,4.7824235
sega,ѕega,True,4.4813
sega,ᵴega,False,3.0585546
gage,gმ↋e,False,-1.273792
gage,gѳge,False,0.43715677
styles,styles,True,4.8326793
styles,s˕yles,True,1.9611129
vegetables,veg⫔Ⴕadⅼes,False,0.90335613
vegetables,V⋼ĝetableз,False,-0.5368811
kilometers,kὶloφeterᵴ,True,1.6734135
kilometers,kⅰloպeⲓвrs,False,-0.8020923
organisations,ʗrgặnĮsations,False,2.3045194
organisations,orgᙦnisᙦtiດns,True,1.2821006
grateful,ԶґảtԐ⭻uⵊ,True,-2.802693
grateful,gṇaᵮɛǀũȴ,False,-2.2943358
safely,Ꮥℊ┝ɵlซ,False,-3.1370845
safely,ɘẫ⦍eï໘,False,-3.166046
wise,wise,True,4.8900294
wise,wise,True,4.8900294
boot,boōt,True,1.4347684
boot,bo⩍t,False,0.25248426
sharon,ƨhຣroἣ,False,-0.7665882
sharon,s∩aroἠ,False,0.9924522
spaces,spặces,True,2.946845
spaces,spaҁes,False,-0.067438364
recipients,rȩcᶖpᶖenťs,False,3.979164
recipients,recipients,True,4.925849
query,quer໘,True,3.3751712
query,qᔗerᑌ,False,-2.0814996
attraction,ãߊߊґãόߊ⥙òῃ,False,-2.9423397
attraction,еẜẜṉеɛẜĺcẖ,True,-2.8438408
harry,hǟηηy,False,-1.010402
harry,hǟηηṳ,False,-2.4450958
trust,trûšt,True,3.5801823
trust,trusߊ,False,1.017338
winston,พiᒕśᎿṉn,False,-0.079268694
winston,шinšŧöп,True,1.7047276
scenes,scenes,True,4.8555512
scenes,scenes,True,4.8555512
feeling,╇eʚˡin⒊,False,-2.5830634
feeling,fᏼᏼⅼinԅ,False,-2.1608407
term,t⋾rm,True,0.2754176
term,ɩerm,False,0.10668332
goat,g□at,True,2.3020768
goat,goa߁,False,-0.6006543
startup,فtar╉up,False,0.080130816
startup,sẗarẗup,True,4.2897673
radar,radaɾ,True,5.0789814
radar,ՒadaՒ,False,-0.60704786
within,Шithin,True,1.8277802
within,withiᑎ,False,1.7762501
ping,piמg,True,3.7082136
ping,ping,True,4.5354567
container,contaⅰnⲉr,True,4.625574
container,conⵜa༐ɲer,False,1.528367
usually,usᴜallỹ,True,3.782745
usually,⨿suallᖙ,False,0.27902874
comics,comiͼs,True,3.9233792
comics,cρmics,False,0.7471225
english,enɡlish,True,0.83152795
english,ᏼngliႽh,False,1.4539869
respected,reśоᏼӧtᏼd,False,-2.1269293
respected,ᶮᥱзɑectᥱd,False,-1.4513031
platforms,pĪᙦ┪╋oԧກ³,False,-2.6497219
platforms,pIầtᥣộrwͼ,False,-2.1858163
roommates,roommatϱs,True,4.603394
roommates,roommates,True,4.9158044
mortality,mortality,False,4.4880724
mortality,mortalļty,True,4.0770774
warcraft,ѡaƿcråft,False,-0.8501186
warcraft,wańcńafẛ,False,-2.666564
blogger,bloǥǥeԻ,True,4.025161
blogger,blɷξξeႰ,False,-1.9199079
vulnerable,ᶌu⎤meraყlӕ,False,-0.50652224
vulnerable,ᶌulmӕrѲყlӕ,False,-1.6080534
serious,seȓi▢us,True,3.7077928
serious,ᧉerious,False,2.0423646
possess,ҏoṥsѳss,False,-0.47903177
possess,possʚss,True,1.31644
curriculum,cuᶉricuᒧuɳ,True,1.7952291
curriculum,cϋrոicϋlϋm,False,1.6667775
charge,çhảrgё,True,3.2634706
charge,chäɽgɵ,True,1.8072913
paying,զayi໗g,False,-0.74616104
paying,ҏaying,True,4.644189
herein,hërein,True,3.9417517
herein,heneỈn,False,0.6075149
maps,mგps,False,-0.59637076
maps,mͼps,True,-0.09100861
northern,nortᏂЄոn,True,1.7017624
northern,norჶȠeṝn,False,-0.8103399
episodes,€pןsǫd€s,False,-0.21359253
episodes,episԸ⑁e౩,False,-0.8671837
groove,groove,True,4.729239
groove,groove,True,4.729239
united,ϋḣiʈêd,True,0.6279352
united,⋃niƚēḓ,True,0.5458752
bahrain,bͽhເain,False,-0.19432323
bahrain,bæЮræin,False,-2.2528133
gold,goìd,False,0.8250908
gold,g⊡ld,True,1.8270808
opposed,oppᴐseṳ,False,-2.1095564
opposed,opposed,True,4.1525455
visible,vïsïble,True,2.9320614
visible,viᴄⅰblв,False,0.5988569
pupils,pǔpilŝ,True,3.6771097
pupils,pupᒧᅴs,False,-1.2331003
conduct,conԀuct,True,4.8529296
conduct,condᥙct,False,4.4561577
divine,divinê,True,4.3465714
divine,divᒨղɛ,False,2.6958385
oecd,oecԂ,False,-1.9790813
oecd,oeᴐd,False,-1.7861834
general,gᏮnᏮᒓaⅠ,False,-1.2100627
general,gệnệrӑı,True,1.654695
member,m⋾ⴜbeի,False,-2.6744452
member,⫙emᶁer,False,0.81527
pulled,pպlƖeⰚ,False,-1.0982145
pulled,ɑullᥱd,False,-0.4959059
telling,teịịiῃգ,False,0.025094308
telling,tėᥧlïnǧ,True,2.1949284
distinguished,distingᴜished,True,4.8081937
distinguished,distingⳐished,False,4.719608
treasure,treasuɾe,True,4.96195
treasure,ţreasure,False,4.885719
hill,hil⼅,False,0.6014849
hill,híll,True,2.8760686
delight,delⳕght,True,1.9194919
delight,dѳỺigᏥt,False,-0.18015641
configure,confⁱЗure,False,1.0925514
configure,ϲօnfigure,True,4.9270377
connecticut,⊑๐nח⋸⊑☨ע⊑ut,False,-2.7768443
connecticut,ɽ๐ɳnǝctᶅcɥt,True,-0.80750084
layer,ᶩayℊr,False,0.71425724
layer,lạyer,True,4.6890907
unsubscribe,unsubscribe,True,3.3584592
unsubscribe,unsubscribe,True,3.3584592
sections,ԑectîoḥs,False,-0.27254725
sections,sectᶅons,True,1.5431911
pursuant,ẖՎᚪsՎant,False,-2.6700788
pursuant,purຣǖăήſ,True,0.13371643
experimental,exøвḣiպenⲓэl,False,-2.4394968
experimental,өᨒpөrimөntal,True,0.20120102
sigma,Ꮪíǵɱⱸ,False,-0.2464115
sigma,șįḡʍä,True,3.4466038
stand,ɛǂɵnօ,False,-2.8034897
stand,š☨ӓחṕ,False,-2.7299387
housing,Ոமעⳅ⭭ng,False,-2.8328962
housing,ᒕouзⳙῃខ,False,-2.9372253
nokia,n□kia,False,1.3161889
nokia,nokia,True,4.3227134
sentences,seb߁ebōes,False,-2.7402682
sentences,senŁenceʒ,True,0.7590686
toyota,toyotа,True,4.824126
toyota,ჶсყсta,False,-0.34665713
publishers,pᖚɖlղshëṞЭ,False,-1.4587713
publishers,pᥧOli౩ħer౩,False,-1.9319185
claims,сlaiṁs,True,4.9842596
claims,ᴄlⱸíɱs,False,-0.27981666
older,ộlüȅņ,False,-2.525024
older,סlά⍷ᥒ,False,-2.5810177
kill,ᛕlll,False,2.9788792
kill,ЌÎll,True,2.531886
colon,coiὁṋ,False,-1.2119832
colon,c႐l႐n,True,2.3218882
drum,dṝum,False,2.0957072
drum,drum,True,4.771312
amplifier,ḂṄblifier,False,-1.6279713
amplifier,ѐmp།īfiвᖘ,True,-0.6079564
filling,fἸllἸnʓ,False,0.18560718
filling,ǂillḯήg,False,1.8684046
submissions,sǚbmíssionɛ,False,0.8076027
submissions,эubmisэioᑎs,True,-0.09605377
diet,ԁĩet,True,2.6160347
diet,diết,False,2.4887795
garage,ẕầņầẕȅ,False,-3.1281028
garage,gᗺʳᗺϐê,False,-2.4977038
income,inc▢mε,False,3.6088796
income,inCome,True,3.1997232
easily,eϭsiˡᭈ,False,-3.0065393
easily,ѳasᒧlჸ,True,-2.3074584
ensures,ensures,True,4.8646173
ensures,ensuņeͼ,False,1.3218395
hopes,hϲpes,False,2.8465707
hopes,hopeṣ,True,3.6070888
manually,manuaⱡⱡy,True,3.318264
manually,manuallᶌ,True,4.2241993
biggest,Ƅiggest,True,1.1379339
biggest,biggest,True,3.8552551
county,couẖty,False,0.43437147
county,countⴘ,True,3.672397
touch,߅ou๐⋂,False,-0.24496907
touch,tóǚɞḃ,False,-2.336615
resolved,⚑eϩoῙv⫅d,False,-1.8405943
resolved,rệԍolvệd,False,0.60240984
bubble,buḣble,False,0.6113554
bubble,ɒubble,True,3.0760643
strikes,ᧉₜʳikeᧉ,False,-0.6056986
strikes,s⍅Ꭸǐkeខ,True,0.417507
shooting,shϙϙtiḥg,True,1.2347639
shooting,Ꮥƞoῡ⨍ℹᑨg,False,-2.2599914
thoughts,tӈougӈt₃,True,0.370035
thoughts,tɳoயĝhtƼ,False,-0.8713695
realty,reӭlty,True,1.1330835
realty,Ϛealⴕy,False,0.165115
approx,SppϚox,False,0.03469963
approx,âpƥrox,True,3.5872614
patent,pɐteᥒt,False,3.2505083
patent,patēnⱦ,True,3.4362102
rebecca,Րℊbℊ6ca,False,-2.8538036
rebecca,ⲙөbeᥴᥴà,False,-1.5409666
reply,rͼplṉ,False,-1.498153
reply,reↄ⊥y,False,-1.6706905
lloyd,Ῑlρyú,False,-2.130113
lloyd,ӀӀὃyọ,False,-1.1977088
heading,ոeẚding,False,3.7589316
heading,heaԁing,True,4.8988557
style,style,True,4.5272093
style,style,True,4.5272093
unlimited,un⎤im⅃ᆣeΌ,False,-0.64852804
unlimited,un⎤⅃ᚣ⅃tӕd,False,-1.9534783
pursuit,pնrsu↥t,False,0.9250137
pursuit,ƥursui߅,True,2.2918084
except,ėxcept,True,2.6638207
except,excepẗ,False,2.3721712
maker,ↀaker,False,2.2900152
maker,ᲅaḵer,True,2.0374815
terrible,teňňible,True,-0.6890557
terrible,tвrrīble,False,2.2862308
flame,ſⅠaᥖḛ,False,-1.4305127
flame,fläʍɵ,True,1.5876325
skirt,ͽkirⵑ,False,-2.0805619
skirt,ӟKirⱦ,False,0.04297431
rocket,r႐cket,True,4.4842157
rocket,roពket,False,0.31780487
marker,markȇr,False,3.6400113
marker,marker,True,4.915265
newfoundland,nⲉպᶂoundland,False,2.7212856
newfoundland,դȩwfoundlƋnɗ,True,3.59401
counsel,couἠͼel,True,2.3301907
counsel,coນnseⵊ,False,1.3867536
knife,Ḱnife,True,4.308096
knife,Ǩnife,True,4.2696576
injuries,inȷuṛies,False,4.4087214
injuries,injuries,True,4.798451
singer,sihger,False,2.2483742
singer,singer,True,4.9591756
keyboards,kěyboarus,True,2.0216322
keyboards,keyboȃṇ໐s,False,-0.5990487
lesser,⟧ess⋸r,True,2.4712374
lesser,ⱡөsseⲅ,True,1.3992859
villages,vilᶅᾼges,True,1.6432421
villages,villӕge⍫,False,0.72679144
increasing,iḩėńeẩsing,False,-0.5003773
increasing,increǡʂlng,True,2.8015509
talking,tƏ⼅Ḵiŋɛ,False,-1.0211316
talking,ţәlкⅰռg,True,4.390806
arbor,arbor,True,5.1242704
arbor,aᛚbor,False,1.2915186
michel,♏icᏥel,True,1.6627154
michel,תichel,False,3.816544
warehouse,warʙƞcuṢʙ,False,-1.9355351
warehouse,warɐhoųse,True,3.5437026
swim,ԍwȋԽ,False,-1.6138989
swim,ᧉƜîm,True,-0.5690401
grant,granₜ,True,4.6185703
grant,gոanʈ,False,4.119048
attributes,a┪tԧᵢզᒍtʙ³,False,-2.757973
attributes,aƭtⱚ⍸bƜƭᰀᏕ,False,-1.6506319
shadows,shadows,True,5.0254307
shadows,ɘMadows,False,0.31855616
channel,chānnel,True,4.253349
channel,chәnnel,True,4.9156146
tries,╉riѐف,False,-2.5528138
tries,trΪ⫆s,False,-0.9170292
walks,ฟaᶅⱩຣ,True,2.5702512
walks,ᗯϭlКẟ,False,-0.94925565
decade,dѳԵaῂѳ,False,-2.176152
decade,decᾼdɵ,True,0.5063508
acquisition,aōauiɘItiõb,False,-2.3912234
acquisition,Ḃ०quisit≀on,False,-0.6956029
preliminary,ḃṝe⥕iφi∩ǎrց,False,-1.8365129
preliminary,օƞeıȋԽiᶇӑƞᶌ,False,-1.9638236
foundations,founȡatiՕṉṩ,True,2.912998
foundations,fϴuກɡ6ḟıonŚ,False,-1.8978624
medieval,mediệval,False,3.0271292
medieval,medieval,True,4.8057265
painted,օӑȋᶇᥣed,False,-2.9676967
painted,ρຣịրṫɞԀ,False,0.7054747
username,usernaɱe,False,3.9654975
username,username,True,4.791587
repair,repair,True,4.8300753
repair,Ⴐepair,False,1.0041385
latin,ւՅt༏ກ,True,-1.965852
latin,ɬaιiɦ,False,-0.76298815
atlantic,atlǡṋtlc,True,3.42818
atlantic,ɘtlan┤Îc,False,-0.3554546
grip,griῤ,True,3.6351814
grip,ฉr⥕p,False,-2.6350813
quilt,quᵢlt,True,2.2952304
quilt,auilt,False,0.8068178
create,create,False,5.0464
create,create,True,5.0464
richards,ƿ1ὸņåƿoέ,False,-3.207666
richards,ηᶅӧþǟηоś,False,-3.1567247
activists,acẗivȴƽts,False,1.2498887
activists,àᥴ⤈ivists,True,2.3994236
scope,scՕpe,False,3.4416614
scope,scope,True,4.5179467
knowledgestorm,knowledgesȽorm,True,4.480007
knowledgestorm,knowledgestorm,True,4.5206795
antivirus,aṉṫi۷iոus,True,2.3000848
antivirus,ȧnṭiṽịruṡ,True,3.5401528
link,libk,False,0.29176745
link,lÏnk,True,2.1296403
volt,ᴠolt,True,4.860383
volt,Ⴤo⎫≮,False,-0.3048295
proposal,αrɑposal,False,0.4777324
proposal,pⴡoposal,True,2.5770628
harbor,harƃor,True,2.863668
harbor,haԦbor,False,0.92994505
steam,ӡteam,False,0.4537171
steam,steam,True,4.9634957
excluded,excluded,True,4.9363675
excluded,excluded,True,4.9363675
authors,aᒐtⱨors,False,1.0071934
authors,auth០ṛs,True,2.5351033
phenomenon,phênomeḥoḥ,False,2.027462
phenomenon,phenomeᲅoᲅ,True,2.954329
brother,ḥrὀthen,False,0.17452069
brother,ḇⲅoƫոeⲅ,False,0.73715144
describing,ᴐ⋷ᴈວribiՌᵷ,True,-1.7707329
describing,d⍷s๐rỉoỉnɃ,False,-1.1149921
tsunami,ƚຣᒑႶäՊᶖ,False,-1.4108505
tsunami,tsuոamі,True,5.037146
sufficient,suᛮficient,False,2.0012412
sufficient,suffic≀e♄t,True,0.9560982
instructions,instʳųċ┼ions,True,1.902915
instructions,insḟnuԍtionᴈ,False,0.13283826
earlier,Ⴒaƞl⟯er,False,-1.5186133
earlier,earlḻeץ,False,0.7440536
nevertheless,bevօr߁Melօɘs,False,-1.1762072
nevertheless,♄θvθř≮ħθ⎫θ౩౩,False,-2.9176402
owns,ᴼwns,False,1.6263852
owns,owns,True,4.773185
belize,beliⴭԐ,False,0.9596387
belize,belize,True,4.6100454
marathon,מᦧrathon,False,0.21191853
marathon,marathon,True,4.7404475
quality,⊡ual1ᵮy,False,-1.0444046
quality,ᶐuẚli֏y,True,0.5070182
applying,appւying,True,4.434412
applying,applyiṛg,False,3.165543
older,ӧldeř,False,3.2126324
older,oᶅder,True,4.5358334
easter,ɵaƷ☦eր,False,-2.5468707
easter,ѳąstѳr,True,-0.2668428
signs,signŚ,True,3.0259423
signs,ⳍi६nⳍ,False,-3.1669128
milk,milk,True,4.474767
milk,nilk,False,1.5725476
pages,ḇȃฉeṧ,False,-3.1822798
pages,ⱷäɕeⳅ,False,-3.225416
sending,sending,True,4.9597135
sending,sending,True,4.9597135
prints,priᒉts,True,3.351566
prints,priᶯts,False,2.2373111
hispanic,hiᎦpénῚc,True,-0.5016197
hispanic,hļspaniе,False,0.64217126
uploaded,uҏƚὸąded,True,-0.16195452
uploaded,upƖoaⰚвd,False,-0.2300975
recorders,recọrdeᶉs,False,3.0976381
recorders,recorders,True,5.053106
electrical,e།ectricăl,True,2.041037
electrical,electrւĉaĺ,True,2.9575603
twelve,˕ωelⱌѐ,True,0.45902628
twelve,tՍe⦋៴e,False,-0.2677733
bent,benẗ,True,3.644616
bent,bеnt,True,4.6511736
horses,hԸr౩e౩,False,-2.1441615
horses,horɜƐɜ,True,-1.2184215
martin,ռƋrȶⅠդ,False,-1.2354516
martin,mąɽƫᶖn,True,3.7836246
mood,ທՕod,True,2.6945364
mood,⋒ссd,False,-1.614577
campus,cѳṇpus,False,-0.8251462
campus,cѳmpuЅ,True,1.0107938
avoid,ԑ⊻old,False,-1.405404
avoid,∂Ỵoid,False,-0.59468496
foundation,foundӘⵜioɲ,True,2.1585624
foundation,foundatioh,False,2.2973876
infinite,ῚᖹfῚnῚ┟e,False,-2.1908205
infinite,iήfḯήḯfe,False,0.6448994
fossil,╂osຮiₗ,False,-0.26423404
fossil,˕osϩ⥙l,False,-1.341082
thailand,⌊hǟᶅland,False,0.30364785
thailand,ιhåiɬånd,True,0.6855812
showed,showed,True,4.9576125
showed,showeᶁ,True,4.6406274
clothes,cіᱛ┼դê⫉,True,-2.1521547
clothes,cιԛ⤈hө♋,False,-2.8809037
investors,ḷnvestОrs,True,2.8529851
investors,invesțoԻs,True,4.7583456
permanent,permàמent,False,2.9631743
permanent,peᏒmanent,True,3.3931391
saved,savȅd,True,3.777557
saved,ԑḛ⩆ed,False,-2.211631
tumor,ƚumo⌠,False,-0.9324702
tumor,țumor,True,4.678889
allowed,al⁊ᴖw⫆d,False,-2.2628434
allowed,Ɵȴlowed,False,1.4911472
anger,angѳѓ,True,1.403542
anger,aറger,False,-1.9043431
invoice,⒈nҰo⒈cᶱ,False,-1.0994645
invoice,ⲓṙ۸ⴘice,False,-1.5872488
edmonton,⫔dƢoᥒtОᥒ,False,-0.83496314
edmonton,e₫mỏὴtỏn,False,0.36807674
stronger,ṩtroṉger,True,3.6378334
stronger,Ѕtroրḡer,True,2.5684724
telling,ߊεịliῃգ,False,-2.2155914
telling,ႵѐllⲒ໗g,True,2.438511
projector,pⲙԛjectԛⲙ,False,-1.782289
projector,projeetoȵ,True,1.3625
hormone,Mõŉพobօ,False,-2.9482002
hormone,ἡor๗םne,False,-1.622907
neighborhood,ɲᏼighboɍhood,True,2.043918
neighborhood,nѳᒧghb႐rԧo႐d,False,-1.252158
compatible,compͼtibl∋,False,2.2252212
compatible,c⩍mpat༏ble,False,1.5478712
generations,generations,True,4.895768
generations,ĝeneraţions,False,4.674113
interviews,ɪntervɪewҙ,True,1.7203627
interviews,intѳrvᒧewಽ,True,2.295213
whatever,whԑtever,False,2.5302367
whatever,ШhƌteУer,True,1.8568469
single,singḷe,True,4.484105
single,sɪṉв⟧e,False,-1.5325297
anytime,anyḟime,False,2.3882425
anytime,anytime,True,4.93949
alot,ӓl๐t,True,2.6300287
alot,Әlot,False,1.4014342
hold,hᴏld,True,4.819855
hold,h໐ld,True,4.819855
eric,eriↃ,False,-0.017055104
eric,ʙric,True,2.0164025
flags,ẜlagЅ,False,2.4309769
flags,flags,True,4.856109
hollywood,hõlï໘ὢoõd,False,-1.1697955
hollywood,hᱛіl℄Uᱛod,False,-1.1010114
attorneys,ǟ⌊⌊orŉᏼys,False,-2.0803602
attorneys,ຄḟtὀrnḙɥs,False,-1.2262028
tapes,ιapeέ,False,-1.4374584
tapes,tȃpeṧ,True,1.9342699
winners,wínnɘrs,False,0.7523512
winners,winᶇers,True,2.3273175
guarantee,guarantʙe,False,2.0148318
guarantee,guaᒔaɳtee,True,3.9841518
stud,ṣtud,False,4.422887
stud,s☨uṕ,False,-2.2006466
dialog,dlalOg,True,2.8008559
dialog,dlalOʙ,False,-0.67072654
months,moก℄h₉,True,-0.40515798
months,ฒⴘnthۆ,False,-2.5797098
involve,ḯnvolvé,True,3.2794766
involve,invo℩ve,True,4.2961926
stickers,ԑtickԐṛs,True,2.59115
stickers,ຣჶïckėrs,False,0.39581847
user,user,True,4.989787
user,user,True,4.989787
time,˕iɷe,False,-2.3889103
time,ťime,True,4.503725
griffin,ᶒᒋiffin,False,0.65647995
griffin,griႵႵin,True,2.385333
arrange,aгrāήge,False,1.5125282
arrange,ѳrra∩ge,True,2.322744
complex,comᥝle⨰,False,-0.90536255
complex,compleХ,True,4.4429
classified,clằʚsified,True,1.6311595
classified,classified,True,4.7771835
junction,ḭᬧກctıoກ,False,-0.74081814
junction,junCẗioȠ,True,2.0670207
fake,fake,True,4.9063735
fake,fՅke,False,-0.32333976
even,eჄen,True,1.6125443
even,eveb,True,-0.65306103
reductions,reducṫiօns,True,4.7039857
reductions,redᴜcṯiоրs,False,3.6105008
pattern,pattern,True,4.722029
pattern,pattern,True,4.722029
suppliers,supplierƼ,True,2.7946005
suppliers,supɒliers,True,3.426326
depend,depeոd,True,4.814715
depend,depenḋ,False,4.3892827
lottery,loʇʇe⊓ɒ,True,-2.026768
lottery,lottery,True,4.7570367
dakota,ḑakоta,True,4.8723598
dakota,dƋkoȶa,False,4.0500793
czech,czeɽh,False,0.05719784
czech,czech,True,4.3544965
impressed,impƞesⳍed,False,-0.6779304
impressed,iпpresэeр,False,-0.8185196
tariff,ᵮa♪if⨚,False,-0.60569984
tariff,téᏒiff,True,0.050581627
prairie,prairΙe,False,2.9444668
prairie,praȋrie,True,4.033735
guarantees,guaᒱantees,True,1.6843581
guarantees,guaѓantees,True,2.8490942
parallel,ṗaralļel,True,4.680652
parallel,parặɫleɫ,False,2.144023
prep,prօp,True,1.5388417
prep,prθp,False,1.6926231
geek,ვḛek,False,-2.0345201
geek,gệek,True,2.3232472
strange,stᛚa∩ʙe,False,-0.83159626
strange,str⒍nge,True,0.41078654
acquired,ącquired,True,2.9401062
acquired,aọquired,False,0.028114233
remarks,rem⊟⳾ᴋຮ,True,0.022854853
remarks,༩⫕ma༩ks,False,-1.6055527
acne,acnօ,True,-0.16929784
acne,⒍cƠe,False,-2.0175395
carol,Ƈärol,True,1.6485959
carol,cϭrol,False,0.9997507
certified,cɵrtᵢfᵢɵd,True,1.3315485
certified,ćerʈiẝiêս,False,0.1930762
fusion,╆usḷon,False,-0.53605443
fusion,╉usḻon,False,-0.6667972
scott,ៜcoťt,True,2.402466
scott,sიotⵜ,False,-2.2430365
mint,minţ,True,4.208961
mint,ກint,False,1.3634037
waste,wèst⋸,True,0.73547435
